FIPS,N02650,A02650,"Population Estimate, 2013","Population Estimate, 2016",PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13
27137,104880.0,5772912.0,"200,526","199,980",9.8,27.1
27139,115380.0,9028901.0,"137,481","143,680",5.7,24.6
27141,66130.0,3922205.0,"90,184","93,528",7.1,28.8
27143,21380.0,1162990.0,"15,057","14,827",8.9,33.3
27145,79310.0,4627076.0,"152,397","155,652",7.6,27.6
27147,42840.0,2287953.0,"36,375","36,805",8.0,30.5
27149,5140.0,325534.0,"9,755","9,693",7.9,33.5
27151,6200.0,363663.0,"9,549","9,419",8.6,28.6
27153,23420.0,1088838.0,"24,427","24,233",8.1,30.4
27155,2520.0,159088.0,"3,413","3,356",11.3,32.1
27157,24310.0,1625728.0,"21,414","21,273",7.7,32.2
27159,13790.0,627368.0,"13,758","13,761",10.0,29.2
27161,17510.0,950282.0,"19,081","18,911",6.8,33.7
27163,209310.0,16159836.0,"246,470","253,117",8.2,26.1
27165,8610.0,439313.0,"11,049","10,908",7.9,26.9
27167,4990.0,307635.0,"6,539","6,358",9.3,28.5
27169,32640.0,1855039.0,"51,346","50,948",8.1,28.9
27171,90550.0,6114144.0,"128,396","132,550",8.3,28.0
27173,12630.0,694002.0,"10,129","9,935",9.2,29.0
28001,13000.0,561823.0,"32,104","31,248",13.9,37.7
28003,14660.0,603977.0,"37,341","37,304",14.3,37.9
28005,14780.0,664993.0,"12,865","12,458",17.6,42.3
28007,15110.0,610950.0,"19,301","18,934",15.4,39.2
28009,20410.0,741181.0,"8,502","8,264",15.9,37.0
28011,26850.0,1015873.0,"34,046","32,737",16.5,37.5
28013,11200.0,402527.0,"14,735","14,610",14.7,35.8
28015,18070.0,718537.0,"10,354","10,255",16.8,34.2
28017,12110.0,413770.0,"17,354","17,246",15.2,33.4
28019,8560.0,339938.0,"8,404","8,242",15.8,31.7
28021,6280.0,213849.0,"9,167","9,139",17.0,47.6
28023,31400.0,1253976.0,"16,368","15,888",14.9,34.8
28025,25740.0,1155806.0,"20,339","19,850",14.6,35.3
28027,10860.0,399218.0,"25,188","23,809",16.8,42.9
28029,22560.0,961372.0,"28,825","28,482",15.0,37.4
28031,56370.0,2791695.0,"19,412","19,569",16.3,36.3
28033,86890.0,4407533.0,"168,395","175,611",12.8,35.9
28035,60840.0,3103270.0,"76,783","75,979",11.1,34.4
28037,12770.0,596842.0,"7,884","7,782",16.1,35.6
28039,14050.0,686501.0,"23,193","23,695",13.1,34.2
28041,17550.0,831763.0,"14,237","13,408",13.0,38.5
28043,13970.0,542576.0,"21,544","21,275",14.5,38.9
28045,45050.0,2204771.0,"45,592","46,791",13.6,31.9
28047,98440.0,4554140.0,"196,367","203,234",13.4,32.3
28049,111810.0,4785051.0,"245,918","241,229",12.4,34.9
28051,10420.0,317382.0,"18,790","17,999",17.5,46.1
28053,10400.0,385225.0,"8,948","8,513",17.3,41.6
28055,7930.0,373212.0,"1,413","1,294",15.5,34.4
28057,26970.0,1233828.0,"23,465","23,529",12.8,34.5
28059,82620.0,4186036.0,"140,353","141,241",14.3,32.0
28061,22720.0,1032483.0,"16,491","16,578",16.8,37.9
28063,15580.0,638137.0,"7,632","7,297",16.9,44.5
28065,20050.0,896959.0,"11,956","11,385",15.6,39.4
28067,60580.0,2616936.0,"68,826","67,953",14.6,38.4
28069,21830.0,892128.0,"10,260","9,896",15.9,36.9
28071,31660.0,1651778.0,"51,633","53,796",10.4,34.3
28073,52860.0,2732450.0,"58,887","60,914",10.8,32.8
28075,33560.0,1633625.0,"80,283","77,755",13.3,32.3
28077,10050.0,469748.0,"12,512","12,749",15.9,36.8
28079,28020.0,1141667.0,"23,311","22,620",13.5,40.9
28081,58690.0,2712706.0,"85,384","85,381",13.7,33.0
28083,13230.0,494579.0,"30,780","29,856",16.1,44.0
28085,28460.0,1353307.0,"34,733","34,523",12.9,39.1
28087,39510.0,1869096.0,"59,945","59,602",13.6,34.3
28089,64390.0,4238556.0,"100,187","105,114",10.2,28.6
28091,23390.0,1071634.0,"26,121","25,251",13.6,34.2
28093,43860.0,2178046.0,"36,497","35,801",15.5,39.1
28095,29460.0,1194243.0,"36,113","35,873",14.2,38.0
28097,13260.0,530321.0,"10,529","10,187",14.4,38.3
28099,23710.0,1009259.0,"29,465","29,403",13.4,37.5
28101,15240.0,680749.0,"21,650","21,558",15.6,34.8
28103,6350.0,213632.0,"11,067","11,038",17.7,40.6
28105,19060.0,890194.0,"49,277","49,833",10.2,34.2
28107,27510.0,1094500.0,"34,421","34,164",14.5,36.0
28109,27400.0,1274591.0,"54,943","55,310",12.7,33.7
28111,19530.0,906681.0,"12,118","12,245",11.8,37.2
28113,22780.0,947187.0,"39,987","39,667",15.6,37.2
28115,63300.0,3192032.0,"30,691","31,550",13.5,31.1
28117,14950.0,576648.0,"25,422","25,256",16.3,33.1
28119,10940.0,439306.0,"7,826","7,349",15.4,41.5
28121,78710.0,4286581.0,"147,040","150,228",11.1,31.5
28123,20620.0,805301.0,"28,196","28,207",15.1,33.7
28125,3250.0,129774.0,"4,677","4,552",17.1,37.5
28127,21890.0,968272.0,"27,485","26,912",13.9,37.7
28129,41750.0,1954902.0,"16,210","15,909",14.4,36.8
28131,16480.0,729633.0,"17,970","18,012",12.4,35.8
28133,24810.0,954830.0,"27,941","26,407",15.2,42.2
28135,15330.0,559714.0,"15,025","14,394",15.3,39.6
28137,19570.0,767027.0,"28,354","28,201",16.7,37.4
28139,21930.0,841900.0,"22,051","22,190",12.8,33.9
28141,9270.0,368146.0,"19,479","19,491",15.0,36.6
28143,7060.0,248352.0,"10,475","10,234",16.2,40.7
28145,20790.0,844961.0,"27,789","28,311",11.3,33.2
28147,13680.0,575557.0,"14,887","14,599",17.0,38.3
28149,20790.0,962141.0,"48,310","47,140",15.0,32.7
28151,19450.0,718150.0,"49,704","47,231",14.9,38.9
28153,23060.0,1086115.0,"20,488","20,480",15.5,38.2
28155,8770.0,331981.0,"9,942","9,767",14.7,33.9
28157,5090.0,192383.0,"9,350","9,047",18.1,39.9
28159,27820.0,1098222.0,"18,705","18,160",15.0,36.4
28161,7030.0,261508.0,"12,343","12,471",18.2,38.6
28163,14280.0,535377.0,"27,927","27,264",14.3,38.8
29001,10540.0,458593.0,"25,702","25,359",9.0,29.0
29003,30310.0,1636212.0,"17,369","17,350",9.9,29.3
29005,3200.0,168411.0,"5,424","5,293",12.2,29.8
29007,16590.0,740892.0,"25,658","26,021",11.7,34.7
29009,25950.0,1045843.0,"35,702","35,732",11.0,32.4
29011,8150.0,351568.0,"12,219","11,908",13.9,35.3
29013,8200.0,357545.0,"16,489","16,417",11.3,32.1
29015,16560.0,682222.0,"18,866","18,839",13.9,31.2
29017,5780.0,226427.0,"12,435","12,052",10.9,33.1
29019,74840.0,4341156.0,"171,072","176,594",7.5,28.4
29021,44090.0,2142550.0,"89,776","88,938",11.6,32.6
29023,18580.0,765306.0,"42,970","42,739",11.7,35.1
29025,12790.0,607564.0,"9,069","9,062",13.2,37.2
29027,81760.0,3941522.0,"44,513","45,078",10.0,34.3
29029,37030.0,1692027.0,"43,891","44,497",10.6,28.5
29031,50650.0,2647018.0,"77,636","78,913",11.3,31.9
29033,4880.0,224398.0,"9,097","8,913",11.2,35.4
29035,15950.0,662413.0,"6,313","6,168",11.2,31.1
29037,59840.0,3607214.0,"100,807","102,845",10.8,30.3
29039,8110.0,292064.0,"13,933","14,016",13.0,31.0
29041,8040.0,364744.0,"7,627","7,516",11.5,30.4
29043,63520.0,3307113.0,"80,774","84,401",10.5,29.1
29045,4210.0,181943.0,"6,906","6,723",11.1,34.3
29047,130640.0,7833733.0,"230,365","239,085",10.4,29.3
29049,21990.0,1280759.0,"20,482","20,610",10.9,34.5
29051,36790.0,2105115.0,"76,648","76,631",10.1,30.7
29053,27690.0,1227743.0,"17,631","17,712",11.0,35.4
29055,27520.0,1101015.0,"24,535","24,302",10.4,32.4
29057,12360.0,499924.0,"7,546","7,631",13.3,34.3
29059,23600.0,938509.0,"16,503","16,448",12.1,33.7
29061,18230.0,805881.0,"8,266","8,209",10.5,32.6
29063,8640.0,397401.0,"12,739","12,613",12.1,36.1
29065,19900.0,871751.0,"15,692","15,387",13.6,34.6
29067,5740.0,203808.0,"13,465","13,358",11.9,32.5
29069,13940.0,576260.0,"31,725","30,535",11.4,32.0
29071,62780.0,4515225.0,"101,733","102,838",10.5,30.4
29073,18700.0,812557.0,"14,888","14,808",12.4,35.0
29075,4590.0,216786.0,"6,777","6,661",11.9,28.7
29077,150550.0,7684169.0,"284,012","288,690",8.8,32.0
29079,5500.0,223192.0,"10,377","10,165",10.6,32.6
29081,4840.0,178583.0,"8,718","8,556",12.8,34.1
29083,12130.0,527411.0,"22,081","21,594",11.8,29.5
29085,3680.0,127518.0,"9,269","9,269",13.1,29.2
29087,2470.0,120927.0,"4,583","4,448",11.5,32.5
29089,7450.0,355819.0,"10,236","10,058",10.0,33.9
29091,17050.0,683388.0,"40,234","40,210",12.3,31.5
29093,4980.0,179393.0,"10,329","10,022",11.3,35.1
29095,323560.0,17330802.0,"679,717","691,801",11.2,31.0
29097,56890.0,2674067.0,"116,455","119,111",10.8,34.5
29099,136620.0,7578757.0,"221,288","224,226",10.6,30.4
29101,44020.0,2128502.0,"54,483","53,942",9.8,30.9
29103,1500.0,56314.0,"4,069","3,934",10.9,31.7
29105,25760.0,1051248.0,"35,637","35,490",11.7,31.1
29107,21900.0,1092005.0,"32,875","32,618",11.9,29.1
29109,34880.0,1516226.0,"38,120","38,381",10.0,30.0
29111,5170.0,225138.0,"10,136","10,134",10.8,35.5
29113,42430.0,2101496.0,"53,868","55,267",11.5,31.5
29115,7890.0,345291.0,"12,333","12,164",12.2,30.6
29117,11330.0,496397.0,"14,914","15,235",10.0,28.8
29119,23820.0,916760.0,"22,604","22,620",10.3,28.1
29121,9570.0,400496.0,"15,488","15,170",12.6,32.8
29123,18560.0,828455.0,"12,391","12,443",11.2,34.3
29125,22540.0,1001818.0,"9,070","8,858",12.4,33.7
29127,16010.0,741426.0,"28,858","28,894",12.5,37.3
29129,1570.0,66794.0,"3,683","3,699",11.5,33.4
29131,25810.0,1187507.0,"25,005","25,206",11.7,30.8
29133,15130.0,719977.0,"14,233","13,799",12.6,31.9
29135,12460.0,510629.0,"15,759","16,018",9.6,28.3
29137,6420.0,272278.0,"8,733","8,558",12.6,30.8
29139,8740.0,385888.0,"11,941","11,620",11.8,33.9
29141,20280.0,831128.0,"20,210","20,213",11.3,28.3
29143,15450.0,731307.0,"18,332","17,915",12.2,33.1
29145,37310.0,1670265.0,"58,783","58,694",9.3,32.0
29147,9590.0,477531.0,"23,225","22,670",10.6,29.7
29149,3620.0,126182.0,"10,993","10,789",10.3,32.4
29151,21250.0,1065765.0,"13,690","13,664",11.3,33.3
29153,3780.0,133070.0,"9,531","9,237",15.1,33.4
29155,13830.0,590086.0,"17,786","17,073",13.1,34.4
29157,9990.0,457354.0,"19,113","19,285",10.9,33.0
29159,33440.0,1470394.0,"42,163","42,213",12.4,36.5
29161,23690.0,1057565.0,"44,915","44,608",11.4,27.0
29163,12840.0,558006.0,"18,577","18,438",11.3,28.8
29165,83340.0,5565663.0,"93,333","98,309",11.3,30.8
29167,24390.0,1040285.0,"30,994","31,285",11.4,29.4
29169,21330.0,899760.0,"53,783","52,654",8.5,28.4
29171,2740.0,104372.0,"4,884","4,853",11.8,31.9
29173,19720.0,908119.0,"10,180","10,224",13.0,32.6
29175,11240.0,489352.0,"24,941","24,989",12.0,33.0
29177,18030.0,857618.0,"23,029","22,754",11.5,34.8
29179,9720.0,357625.0,"6,583","6,455",12.2,32.6
29181,5050.0,176617.0,"14,028","13,817",11.2,34.3
29183,186280.0,12585242.0,"374,196","390,918",8.4,25.0
29185,9210.0,332532.0,"9,508","9,272",12.4,28.6
29186,40770.0,1974572.0,"17,941","18,030",10.5,30.1
29187,55500.0,2464567.0,"66,229","66,627",12.2,32.8
29189,531150.0,41661633.0,"1,000,778","998,581",10.8,29.0
29195,12490.0,555725.0,"23,227","22,980",11.0,37.6
29197,2210.0,78779.0,"4,365","4,394",11.4,30.3
29199,1930.0,76457.0,"4,919","4,932",10.0,31.2
29201,20790.0,978753.0,"39,205","38,745",12.6,36.5
29203,11080.0,387708.0,"8,271","8,168",12.2,29.7
29205,2950.0,121053.0,"6,163","6,082",11.5,33.1
29207,24030.0,1128077.0,"29,855","29,588",13.6,32.8
29209,50280.0,2334956.0,"31,334","31,047",13.0,33.2
29211,5070.0,194631.0,"6,484","6,262",11.4,35.7
29213,30730.0,1211062.0,"53,295","54,735",10.8,30.9
29215,22140.0,814267.0,"25,639","25,775",13.0,32.6
29217,12170.0,478342.0,"20,908","20,723",13.2,30.3
29219,33550.0,1718681.0,"33,038","33,802",11.8,28.4
29221,37330.0,1515783.0,"25,165","24,839",14.1,33.6
29223,5640.0,188953.0,"13,422","13,139",13.6,36.1
29225,25000.0,1221602.0,"36,492","38,106",9.8,33.8
29227,800.0,29328.0,"2,085","2,024",12.5,30.2
29229,17430.0,663399.0,"18,430","18,286",10.7,31.4
29510,272890.0,15266739.0,"317,947","311,404",13.5,33.8
30001,4000.0,192481.0,"9,276","9,401",7.7,24.2
30003,22630.0,987471.0,"13,122","13,343",13.4,38.8
30005,8970.0,413668.0,"6,577","6,601",11.9,35.6
30007,8050.0,387015.0,"5,665","5,747",8.8,30.4
30009,12570.0,728757.0,"10,314","10,460",9.0,24.0
30011,380.0,17068.0,"1,164","1,203",9.3,25.0
30013,38700.0,1864285.0,"82,367","81,755",9.1,28.2
30015,4650.0,206640.0,"5,853","5,759",8.1,26.2
30017,6020.0,335932.0,"11,918","11,924",9.9,30.6
30019,820.0,46726.0,"1,792","1,755",9.0,25.5
30021,5710.0,325855.0,"9,404","9,327",9.6,30.9
30023,6280.0,274070.0,"9,283","9,085",9.9,25.9
30025,2110.0,153936.0,"3,045","3,120",7.6,27.7
30027,5620.0,269693.0,"11,513","11,413",9.2,26.0
30029,44190.0,2411389.0,"92,975","98,082",7.1,23.1
30031,45030.0,2731830.0,"94,637","104,502",4.3,15.5
30033,360.0,17926.0,"1,279","1,310",8.3,25.9
30035,5580.0,196360.0,"13,785","13,694",13.5,34.2
30037,2170.0,107346.0,859,831,9.7,24.4
30039,6290.0,293229.0,"3,134","3,368",9.1,29.0
30041,7620.0,349140.0,"16,597","16,542",11.1,33.4
30043,39500.0,2113300.0,"11,512","11,853",8.6,27.5
30045,1150.0,57234.0,"2,016","1,940",8.7,28.8
30047,15920.0,782473.0,"29,097","29,758",10.8,27.7
30049,33400.0,1907540.0,"65,365","67,282",7.7,24.3
30051,1180.0,44669.0,"2,372","2,409",8.9,26.5
30053,7300.0,328131.0,"19,414","19,259",11.7,28.8
30055,2790.0,126833.0,"1,707","1,700",9.4,23.8
30057,6400.0,346702.0,"7,695","7,924",9.4,21.7
30059,1100.0,49844.0,"1,918","1,827",8.9,23.9
30061,3360.0,146816.0,"4,272","4,184",10.8,27.7
30063,55040.0,2901318.0,"111,707","116,130",5.2,22.2
30065,2200.0,108483.0,"4,640","4,589",9.6,27.5
30067,22440.0,1413931.0,"15,658","16,114",7.6,22.6
30069,180.0,7042.0,504,489,9.5,24.6
30071,1820.0,79618.0,"4,164","4,133",9.8,29.0
30073,2850.0,114759.0,"6,237","6,084",10.4,29.4
30075,570.0,28593.0,"1,756","1,746",7.5,27.3
30077,2250.0,92435.0,"6,963","6,858",10.1,28.0
30079,4580.0,266454.0,"1,172","1,182",10.0,26.2
30081,18470.0,954744.0,"40,741","42,088",8.9,23.3
30083,6000.0,484042.0,"11,179","11,482",7.6,30.7
30085,4560.0,225892.0,"11,121","11,305",12.8,36.9
30087,1870.0,91958.0,"9,322","9,287",11.7,35.6
30089,4780.0,201879.0,"11,328","11,534",11.1,26.8
30091,1650.0,103899.0,"3,654","3,648",10.3,29.8
30093,21020.0,1018667.0,"34,507","34,553",8.3,25.5
30095,12170.0,690231.0,"9,315","9,406",7.8,21.8
30097,1690.0,92902.0,"3,672","3,623",9.9,24.3
30099,5360.0,251877.0,"6,062","6,056",8.8,26.7
30101,4510.0,198707.0,"5,129","4,977",8.6,26.5
30103,1590.0,82940.0,700,692,9.9,25.6
30105,5230.0,251004.0,"7,616","7,539",9.8,29.2
30107,390.0,14329.0,"2,132","2,117",9.8,25.3
30109,520.0,27792.0,"1,126","1,093",9.2,26.6
30111,75110.0,4525960.0,"153,982","158,437",8.4,25.1
31001,16770.0,972799.0,"31,590","31,684",10.8,33.0
31003,5520.0,299882.0,"6,451","6,329",10.6,27.6
31005,1560.0,80140.0,454,469,8.3,29.7
31007,1530.0,79292.0,766,798,13.1,33.5
31009,120.0,4652.0,482,484,9.1,29.1
31011,3920.0,231870.0,"5,386","5,332",9.4,31.6
31013,5360.0,299701.0,"11,305","11,194",11.8,33.9
31015,820.0,35180.0,"2,022","1,982",13.9,34.2
31017,1310.0,65524.0,"2,925","2,960",10.3,30.2
31019,22230.0,1329305.0,"48,030","49,383",6.7,30.1
31021,4720.0,257918.0,"6,583","6,546",10.3,31.0
31023,18220.0,985391.0,"8,311","8,052",9.0,32.0
31025,16740.0,1079887.0,"25,365","25,767",8.9,35.4
31027,6080.0,336670.0,"8,681","8,671",8.8,28.3
31029,2210.0,138964.0,"3,988","3,937",10.2,30.6
31031,2720.0,135484.0,"5,774","5,832",8.3,26.2
31033,4920.0,337972.0,"10,066","10,051",7.6,31.5
31035,17600.0,1032655.0,"6,374","6,163",9.5,32.9
31037,19520.0,1014259.0,"10,424","10,414",8.5,31.5
31039,7610.0,450516.0,"9,008","9,016",8.8,29.7
31041,9180.0,472416.0,"10,787","10,807",9.7,32.0
31043,10710.0,469830.0,"20,848","20,465",9.2,35.8
31045,4660.0,217705.0,"9,118","8,979",9.5,27.3
31047,13400.0,634550.0,"24,083","23,640",9.4,33.8
31049,910.0,44715.0,"1,929","1,873",9.7,30.1
31051,5340.0,289684.0,"5,821","5,762",10.2,31.5
31053,17730.0,942006.0,"36,598","36,757",10.0,32.7
31055,291040.0,19385813.0,"537,483","554,995",8.8,27.8
31057,1100.0,63211.0,"1,974","1,831",10.8,35.3
31059,4190.0,277139.0,"5,664","5,720",10.1,33.4
31061,1190.0,67928.0,"3,086","3,014",10.6,36.7
31063,5950.0,312232.0,"2,716","2,621",9.7,35.5
31065,2420.0,136768.0,"4,845","4,787",12.8,33.9
31067,13070.0,689435.0,"21,818","21,799",10.9,34.1
31069,2170.0,104032.0,"1,909","1,930",9.9,32.6
31071,2400.0,120397.0,"2,014","2,011",9.5,28.4
31073,9560.0,449493.0,"1,961","1,971",9.9,34.4
31075,400.0,19352.0,621,641,10.4,28.3
31077,1300.0,59232.0,"2,477","2,399",9.6,32.4
31079,32000.0,1691894.0,"60,752","61,705",8.7,33.9
31081,8590.0,591104.0,"9,100","9,186",7.3,32.5
31083,5240.0,318213.0,"3,506","3,473",10.8,32.1
31085,1810.0,94506.0,966,897,9.9,33.2
31087,6060.0,314241.0,"2,864","2,825",11.3,35.9
31089,5630.0,284517.0,"10,436","10,250",8.9,30.2
31091,560.0,23536.0,730,708,10.5,26.6
31093,29980.0,1505974.0,"6,346","6,429",9.3,29.4
31095,11730.0,615184.0,"7,518","7,177",12.1,36.2
31097,3340.0,189641.0,"5,133","5,171",9.2,30.3
31099,21830.0,1350525.0,"6,499","6,552",8.4,31.1
31101,4430.0,215392.0,"8,121","8,018",9.1,27.5
31103,280.0,11354.0,798,791,10.7,29.6
31105,1630.0,83787.0,"3,677","3,679",10.5,31.4
31107,5010.0,242568.0,"8,570","8,571",10.4,31.6
31109,145740.0,8706492.0,"297,489","309,637",7.6,26.0
31111,19470.0,1041534.0,"36,024","35,550",10.3,31.7
31113,820.0,41451.0,763,772,9.3,31.1
31115,1460.0,67471.0,581,591,11.1,30.7
31117,14980.0,789866.0,522,493,10.1,30.5
31119,18970.0,1037914.0,"35,231","35,015",9.4,32.6
31121,19160.0,901917.0,"7,792","7,828",11.1,32.6
31123,2460.0,130939.0,"4,867","4,787",9.2,30.2
31125,3450.0,165658.0,"3,599","3,576",11.4,29.8
31127,3930.0,225085.0,"7,169","6,971",10.0,35.5
31129,2930.0,157682.0,"4,385","4,265",9.4,33.5
31131,11990.0,726856.0,"15,780","16,081",11.5,33.9
31133,1800.0,95422.0,"2,719","2,652",10.3,29.8
31135,6300.0,362348.0,"2,897","2,898",8.6,24.5
31137,14770.0,1000975.0,"9,206","9,266",10.0,33.4
31139,19910.0,1094565.0,"7,161","7,159",10.7,34.1
31141,19600.0,1063938.0,"32,547","32,861",9.4,29.3
31143,17270.0,944101.0,"5,251","5,203",9.0,29.5
31145,5580.0,305164.0,"11,010","10,722",8.4,31.9
31147,3910.0,197392.0,"8,143","8,060",9.8,36.7
31149,1800.0,91259.0,"1,395","1,390",11.3,30.3
31151,9010.0,503965.0,"14,357","14,331",8.5,33.0
31153,82150.0,5374746.0,"169,410","179,023",8.4,30.6
31155,25740.0,1465062.0,"20,915","21,038",8.6,28.6
31157,16710.0,826667.0,"36,870","36,422",10.5,33.9
31159,14240.0,927250.0,"17,077","17,284",7.7,29.4
31161,9580.0,480078.0,"5,236","5,234",11.3,30.2
31163,3130.0,155492.0,"3,109","3,054",10.7,33.1
31165,16130.0,834270.0,"1,325","1,242",8.2,32.3
31167,18650.0,996294.0,"6,090","5,944",9.5,34.3
31169,2250.0,139088.0,"5,189","5,101",10.2,30.2
31171,650.0,31445.0,700,716,10.0,32.8
31173,5150.0,249102.0,"6,870","7,127",16.8,41.8
31175,2760.0,141002.0,"4,197","4,184",11.6,32.3
31177,44940.0,2903430.0,"20,223","20,603",8.0,31.5
31179,8330.0,473235.0,"9,428","9,365",6.6,29.6
31181,2080.0,102273.0,"3,667","3,603",10.2,32.9
31183,1330.0,61551.0,759,776,9.3,28.1
31185,9930.0,625950.0,"13,853","13,794",8.4,33.6
32001,18530.0,886100.0,"24,049","24,198",9.5,25.5
32003,908330.0,52700642.0,"2,025,096","2,155,664",9.2,27.8
32005,31920.0,1954156.0,"47,015","48,020",8.0,21.4
32007,19920.0,1361801.0,"52,464","52,168",8.1,30.3
32009,330.0,14096.0,831,790,10.6,25.5
32011,3240.0,218578.0,"2,056","1,917",8.6,27.2
32013,6890.0,424349.0,"17,336","16,842",6.8,25.7
32015,2720.0,180650.0,"6,056","5,702",7.8,30.4
32017,1330.0,62272.0,"5,211","5,055",9.5,25.9
32019,42300.0,1913769.0,"51,267","53,179",9.3,29.8
32021,1530.0,68712.0,"4,548","4,449",11.2,28.0
32023,15160.0,717648.0,"42,922","43,423",12.5,31.5
32027,8210.0,490662.0,"6,847","6,560",7.8,31.1
32029,32270.0,2011385.0,"3,876","4,051",11.1,26.9
32031,203170.0,13353818.0,"432,897","453,616",7.1,21.8
32033,2420.0,124193.0,"10,004","9,682",9.2,28.7
32510,33030.0,1890197.0,"53,989","54,742",8.2,24.6
33001,39150.0,2406288.0,"60,138","60,779",10.6,31.3
33003,24640.0,1513465.0,"47,512","47,289",10.1,25.2
33005,40680.0,2442730.0,"76,598","75,774",9.0,27.4
33007,15570.0,670765.0,"31,981","32,039",12.3,30.5
33009,46900.0,3289976.0,"89,440","88,888",8.8,25.3
33011,214670.0,14511448.0,"403,308","407,761",9.1,28.5
33013,123930.0,7445678.0,"147,243","148,582",9.1,29.5
33015,212050.0,15405600.0,"298,706","303,251",9.1,26.1
33017,71750.0,4238950.0,"124,802","127,428",10.5,29.1
33019,29900.0,1829938.0,"42,959","43,004",10.2,28.8
34001,187580.0,9862997.0,"275,784","270,991",11.3,27.6
34003,516950.0,50116181.0,"925,497","939,151",8.0,21.5
34005,293640.0,21016650.0,"449,939","449,284",9.5,28.0
34007,288870.0,18132582.0,"511,702","510,150",10.4,30.2
34009,48310.0,2839075.0,"95,868","94,430",11.0,27.9
34011,80280.0,3863694.0,"156,264","153,797",11.6,34.5
34013,423960.0,33332455.0,"789,953","796,914",10.7,28.7
34015,196180.0,12382690.0,"290,408","292,330",11.3,30.3
34017,324790.0,20164794.0,"664,163","677,983",7.4,23.9
34019,92260.0,10435483.0,"126,221","124,676",7.0,22.3
34021,190140.0,18014552.0,"371,506","371,023",9.6,24.6
34023,488180.0,39136076.0,"828,714","837,073",9.8,25.0
34025,383260.0,35521002.0,"628,486","625,846",8.9,23.2
34027,288940.0,36233433.0,"498,546","498,423",7.9,21.0
34029,319180.0,20623301.0,"582,978","592,497",11.2,28.1
34031,303330.0,21260935.0,"506,391","507,945",8.3,25.7
34033,59750.0,3425344.0,"64,994","63,436",11.7,33.9
34035,226990.0,27600578.0,"330,962","333,751",8.4,22.6
34037,85470.0,6596258.0,"145,690","142,522",8.6,26.2
34039,387070.0,30015768.0,"548,112","555,630",7.8,24.7
34041,80200.0,5839343.0,"106,984","106,617",9.2,28.8
35001,327420.0,17735424.0,"674,460","676,953",7.4,21.5
35003,1180.0,43026.0,"3,580","3,508",10.2,20.3
35005,24310.0,1064555.0,"65,861","65,282",9.2,29.2
35006,6100.0,239862.0,"27,439","27,487",13.4,31.2
35007,4570.0,173953.0,"13,039","12,253",9.2,22.0
35009,27220.0,1107536.0,"50,574","50,280",7.9,30.5
35011,770.0,37592.0,"1,893","1,793",9.8,22.9
35013,84670.0,3495056.0,"213,651","214,207",7.4,23.6
35015,22480.0,1344803.0,"55,599","57,621",9.7,31.2
35017,8850.0,375230.0,"29,241","28,280",9.7,21.8
35019,1570.0,46155.0,"4,549","4,376",8.4,27.3
35021,1860.0,79797.0,688,665,10.3,22.9
35023,1700.0,64957.0,"4,616","4,302",9.0,22.9
35025,24980.0,1491637.0,"68,164","69,749",8.0,33.8
35027,6800.0,297203.0,"19,979","19,429",7.9,19.9
35028,8800.0,876404.0,"17,817","18,147",7.0,19.9
35029,8160.0,267501.0,"24,686","24,450",10.6,24.3
35031,14720.0,603132.0,"73,270","74,923",13.6,35.1
35033,1460.0,44135.0,"4,665","4,504",11.3,22.6
35035,27270.0,1056707.0,"65,813","65,410",9.5,25.1
35037,3740.0,130138.0,"8,687","8,365",9.6,32.0
35039,12870.0,524764.0,"40,058","40,040",8.8,24.5
35041,8230.0,310988.0,"19,996","19,082",9.4,26.9
35043,69790.0,4397020.0,"136,482","142,025",8.0,23.8
35045,42450.0,2355353.0,"126,518","115,079",10.0,31.7
35047,11390.0,408249.0,"28,696","27,760",8.8,22.6
35049,80630.0,5363960.0,"146,754","148,651",4.7,13.7
35051,3660.0,114376.0,"11,561","11,191",10.1,21.0
35053,6990.0,258151.0,"17,525","17,027",10.4,26.3
35055,12690.0,521722.0,"32,991","33,065",7.7,17.4
35057,10060.0,470989.0,"15,681","15,302",9.9,26.1
35059,1340.0,57043.0,"4,372","4,183",9.5,27.0
35061,52520.0,2011831.0,"76,288","75,626",9.0,26.6
36001,221830.0,14504387.0,"307,496","308,846",9.8,25.4
36003,34970.0,1533055.0,"48,005","47,077",9.3,29.6
36005,674080.0,24645645.0,"1,426,550","1,455,720",12.3,30.4
36007,104320.0,5290186.0,"198,370","195,334",9.9,27.3
36009,48660.0,2211317.0,"78,958","77,677",9.3,28.1
36011,95520.0,5365210.0,"79,242","77,861",10.0,30.6
36013,57410.0,2537852.0,"133,005","129,504",9.9,29.6
36015,57000.0,3011678.0,"88,498","86,322",9.4,29.1
36017,29450.0,1299602.0,"49,522","48,579",10.2,30.3
36019,38000.0,1900213.0,"81,749","81,073",9.9,30.3
36021,39320.0,2475053.0,"62,269","60,989",10.6,25.0
36023,29480.0,1475298.0,"49,038","48,070",8.3,26.8
36025,37270.0,1745195.0,"46,874","45,523",10.8,27.9
36027,149040.0,10837571.0,"296,708","294,473",9.6,25.9
36029,447250.0,25835462.0,"922,150","921,046",9.4,26.7
