,avg_income_n2_agi,Premature death Value,Poor or fair health Value,Poor physical health days Value,Poor mental health days Value,Low birthweight Value,Adult smoking Value,Adult obesity Value,Food environment index Value,Physical inactivity Value,Access to exercise opportunities Value,Excessive drinking Value,Alcohol-impaired driving deaths Value,Sexually transmitted infections Value,Teen births Value,Diabetic screening Value,Premature age-adjusted mortality Value,Frequent physical distress Value,Frequent mental distress Value,Diabetes Value
2471,27.13612217792971,8528.0,0.18600000000000005,4.2,4.4,0.08,0.22,0.35100000000000003,8.1,0.336,0.79,0.13,0.339,343.6,51.0,0.85,427.8,0.1,0.1,0.103
2472,29.6217118924436,6281.0,0.196,4.4,4.3,0.08,0.219,0.339,7.4,0.274,0.747,0.142,0.242,439.4,33.2,0.87,349.2,0.1,0.1,0.092
2473,18.472112675525945,13772.0,0.256,5.3,5.1,0.08,0.272,0.308,6.1,0.417,0.21,0.11,0.353,103.7,60.7,0.86,638.8,0.2,0.2,0.124
2474,19.9227551019718,9977.0,0.215,4.8,4.7,0.11,0.232,0.3,7.7,0.35600000000000004,0.431,0.113,0.563,214.9,60.4,0.83,471.2,0.1,0.1,0.124
2475,23.288559797841664,8246.0,0.212,4.7,4.6,0.09,0.221,0.307,7.3,0.401,0.825,0.12,0.315,252.9,53.1,0.88,399.3,0.1,0.1,0.115
2476,30.931806731996158,9279.0,0.223,4.3,4.4,0.11,0.209,0.335,5.5,0.302,0.901,0.109,0.163,900.4,55.2,0.84,448.8,0.1,0.1,0.13
2477,29.255273624831272,9741.0,0.198,4.5,4.4,0.09,0.214,0.355,7.7,0.348,0.219,0.124,0.333,240.8,46.6,0.85,485.4,0.1,0.1,0.11
2478,21.69576763433511,9892.0,0.21,4.6,4.6,0.09,0.224,0.306,7.1,0.386,0.236,0.117,0.5,300.8,40.9,0.88,494.9,0.1,0.1,0.122
2479,27.45237507308121,8932.0,0.215,4.8,4.7,0.09,0.248,0.312,6.4,0.363,0.769,0.119,0.192,249.4,47.8,0.91,436.2,0.1,0.1,0.125
2480,35.03301710315339,6921.0,0.184,4.2,4.3,0.08,0.202,0.284,7.7,0.294,0.736,0.128,0.289,321.4,38.3,0.87,352.2,0.1,0.1,0.103
2481,24.75076019863966,7806.0,0.2,4.5,4.4,0.09,0.226,0.337,6.7,0.391,0.677,0.123,0.31,414.9,43.8,0.85,430.6,0.1,0.1,0.113
2482,26.50824468014606,11022.0,0.208,4.6,4.5,0.12,0.224,0.334,7.7,0.384,0.5922792703150904,0.121,0.316,359.2,50.1,0.81,500.9,0.1,0.1,0.118
2483,21.614188807008095,10736.0,0.221,4.8,4.7,0.09,0.231,0.318,7.3,0.35200000000000004,1.0,0.107,0.28600000000000003,137.1,43.5,0.86,522.6,0.1,0.1,0.131
2484,21.857467910741068,11270.0,0.233,5.1,4.9,0.11,0.251,0.319,7.7,0.382,0.314,0.114,0.2,183.0,60.3,0.84,515.0,0.2,0.2,0.123
2485,19.191568046769728,14155.0,0.225,4.9,4.8,0.1,0.233,0.316,7.3,0.37,0.175,0.109,0.556,266.5,58.5,0.84,591.0,0.1,0.1,0.133
2486,21.78558042686101,11038.0,0.234,4.9,4.8,0.09,0.244,0.317,7.3,0.318,0.6920000000000001,0.114,0.434,328.8,59.8,0.88,529.5,0.2,0.1,0.128
2487,33.14732469239844,8555.0,0.21,4.5,4.5,0.08,0.226,0.324,7.0,0.326,0.72,0.119,0.306,237.4,30.9,0.9,430.9,0.1,0.1,0.112
2488,20.89320054908061,9081.0,0.239,4.9,4.7,0.07,0.251,0.328,6.5,0.366,0.325,0.117,0.444,135.3,36.8,0.83,478.9,0.1,0.1,0.124
2489,22.636555555368343,8832.0,0.234,4.8,4.8,0.09,0.245,0.307,6.5,0.353,0.338,0.122,0.412,537.5,27.5,0.89,466.6,0.1,0.1,0.11
2490,19.777972025905925,11019.0,0.235,4.9,4.8,0.08,0.241,0.302,6.7,0.371,0.299,0.11,0.333,360.4,53.3,0.85,540.4,0.1,0.1,0.126
2491,49.47579451309583,3684.0,0.13699999999999998,3.4,3.8,0.07,0.162,0.272,8.8,0.233,0.669,0.134,0.241,129.1,11.0,0.88,195.8,0.1,0.1,0.08800000000000001
2492,36.47311304344196,6515.0,0.173,4.0,4.1,0.08,0.201,0.332,8.0,0.328,0.765,0.132,0.35600000000000004,250.5,31.4,0.85,338.9,0.1,0.1,0.103
2493,22.358445164031682,10848.0,0.198,3.6,3.3,0.08,0.177,0.334,5.3,0.265,0.306,0.179,0.305,398.7,66.5,0.86,544.3,0.1,0.1,0.118
2494,28.20656441717792,8469.0,0.181,3.3,2.9,0.08,0.14300000000000002,0.28800000000000003,7.4,0.258,0.922,0.193,0.433,446.7,87.8,0.79,409.5,0.1,0.1,0.098
2495,23.396410854938345,8809.0,0.203,3.9,3.4,0.09,0.185,0.336,5.3,0.272,0.703,0.149,0.301,534.3,63.9,0.83,438.5,0.1,0.1,0.124
2496,28.563201160541592,11772.0,0.185,3.7,3.3,0.09,0.152,0.28,5.5,0.284,0.894,0.145,0.16699999999999998,541.6,64.9,0.9,498.8,0.1,0.1,0.14
2497,25.53464566708692,6092.0,0.128,3.0,2.9,0.08,0.138,0.299,6.9,0.29100000000000004,0.24,0.185,0.611,206.1,31.2,0.84,324.1,0.1,0.1,0.099
2498,27.775771884938536,8014.57472826087,0.112,2.8,2.8,0.09,0.124,0.305,4.6,0.28600000000000003,0.08,0.184,0.455,411.5,57.9,0.79,343.5,0.1,0.1,0.1
2499,23.44031338958609,8529.0,0.235,3.8,3.2,0.09,0.151,0.279,8.0,0.268,0.402,0.16899999999999998,0.198,486.6,63.4,0.84,419.2,0.1,0.1,0.135
2500,30.32552936425715,6213.0,0.145,3.2,2.9,0.07,0.133,0.278,7.2,0.27,0.5820000000000001,0.174,0.324,244.6,41.8,0.85,307.6,0.1,0.1,0.11
2501,35.22634245109414,5848.0,0.138,3.1,2.9,0.09,0.138,0.275,7.0,0.275,0.625,0.163,0.455,121.7,29.5,0.81,290.8,0.1,0.1,0.121
2502,25.61031122288589,6926.0,0.184,3.6,3.1,0.07,0.155,0.325,5.8,0.29,0.5710000000000001,0.16399999999999998,0.28600000000000003,369.2,47.9,0.83,354.3,0.1,0.1,0.114
2503,25.07793103448276,11049.0,0.16,3.5,3.3,0.1,0.14800000000000002,0.29100000000000004,6.6,0.258,0.5922792703150904,0.152,0.2,276.0,59.0,0.78,506.6,0.1,0.1,0.129
2504,21.46644542709277,6995.0,0.244,3.9,3.2,0.1,0.171,0.306,6.6,0.25,0.6579999999999999,0.185,0.069,734.8,72.3,0.78,362.5,0.1,0.1,0.12
2505,24.47992863862216,7254.0,0.173,3.6,3.2,0.09,0.17600000000000002,0.3,5.2,0.244,0.858,0.179,0.33,1082.2,59.7,0.85,364.4,0.1,0.1,0.095
2506,28.877406577110747,6845.0,0.204,3.5,3.1,0.09,0.133,0.282,6.9,0.206,0.963,0.182,0.397,662.3,51.9,0.83,344.8,0.1,0.1,0.125
2507,51.85044662789723,6743.0,0.141,3.1,2.9,0.07,0.132,0.304,7.6,0.24,0.593,0.163,0.333,197.1,30.3,0.89,308.9,0.1,0.1,0.116
2508,26.953421631537466,8014.57472826087,0.114,2.7,2.6,0.08173346693386885,0.116,0.298,5.0,0.287,0.5922792703150904,0.188,0.0,349.87265866209214,41.53850267379671,0.8451246719160105,388.6011243386242,0.1,0.1,0.099
2509,27.95451263494356,9030.0,0.157,3.4,3.2,0.07,0.145,0.303,6.4,0.301,0.18,0.155,0.421,215.2,42.4,0.86,431.7,0.1,0.1,0.123
2510,26.05915385581202,9057.0,0.184,3.6,3.4,0.1,0.179,0.327,5.0,0.301,0.493,0.162,0.198,547.5,63.6,0.86,463.7,0.1,0.1,0.116
2511,33.690464252264874,6208.0,0.151,3.0,2.8,0.08,0.138,0.316,6.9,0.252,0.77,0.175,0.343,362.1,46.2,0.83,334.7,0.1,0.1,0.098
2512,31.02750785146869,5117.0,0.198,3.9,3.5,0.07,0.155,0.26,4.3,0.221,0.8959999999999999,0.189,0.198,493.9,25.3,0.8,279.5,0.1,0.1,0.081
2513,27.745049501929113,5949.0,0.205,3.7,3.2,0.09,0.153,0.276,6.8,0.236,0.614,0.159,0.375,418.6,44.5,0.75,280.5,0.1,0.1,0.133
2514,24.057499996992807,8014.57472826087,0.192,3.7,3.3,0.13,0.156,0.298,2.6,0.289,0.011,0.15,0.0,349.87265866209214,47.3,0.85,388.6011243386242,0.1,0.1,0.134
2515,15.078688523455506,10596.0,0.403,5.4,3.9,0.11,0.191,0.29100000000000004,7.2,0.292,0.419,0.121,0.053,698.2,123.7,0.76,517.0,0.2,0.1,0.212
2516,23.15347245928793,8865.0,0.179,3.7,3.3,0.09,0.165,0.275,5.5,0.306,0.613,0.163,0.2,319.9,50.4,0.81,453.3,0.1,0.1,0.117
2517,24.82932531713169,7875.0,0.16,3.4,3.1,0.08,0.14400000000000002,0.303,6.7,0.303,0.4320000000000001,0.16399999999999998,0.35700000000000004,358.6,50.3,0.81,422.1,0.1,0.1,0.12
2518,34.48819059349604,7421.0,0.156,3.4,3.2,0.07,0.152,0.31,6.1,0.27,0.733,0.163,0.279,276.2,46.5,0.84,333.3,0.1,0.1,0.115
2519,23.768837803142706,5997.0,0.229,3.9,3.4,0.09,0.166,0.284,6.9,0.269,0.503,0.163,0.449,549.9,53.5,0.85,326.7,0.1,0.1,0.126
2520,25.56319018161789,7744.0,0.195,3.5,3.1,0.08,0.147,0.3,6.9,0.26,0.476,0.165,0.35,333.2,70.5,0.84,373.4,0.1,0.1,0.124
2521,16.793042768215347,5989.0,0.341,4.9,3.7,0.08,0.179,0.318,6.4,0.22,0.7440000000000001,0.134,0.34700000000000003,430.0,73.1,0.85,301.5,0.2,0.1,0.16699999999999998
2522,21.61702325581395,10587.0,0.194,3.8,3.4,0.07,0.171,0.322,5.9,0.284,0.472,0.154,0.211,610.5,75.7,0.87,532.0,0.1,0.1,0.129
2523,23.823623188241893,6027.0,0.118,2.9,2.8,0.07,0.132,0.294,6.8,0.307,0.502,0.189,0.0,129.9,33.9,0.83,354.0,0.1,0.1,0.096
2524,22.149775352430506,9355.0,0.171,3.6,3.3,0.09,0.171,0.307,5.5,0.274,0.414,0.154,0.267,394.5,56.5,0.85,458.2,0.1,0.1,0.13
2525,19.139708028721454,6359.0,0.259,4.2,3.4,0.07,0.166,0.303,7.7,0.265,0.389,0.149,0.333,404.2,82.5,0.77,351.7,0.1,0.1,0.14400000000000002
2526,26.556594528207306,7642.0,0.142,3.1,2.9,0.08,0.145,0.314,7.3,0.273,0.6629999999999999,0.197,0.21,118.8,35.6,0.78,383.5,0.1,0.1,0.091
2527,20.961201367975775,9272.0,0.204,4.0,3.5,0.08,0.183,0.309,5.6,0.326,0.472,0.159,0.284,427.7,72.1,0.82,433.8,0.1,0.1,0.127
2528,22.36087570621469,7708.0,0.181,3.5,3.1,0.1,0.163,0.299,5.3,0.3,0.7340000000000001,0.192,0.2,298.8,93.7,0.87,425.4,0.1,0.1,0.1
2529,25.01807628406549,7877.0,0.131,3.1,3.0,0.08,0.14300000000000002,0.308,6.5,0.318,0.436,0.173,0.25,189.8,37.5,0.87,399.6,0.1,0.1,0.107
2530,19.823651449853312,8227.0,0.256,4.2,3.5,0.09,0.16899999999999998,0.295,7.3,0.293,0.015,0.155,0.4,295.5,69.2,0.68,424.5,0.1,0.1,0.14300000000000002
2531,22.802115002974702,7191.0,0.149,3.2,3.0,0.07,0.13,0.29,3.6,0.299,0.333,0.158,0.429,557.1,30.8,0.79,367.6,0.1,0.1,0.125
2532,22.376568500799703,7554.0,0.181,3.7,3.4,0.11,0.16399999999999998,0.297,5.7,0.304,0.39,0.151,0.25,207.5,76.7,0.78,402.6,0.1,0.1,0.136
2533,46.27719987273881,3996.0,0.107,2.6,2.5,0.08,0.117,0.25,7.3,0.201,0.952,0.203,0.37,290.5,19.0,0.88,209.2,0.1,0.1,0.08
2534,30.25432639405035,9273.0,0.184,3.6,3.2,0.08,0.153,0.305,6.8,0.28300000000000003,0.48,0.152,0.191,275.4,49.2,0.76,415.1,0.1,0.1,0.133
2535,45.63661376751855,6440.0,0.141,3.1,2.9,0.08,0.128,0.285,7.3,0.231,0.8540000000000001,0.19,0.355,344.5,38.7,0.84,301.2,0.1,0.1,0.104
2536,19.811680570182137,8247.0,0.196,3.8,3.4,0.07,0.161,0.31,6.6,0.294,0.163,0.151,0.2,254.3,63.9,0.78,377.7,0.1,0.1,0.135
2537,20.36333332669216,4474.0,0.188,3.3,2.7,0.08,0.139,0.312,7.4,0.284,0.14300000000000002,0.199,0.14300000000000002,124.7,64.7,0.77,320.1,0.1,0.1,0.112
2538,30.268371885987506,8482.0,0.153,3.3,3.1,0.07,0.15,0.302,7.0,0.258,0.519,0.177,0.319,305.0,54.1,0.77,397.5,0.1,0.1,0.106
2539,20.54072957485319,6295.0,0.162,3.3,3.2,0.08,0.166,0.318,5.2,0.23,0.728,0.198,0.333,438.9,44.3,0.81,339.9,0.1,0.1,0.08199999999999999
2540,23.124485125858122,8357.0,0.18,3.2,2.9,0.11,0.13,0.29100000000000004,8.4,0.257,0.921,0.18600000000000005,0.667,372.6,58.9,0.74,373.3,0.1,0.1,0.105
2541,25.205792682926827,9286.0,0.189,3.3,2.9,0.08,0.125,0.31,8.4,0.28600000000000003,0.5922792703150904,0.173,0.13,347.3,92.3,0.85,392.0,0.1,0.1,0.126
2542,18.749895177013247,5962.0,0.246,4.1,3.4,0.09,0.163,0.292,7.5,0.274,0.622,0.147,0.4,489.7,94.4,0.82,329.3,0.1,0.1,0.14800000000000002
2543,19.77692307590888,8014.57472826087,0.311,4.7,3.6,0.09,0.18,0.308,8.4,0.285,0.926,0.136,0.14300000000000002,480.3,80.3,0.92,374.2,0.2,0.1,0.175
2544,29.722222221812,9954.0,0.2,3.7,3.2,0.08,0.165,0.32,6.2,0.26,0.514,0.183,0.091,343.1,102.4,0.78,456.4,0.1,0.1,0.106
2545,36.96577304363535,6813.0,0.212,3.7,3.2,0.08,0.153,0.28,6.0,0.248,0.976,0.168,0.368,598.7,60.2,0.86,346.5,0.1,0.1,0.111
2546,24.396133566670446,9492.0,0.228,3.9,3.2,0.09,0.159,0.321,6.8,0.257,0.376,0.175,0.17600000000000002,351.9,91.2,0.87,468.3,0.1,0.1,0.123
2547,17.609795570698463,8058.0,0.255,4.1,3.4,0.08,0.165,0.32299999999999995,7.5,0.292,0.797,0.158,0.333,506.2,96.3,0.83,400.5,0.1,0.1,0.131
2548,20.97100976924316,10474.0,0.159,3.5,3.3,0.09,0.16,0.293,6.4,0.316,0.568,0.161,0.833,243.9,50.1,0.82,512.8,0.1,0.1,0.123
2549,39.92957733480989,4384.0,0.133,2.9,2.8,0.07,0.136,0.239,7.0,0.214,0.962,0.195,0.317,322.4,23.8,0.86,242.4,0.1,0.1,0.079
2550,39.523906483715095,6954.0,0.182,3.4,3.1,0.08,0.14800000000000002,0.326,7.0,0.326,0.742,0.16699999999999998,0.34600000000000003,537.5,59.4,0.76,357.8,0.1,0.1,0.127
2551,20.77832167395337,7397.0,0.175,3.4,3.0,0.15,0.147,0.29,6.5,0.306,0.407,0.173,0.0,258.3,70.4,0.88,419.3,0.1,0.1,0.118
2552,19.532818072957088,8213.0,0.297,4.3,3.4,0.08,0.154,0.314,7.5,0.273,0.598,0.14800000000000002,0.225,678.7,80.4,0.75,402.5,0.1,0.1,0.162
2553,16.684374984358396,7922.0,0.14800000000000002,3.3,3.2,0.07,0.14300000000000002,0.313,6.5,0.273,0.152,0.172,0.0,389.1,42.8,0.85,441.7,0.1,0.1,0.111
2554,17.168993838449612,10709.0,0.322,4.6,3.5,0.1,0.16399999999999998,0.297,7.3,0.29100000000000004,0.5922792703150904,0.145,0.125,631.6,76.5,0.86,476.4,0.2,0.1,0.17600000000000002
2555,23.304977374488555,9189.0,0.17800000000000002,3.7,3.4,0.08,0.163,0.318,5.9,0.319,0.378,0.159,0.275,195.4,48.6,0.86,492.0,0.1,0.1,0.121
2556,26.218954729448924,9642.0,0.208,3.7,3.2,0.1,0.156,0.309,7.5,0.313,0.7140000000000001,0.194,0.394,724.1,93.0,0.77,497.6,0.1,0.1,0.103
2557,18.27064501966073,8014.57472826087,0.217,3.8,3.2,0.09,0.134,0.29100000000000004,7.5,0.279,0.015,0.142,0.0,304.9,72.3,0.48,337.1,0.1,0.1,0.158
2558,27.35419050806335,6369.0,0.157,3.0,2.9,0.07,0.14,0.285,6.9,0.252,0.7659999999999999,0.18600000000000005,0.36,350.7,40.0,0.86,341.4,0.1,0.1,0.102
2559,19.66722390484652,5863.0,0.278,4.1,3.6,0.09,0.156,0.266,7.0,0.239,0.804,0.17800000000000002,0.355,674.8,63.4,0.8,303.4,0.1,0.1,0.151
2560,27.979837983523325,6078.0,0.182,3.7,3.4,0.07,0.173,0.312,5.2,0.243,0.6890000000000001,0.19,0.244,424.7,27.6,0.84,314.5,0.1,0.1,0.093
2561,21.291952789377973,7354.0,0.221,4.1,3.6,0.1,0.183,0.301,4.5,0.32299999999999995,0.278,0.14800000000000002,0.227,562.2,65.3,0.81,416.0,0.1,0.1,0.136
2562,25.18738123416975,8103.0,0.161,3.5,3.2,0.07,0.16899999999999998,0.317,5.1,0.308,0.531,0.171,0.306,266.0,50.7,0.83,425.7,0.1,0.1,0.112
2563,32.14006421610404,6783.0,0.147,3.2,3.0,0.06,0.134,0.294,6.6,0.301,0.475,0.163,0.419,190.3,38.7,0.82,326.3,0.1,0.1,0.12
2564,23.96400282835297,10262.0,0.168,3.3,3.1,0.1,0.139,0.292,6.9,0.285,0.465,0.161,0.375,260.1,46.4,0.83,448.2,0.1,0.1,0.128
2565,20.0659999989967,5093.0,0.249,4.1,3.4,0.1,0.16,0.289,7.5,0.28300000000000003,0.442,0.145,0.0,424.1,82.6,0.89,290.1,0.1,0.1,0.151
2566,18.849999998316964,8014.57472826087,0.163,3.4,3.2,0.08173346693386885,0.14300000000000002,0.285,1.6,0.294,0.001,0.155,0.14300000000000002,349.87265866209214,39.8,0.74,489.2,0.1,0.1,0.127
2567,38.59866770221593,4336.0,0.128,2.7,2.6,0.09,0.12,0.235,6.9,0.212,0.942,0.174,0.443,246.1,21.8,0.84,220.2,0.1,0.1,0.099
2568,22.506925205483128,5375.0,0.154,3.3,3.1,0.08,0.154,0.285,7.0,0.308,0.415,0.163,0.333,404.1,51.6,0.85,323.1,0.1,0.1,0.116
2569,22.20465116271106,9182.0,0.162,3.4,3.1,0.08,0.154,0.307,6.3,0.272,0.217,0.16699999999999998,0.1,281.8,54.8,0.89,427.9,0.1,0.1,0.12
2570,20.82747252736112,9454.0,0.303,4.5,3.4,0.11,0.179,0.313,7.9,0.252,0.17,0.16699999999999998,0.222,440.6,92.2,0.88,424.9,0.2,0.1,0.138
2571,22.721227363694762,7947.0,0.191,3.6,3.1,0.06,0.158,0.324,7.7,0.258,0.379,0.18600000000000005,0.194,179.2,68.5,0.75,374.9,0.1,0.1,0.101
2572,35.947849387510665,7137.0,0.156,3.1,2.9,0.09,0.146,0.249,6.2,0.272,0.882,0.171,0.354,401.4,42.5,0.84,371.4,0.1,0.1,0.101
2573,32.58959926557499,6259.0,0.152,3.2,3.0,0.07,0.128,0.311,7.4,0.28300000000000003,0.705,0.151,0.217,147.1,43.5,0.84,291.3,0.1,0.1,0.129
2574,29.10365803534731,8014.57472826087,0.129,2.8,2.6,0.08173346693386885,0.12,0.29100000000000004,5.4,0.253,0.5922792703150904,0.202,0.111,349.87265866209214,41.53850267379671,0.92,388.6011243386242,0.1,0.1,0.096
2575,27.181854042210666,9213.0,0.174,3.3,3.0,0.08,0.13699999999999998,0.316,7.2,0.295,0.597,0.16,0.115,149.6,37.0,0.8,382.3,0.1,0.1,0.131
2576,27.64531602611069,8187.0,0.24,4.1,3.4,0.09,0.172,0.329,6.4,0.311,0.338,0.152,0.263,543.8,76.9,0.84,406.1,0.1,0.1,0.142
2577,24.92978723198534,8718.0,0.16899999999999998,3.5,3.1,0.09,0.155,0.281,6.8,0.29600000000000004,0.8109999999999999,0.17600000000000002,0.16699999999999998,391.7,76.0,0.83,446.6,0.1,0.1,0.106
2578,27.907648769658326,9120.0,0.155,3.4,3.2,0.08,0.162,0.294,5.7,0.275,0.725,0.173,0.363,347.7,55.3,0.83,455.8,0.1,0.1,0.106
2579,28.217145260122557,9202.0,0.183,3.7,3.3,0.09,0.17,0.35100000000000003,5.7,0.28600000000000003,0.7140000000000001,0.16699999999999998,0.32299999999999995,800.6,70.9,0.84,454.9,0.1,0.1,0.112
2580,42.584530465844644,8461.0,0.188,3.7,3.2,0.08,0.16699999999999998,0.317,5.3,0.299,0.44,0.168,0.17,399.5,52.4,0.84,419.4,0.1,0.1,0.123
2581,32.2226920494839,5699.0,0.153,3.2,2.9,0.08,0.135,0.32,7.2,0.238,0.8270000000000001,0.193,0.179,337.5,39.8,0.82,302.7,0.1,0.1,0.104
2582,18.94249820517788,7113.0,0.25,4.1,3.4,0.1,0.175,0.28300000000000003,5.7,0.301,0.64,0.162,0.318,500.2,89.8,0.85,387.3,0.1,0.1,0.126
2583,17.587265914262982,9528.0,0.232,4.2,3.6,0.13,0.171,0.311,5.5,0.314,0.29,0.13699999999999998,0.0,364.4,71.0,0.78,563.0,0.1,0.1,0.153
2584,28.32693877357953,10596.0,0.133,3.1,3.0,0.05,0.131,0.33,6.4,0.302,0.5922792703150904,0.16699999999999998,0.077,313.0,45.6,0.84,462.9,0.1,0.1,0.114
2585,26.48433734805578,6133.0,0.193,3.6,3.1,0.07,0.151,0.28600000000000003,7.0,0.282,0.625,0.16899999999999998,0.4,72.5,53.6,0.79,335.6,0.1,0.1,0.117
2586,21.468398267468906,6675.0,0.225,4.3,3.7,0.1,0.185,0.317,5.4,0.282,0.6829999999999999,0.14400000000000002,0.111,147.0,59.0,0.68,317.5,0.1,0.1,0.14300000000000002
2587,29.349403103602647,8644.0,0.136,3.2,3.1,0.08,0.151,0.344,6.0,0.327,0.72,0.188,0.28300000000000003,210.2,53.2,0.88,440.0,0.1,0.1,0.096
2588,32.55845408319669,6438.0,0.198,3.3,3.2,0.09,0.139,0.274,6.5,0.212,0.965,0.175,0.409,557.1,52.6,0.82,329.5,0.1,0.1,0.106
2589,17.554316197740008,9427.0,0.177,3.6,3.3,0.09,0.171,0.33,5.9,0.29600000000000004,0.556,0.168,0.388,421.1,56.5,0.85,449.0,0.1,0.1,0.114
2590,15.87671232441734,4057.0,0.139,2.9,2.6,0.07,0.135,0.298,7.1,0.277,0.163,0.204,0.0,349.87265866209214,40.2,0.8451246719160105,183.9,0.1,0.1,0.094
2591,21.427429465842025,9749.0,0.177,3.5,3.2,0.08,0.151,0.295,6.4,0.28300000000000003,0.065,0.165,0.182,169.5,47.8,0.84,461.4,0.1,0.1,0.124
2592,29.15709332127243,4638.0,0.182,3.4,3.2,0.08,0.142,0.236,7.0,0.191,0.941,0.211,0.278,682.3,26.5,0.84,252.3,0.1,0.1,0.093
2593,31.603299489942387,7529.0,0.16399999999999998,3.4,3.1,0.07,0.152,0.309,8.1,0.295,0.8370000000000001,0.182,0.059,318.6,66.3,0.8451246719160105,377.7,0.1,0.1,0.1
2594,24.620891068002557,9456.0,0.179,3.8,3.4,0.07,0.166,0.312,5.6,0.317,0.619,0.155,0.368,283.2,59.6,0.85,474.5,0.1,0.1,0.122
2595,16.670494367028482,5544.0,0.304,4.7,3.5,0.08,0.149,0.3670000000000001,5.3,0.249,0.606,0.14400000000000002,0.29600000000000004,407.3,75.6,0.87,283.5,0.2,0.1,0.156
2596,23.995315023314422,8999.0,0.184,3.7,3.4,0.08,0.16,0.305,6.9,0.239,0.511,0.155,0.274,290.5,55.9,0.85,430.1,0.1,0.1,0.124
2597,23.858775376350284,9196.0,0.191,3.4,3.1,0.09,0.158,0.295,6.9,0.262,0.611,0.175,0.222,485.4,69.0,0.82,419.4,0.1,0.1,0.109
2598,33.59436831237094,7253.0,0.135,3.0,3.0,0.07,0.134,0.258,6.4,0.263,0.741,0.166,0.133,249.8,48.5,0.88,354.8,0.1,0.1,0.113
2599,22.91697183078217,7926.0,0.172,3.6,3.3,0.08,0.16699999999999998,0.293,6.3,0.29600000000000004,0.388,0.165,0.19,304.5,53.4,0.67,413.0,0.1,0.1,0.117
2600,20.691498185138066,9642.0,0.189,3.8,3.4,0.1,0.175,0.299,4.7,0.324,0.493,0.14800000000000002,0.156,285.0,56.3,0.83,461.7,0.1,0.1,0.138
2601,30.62738852996252,10529.0,0.189,3.5,3.0,0.11,0.159,0.305,5.4,0.272,0.716,0.187,0.19,516.8,81.5,0.81,546.7,0.1,0.1,0.11
2602,17.718930034940524,8014.57472826087,0.378,5.2,4.0,0.11,0.205,0.29,0.7,0.26,0.004,0.128,0.171,539.4,71.3,0.89,214.1,0.2,0.1,0.2
2603,25.737172057698498,8492.0,0.16899999999999998,3.7,3.3,0.08,0.165,0.303,6.1,0.277,0.58,0.17,0.263,405.4,51.5,0.85,427.1,0.1,0.1,0.111
2604,26.83422148166305,9457.0,0.163,3.5,3.2,0.1,0.16699999999999998,0.329,6.2,0.298,0.767,0.18600000000000005,0.3670000000000001,497.2,68.6,0.83,482.9,0.1,0.1,0.107
2605,26.923759791122713,8014.57472826087,0.14,2.9,2.8,0.08173346693386885,0.129,0.294,5.1,0.289,0.003,0.183,0.15,349.87265866209214,43.5,0.88,388.6011243386242,0.1,0.1,0.108
2606,24.46114918292041,7696.0,0.163,3.5,3.1,0.09,0.165,0.293,5.9,0.252,0.569,0.185,0.214,155.8,55.7,0.8,397.1,0.1,0.1,0.103
2607,25.00299450519044,7909.0,0.163,3.3,3.0,0.07,0.14,0.334,7.2,0.28300000000000003,0.516,0.175,0.28600000000000003,301.6,61.3,0.84,417.6,0.1,0.1,0.114
2608,23.89047188970648,8913.0,0.168,3.5,3.3,0.1,0.173,0.33,5.3,0.312,0.573,0.16,0.375,359.1,64.3,0.83,439.4,0.1,0.1,0.123
2609,29.55921787709497,8014.57472826087,0.182,3.5,3.1,0.08173346693386885,0.133,0.273,7.3,0.261,0.835,0.142,0.0,349.87265866209214,34.0,0.78,204.7,0.1,0.1,0.15
2610,26.83942015426648,8433.0,0.195,3.7,3.3,0.1,0.181,0.369,4.6,0.3,0.701,0.168,0.28600000000000003,511.5,53.3,0.85,433.3,0.1,0.1,0.125
2611,19.791833030748,10685.0,0.273,4.2,3.4,0.11,0.153,0.293,8.0,0.281,0.478,0.151,0.151,617.9,79.9,0.85,488.7,0.1,0.1,0.151
2612,30.20755674052496,7534.0,0.147,3.2,3.0,0.08,0.15,0.332,6.8,0.257,0.705,0.19,0.238,323.9,51.1,0.84,388.5,0.1,0.1,0.093
2613,21.19673500294886,8203.0,0.184,3.6,3.1,0.08,0.16899999999999998,0.302,6.5,0.28800000000000003,0.23,0.19,0.565,220.3,64.1,0.75,409.4,0.1,0.1,0.108
2614,35.173425691452486,10147.0,0.234,4.0,3.2,0.09,0.16899999999999998,0.305,6.7,0.305,0.511,0.175,0.243,308.5,75.7,0.8,499.9,0.1,0.1,0.127
2615,31.629974019660047,7730.0,0.14800000000000002,3.2,3.0,0.08,0.149,0.305,6.9,0.292,0.6659999999999999,0.188,0.4320000000000001,328.8,46.3,0.85,407.9,0.1,0.1,0.096
2616,53.667745197168855,5230.0,0.131,2.9,2.9,0.07,0.125,0.274,7.7,0.222,0.799,0.175,0.241,311.5,22.0,0.84,248.2,0.1,0.1,0.103
2617,17.369230749189345,8014.57472826087,0.284,4.2,3.3,0.08173346693386885,0.162,0.295,4.4,0.275,0.0,0.15,0.0,349.87265866209214,41.53850267379671,0.8451246719160105,388.6011243386242,0.1,0.1,0.163
