ZIP,Avg. Pct Diabetes Adults13,Avg. Pct Obese Adults13
93010,7.6,20.3
93011,7.6,20.3
93012,7.6,20.3
93013,7.35,19.25
93014,7.1,18.2
93015,7.6,20.3
93016,7.6,20.3
93020,7.6,20.3
93021,7.6,20.3
93022,7.6,20.3
93023,7.6,20.3
93024,7.6,20.3
93030,7.6,20.3
93031,7.6,20.3
93032,7.6,20.3
93033,7.6,20.3
93034,7.6,20.3
93035,7.6,20.3
93036,7.6,20.3
93040,7.6,20.3
93041,7.6,20.3
93042,7.6,20.3
93043,7.6,20.3
93044,7.6,20.3
93060,7.6,20.3
93061,7.6,20.3
93062,7.6,20.3
93063,8.35,20.85
93064,7.6,20.3
93065,7.6,20.3
93066,7.6,20.3
93067,7.1,18.2
93094,7.6,20.3
93099,7.6,20.3
93101,7.1,18.2
93102,7.1,18.2
93103,7.1,18.2
93105,7.1,18.2
93106,7.1,18.2
93108,7.1,18.2
93109,7.1,18.2
93110,7.1,18.2
93111,7.1,18.2
93116,7.1,18.2
93117,7.1,18.2
93118,7.1,18.2
93120,7.1,18.2
93121,7.1,18.2
93130,7.1,18.2
93140,7.1,18.2
93150,7.1,18.2
93160,7.1,18.2
93190,7.1,18.2
93199,7.1,18.2
93201,8,32.6
93202,7.5,26.4
93203,9.3,30.3
93204,7.5,26.4
93205,9.3,30.3
93206,9.3,30.3
93207,8,32.6
93208,8,32.6
93210,9.4,26.6
93212,7.75,29.5
93215,8.65,31.45
93218,8,32.6
93219,8.65,31.45
93220,9.3,30.3
93221,8,32.6
93222,9.3,30.3
93223,8,32.6
93224,9.3,30.3
93225,8.45,25.3
93226,9.3,30.3
93227,8,32.6
93230,7.75,29.5
93232,7.5,26.4
93234,9.4,26.6
93235,8,32.6
93237,8,32.6
93238,9.3,30.3
93239,7.5,26.4
93240,9.3,30.3
93241,9.3,30.3
93242,8.45,26.5
93243,9.2,25.85
93244,8,32.6
93245,7.5,26.4
93246,7.5,26.4
93247,8,32.6
93249,9.3,30.3
93250,9.3,30.3
93251,9.3,30.3
93252,8,22.93333333
93254,7.1,18.2
93255,9.3,30.3
93256,8,32.6
93257,8,32.6
93258,8,32.6
93260,8,32.6
93261,8,32.6
93262,8,32.6
93263,9.3,30.3
93265,8,32.6
93266,7.5,26.4
93267,8,32.6
93268,9.3,30.3
93270,8,32.6
93271,8,32.6
93272,8,32.6
93274,7.75,29.5
93275,8,32.6
93276,9.3,30.3
93277,8,32.6
93278,8,32.6
93279,8,32.6
93280,9.3,30.3
93283,9.3,30.3
93285,9.3,30.3
93286,8,32.6
93287,9.3,30.3
93290,8,32.6
93291,8,32.6
93292,8,32.6
93301,9.3,30.3
93302,9.3,30.3
93303,9.3,30.3
93304,9.3,30.3
93305,9.3,30.3
93306,9.3,30.3
93307,9.3,30.3
93308,9.3,30.3
93309,9.3,30.3
93311,9.3,30.3
93312,9.3,30.3
93313,9.3,30.3
93314,9.3,30.3
93380,9.3,30.3
93384,9.3,30.3
93385,9.3,30.3
93386,9.3,30.3
93387,9.3,30.3
93388,9.3,30.3
93389,9.3,30.3
93390,9.3,30.3
93401,8.5,24.5
93402,8.5,24.5
93403,8.5,24.5
93405,8.5,24.5
93406,8.5,24.5
93407,8.5,24.5
93408,8.5,24.5
93409,8.5,24.5
93410,8.5,24.5
93412,8.5,24.5
93420,8.5,24.5
93421,8.5,24.5
93422,8.5,24.5
93423,8.5,24.5
93424,8.5,24.5
93426,8.05,23.4
93427,7.1,18.2
93428,8.5,24.5
93429,7.1,18.2
93430,8.5,24.5
93432,8.5,24.5
93433,8.5,24.5
93434,7.1,18.2
93435,8.5,24.5
93436,7.1,18.2
93437,7.1,18.2
93438,7.1,18.2
93440,7.1,18.2
93441,7.1,18.2
93442,8.5,24.5
93443,8.5,24.5
93444,8.5,24.5
93445,8.5,24.5
93446,8.5,24.5
93447,8.5,24.5
93448,8.5,24.5
93449,8.5,24.5
93450,7.6,22.3
93451,8.05,23.4
93452,8.5,24.5
93453,8.5,24.5
93454,7.8,21.35
93455,7.1,18.2
93456,7.1,18.2
93457,7.1,18.2
93458,7.8,21.35
93460,7.1,18.2
93461,8.9,27.4
93463,7.1,18.2
93464,7.1,18.2
93465,8.5,24.5
93475,8.5,24.5
93483,8.5,24.5
93501,9.3,30.3
93502,9.3,30.3
93504,9.3,30.3
93505,9.3,30.3
93510,9.1,21.4
93512,7.4,22.8
93513,9.4,23.3
93514,8.4,23.05
93515,9.4,23.3
93516,9.25,29.1
93517,7.4,22.8
93518,9.3,30.3
93522,9.4,23.3
93523,9.3,30.3
93524,9.3,30.3
93526,9.4,23.3
93527,9.35,26.8
93528,9.3,30.3
93529,7.4,22.8
93530,9.4,23.3
93531,9.3,30.3
93532,9.1,21.4
93534,9.1,21.4
93535,9.1,21.4
93536,9.2,25.85
93539,9.1,21.4
93541,7.4,22.8
93543,9.1,21.4
93544,9.1,21.4
93545,9.4,23.3
93546,7.4,22.8
93549,9.4,23.3
93550,9.1,21.4
93551,9.1,21.4
93552,9.1,21.4
93553,9.1,21.4
93554,9.3,30.3
93555,9.25,29.1
93556,9.3,30.3
93560,9.2,25.85
93561,9.3,30.3
93562,9.2,27.9
93563,9.1,21.4
93581,9.3,30.3
93584,9.1,21.4
93586,9.1,21.4
93590,9.1,21.4
93591,9.1,21.4
93599,9.1,21.4
93601,9.3,25.45
93602,8.65,26.55
93603,8.7,29.6
93604,7.9,26.5
93605,9.4,26.6
93606,9.4,26.6
93608,9.4,26.6
93609,9.4,26.6
93610,8.55,28
93611,9.4,26.6
93612,9.4,26.6
93613,9.4,26.6
93614,7.9,26.5
93615,8,32.6
93616,9.4,26.6
93618,8.7,29.6
93619,9.4,26.6
93620,8.833333333,27.53333333
93621,9.4,26.6
93622,8.833333333,27.53333333
93623,10.7,24.4
93624,9.4,26.6
93625,9.4,26.6
93626,8.65,26.55
93627,9.4,26.6
93628,9.4,26.6
93630,8.65,26.55
93631,8.3,28.53333333
93633,8,32.6
93634,9.4,26.6
93635,9.2,29.5
93636,7.9,26.5
93637,7.9,26.5
93638,7.9,26.5
93639,7.9,26.5
93640,9.4,26.6
93641,8.7,29.6
93642,9.4,26.6
93643,7.9,26.5
93644,7.9,26.5
93645,7.9,26.5
93646,8.7,29.6
93647,8.7,29.6
93648,9.4,26.6
93649,9.4,26.6
93650,9.4,26.6
93651,9.4,26.6
93652,9.4,26.6
93653,9.3,25.45
93654,8.7,29.6
93656,8.45,26.5
93657,9.4,26.6
93660,9.4,26.6
93661,9.2,29.5
93662,9.4,26.6
93664,9.4,26.6
93665,9.2,29.5
93666,8,32.6
93667,9.4,26.6
93668,9.4,26.6
93669,7.9,26.5
93670,8,32.6
93673,8,32.6
93675,9.4,26.6
93701,9.4,26.6
93702,9.4,26.6
93703,9.4,26.6
93704,9.4,26.6
93705,9.4,26.6
93706,9.4,26.6
93707,9.4,26.6
93708,9.4,26.6
93709,9.4,26.6
93710,9.4,26.6
93711,9.4,26.6
93712,9.4,26.6
93714,9.4,26.6
93715,9.4,26.6
93716,9.4,26.6
93717,9.4,26.6
93718,9.4,26.6
93720,9.4,26.6
93721,9.4,26.6
93722,9.4,26.6
93723,9.4,26.6
93724,9.4,26.6
93725,9.4,26.6
93726,9.4,26.6
93727,9.4,26.6
93728,9.4,26.6
93729,9.4,26.6
93730,9.4,26.6
93737,9.4,26.6
93740,9.4,26.6
93741,9.4,26.6
93744,9.4,26.6
93745,9.4,26.6
93747,9.4,26.6
93750,9.4,26.6
93755,9.4,26.6
93760,9.4,26.6
93761,9.4,26.6
93764,9.4,26.6
93765,9.4,26.6
93771,9.4,26.6
93772,9.4,26.6
93773,9.4,26.6
93774,9.4,26.6
93775,9.4,26.6
93776,9.4,26.6
93777,9.4,26.6
93778,9.4,26.6
93779,9.4,26.6
93786,9.4,26.6
93790,9.4,26.6
93791,9.4,26.6
93792,9.4,26.6
93793,9.4,26.6
93794,9.4,26.6
93844,9.4,26.6
93888,9.4,26.6
93901,7.6,22.3
93902,7.6,22.3
93905,7.6,22.3
93906,7.6,22.3
93907,7.6,22.3
93908,7.6,22.3
93912,7.6,22.3
93915,7.6,22.3
93920,7.6,22.3
93921,7.6,22.3
93922,7.6,22.3
93923,7.6,22.3
93924,7.6,22.3
93925,7.6,22.8
93926,7.6,22.3
93927,7.6,22.3
93928,7.6,22.3
93930,7.6,22.3
93932,7.6,22.3
93933,7.6,22.3
93940,7.6,22.3
93942,7.6,22.3
93943,7.6,22.3
93944,7.6,22.3
93950,7.6,22.3
93953,7.6,22.3
93954,7.6,22.3
93955,7.6,22.3
93960,7.6,22.3
93962,7.6,22.3
94002,8.3,21.1
94005,8.3,21.1
94010,8.3,21.1
94011,8.3,21.1
94014,8.1,18.6
94015,8.3,21.1
94017,8.3,21.1
94018,8.3,21.1
94019,8.3,21.1
94020,8.35,20.3
94021,8.3,21.1
94022,8.4,19.5
94023,8.4,19.5
94024,8.4,19.5
94025,8.3,21.1
94026,8.3,21.1
94027,8.3,21.1
94028,8.35,20.3
94030,8.3,21.1
94035,8.4,19.5
94037,8.3,21.1
94038,8.3,21.1
94039,8.4,19.5
94040,8.4,19.5
94041,8.4,19.5
94042,8.4,19.5
94043,8.4,19.5
94044,8.3,21.1
94060,7.65,20.65
94061,8.3,21.1
94062,8.3,21.1
94063,8.3,21.1
94064,8.3,21.1
94065,8.3,21.1
94066,8.3,21.1
94070,8.3,21.1
94074,8.3,21.1
94080,8.3,21.1
94083,8.3,21.1
94085,8.4,19.5
94086,8.4,19.5
94087,8.4,19.5
94088,8.4,19.5
94089,8.4,19.5
94102,7.9,16.1
94103,7.9,16.1
94104,7.9,16.1
94105,7.9,16.1
94107,7.9,16.1
94108,7.9,16.1
94109,7.9,16.1
94110,7.9,16.1
94111,7.9,16.1
94112,8.1,18.6
94114,7.9,16.1
94115,7.9,16.1
94116,7.9,16.1
94117,7.9,16.1
94118,7.9,16.1
94119,7.9,16.1
94121,7.9,16.1
94122,7.9,16.1
94123,7.9,16.1
94124,7.9,16.1
94125,8.3,21.1
94126,7.9,16.1
94127,7.9,16.1
94128,8.3,21.1
94129,7.9,16.1
94130,7.9,16.1
94131,7.9,16.1
94132,7.9,16.1
94133,7.9,16.1
94134,8.1,18.6
94140,7.9,16.1
94141,7.9,16.1
94143,7.9,16.1
94146,7.9,16.1
94147,7.9,16.1
94158,7.9,16.1
94159,7.9,16.1
94164,7.9,16.1
94188,7.9,16.1
94301,8.4,19.5
94302,8.4,19.5
94303,8.35,20.3
94304,8.4,19.5
94305,8.4,19.5
94306,8.4,19.5
94401,8.3,21.1
94402,8.3,21.1
94403,8.3,21.1
94404,8.3,21.1
94497,8.3,21.1
94501,8.5,20
94502,8.5,20
94503,9.1,26.9
94505,8.95,22.5
94506,9.4,25
94507,9.4,25
94508,8.4,23.7
94509,9.4,25
94510,9.8,30.1
94511,9.4,25
94512,9.8,30.1
94513,9.4,25
94514,8.95,22.5
94515,8.15,22.3
94516,9.4,25
94517,9.4,25
94518,9.4,25
94519,9.4,25
94520,9.4,25
94521,9.4,25
94522,9.4,25
94523,9.4,25
94524,9.4,25
94525,9.4,25
94526,9.4,25
94528,9.4,25
94530,9.4,25
94531,9.4,25
94533,9.8,30.1
94534,9.8,30.1
94535,9.8,30.1
94536,8.5,20
94537,8.5,20
94538,8.5,20
94539,8.5,20
94540,8.5,20
94541,8.5,20
94542,8.5,20
94543,8.5,20
94544,8.5,20
94545,8.5,20
94546,8.5,20
94547,9.4,25
94548,9.4,25
94549,9.4,25
94550,8.45,19.75
94551,8.95,22.5
94552,8.5,20
94553,9.4,25
94555,8.5,20
94556,9.4,25
94557,8.5,20
94558,8.7,24.9
94559,8.4,23.7
94560,8.5,20
94561,9.4,25
94562,8.4,23.7
94563,9.4,25
94564,9.4,25
94565,9.4,25
94566,8.5,20
94567,8.4,23.7
94568,8.95,22.5
94569,9.4,25
94570,9.4,25
94571,9.1,28.75
94572,9.4,25
94573,8.4,23.7
94574,8.15,22.3
94575,9.4,25
94576,8.4,23.7
94577,8.5,20
94578,8.5,20
94579,8.5,20
94580,8.5,20
94581,8.4,23.7
94582,9.4,25
94583,9.4,25
94585,9.8,30.1
94586,8.5,20
94587,8.5,20
94588,8.95,22.5
94589,9.8,30.1
94590,9.8,30.1
94591,9.1,26.9
94592,9.8,30.1
94595,9.4,25
94596,9.4,25
94597,9.4,25
94598,9.4,25
94599,8.4,23.7
94601,8.5,20
94602,8.5,20
94603,8.5,20
94604,8.5,20
94605,8.5,20
94606,8.5,20
94607,8.5,20
94608,8.5,20
94609,8.5,20
94610,8.5,20
94611,8.95,22.5
94612,8.5,20
94613,8.5,20
94614,8.5,20
94615,8.5,20
94618,8.5,20
94619,8.5,20
94620,8.5,20
94621,8.5,20
94623,8.5,20
94624,8.5,20
94661,8.5,20
94662,8.5,20
94666,8.5,20
94701,8.5,20
94702,8.5,20
94703,8.5,20
94704,8.5,20
94705,8.5,20
94706,8.95,22.5
94707,8.95,22.5
94708,8.95,22.5
94709,8.5,20
94710,8.5,20
94712,8.5,20
94720,8.5,20
94801,9.4,25
94802,9.4,25
94803,9.4,25
94804,9.4,25
94805,9.4,25
94806,9.4,25
94807,9.4,25
94820,9.4,25
94850,9.4,25
94901,7.9,18.9
94903,7.9,18.9
94904,7.9,18.9
94912,7.9,18.9
94913,7.9,18.9
94914,7.9,18.9
94915,7.9,18.9
94920,7.9,18.9
94922,7.9,20.9
94923,7.9,20.9
94924,7.9,18.9
94925,7.9,18.9
94927,7.9,20.9
94928,7.9,20.9
94929,7.9,18.9
94930,7.9,18.9
94931,7.9,20.9
94933,7.9,18.9
94937,7.9,18.9
94938,7.9,18.9
94939,7.9,18.9
94940,7.9,18.9
94941,7.9,18.9
94942,7.9,18.9
94945,7.9,18.9
94946,7.9,18.9
94947,7.9,18.9
94948,7.9,18.9
94949,7.9,18.9
94950,7.9,18.9
94951,7.9,20.9
94952,7.9,19.9
94953,7.9,20.9
94954,7.9,20.9
94955,7.9,20.9
94956,7.9,18.9
94957,7.9,18.9
94960,7.9,18.9
94963,7.9,18.9
94964,7.9,18.9
94965,7.9,18.9
94966,7.9,18.9
94970,7.9,18.9
94971,7.9,18.9
94972,7.9,20.9
94973,7.9,18.9
94974,7.9,18.9
94975,7.9,20.9
94976,7.9,18.9
94977,7.9,18.9
94978,7.9,18.9
94979,7.9,18.9
94999,7.9,20.9
95001,7,20.2
95002,8.4,19.5
95003,7,20.2
95004,7.6,22.8
95005,7,20.2
95006,7,20.2
95007,7,20.2
95008,8.4,19.5
95009,8.4,19.5
95010,7,20.2
95011,8.4,19.5
95012,7.6,22.3
95013,8.4,19.5
95014,8.4,19.5
95015,8.4,19.5
95017,7,20.2
95018,7,20.2
95019,7,20.2
95020,8.4,19.5
95021,8.4,19.5
95023,8,21.4
95024,7.6,23.3
95026,8.4,19.5
95030,8.4,19.5
95031,8.4,19.5
95032,8.4,19.5
95033,7.7,19.85
95035,8.45,19.75
95036,8.4,19.5
95037,8.4,19.5
95038,8.4,19.5
95039,7.6,22.3
95041,7,20.2
95043,7.6,23.3
95044,8.4,19.5
95045,7.6,23.3
95046,8.4,19.5
95050,8.4,19.5
95051,8.4,19.5
95052,8.4,19.5
95054,8.4,19.5
95055,8.4,19.5
95056,8.4,19.5
95060,7,20.2
95061,7,20.2
95062,7,20.2
95063,7,20.2
95064,7,20.2
95065,7,20.2
95066,7,20.2
95067,7,20.2
95070,8.4,19.5
95071,8.4,19.5
95073,7,20.2
95075,7.6,23.3
95076,7.666666667,20.66666667
95077,7,20.2
95101,8.4,19.5
95103,8.4,19.5
95106,8.4,19.5
95108,8.4,19.5
95109,8.4,19.5
95110,8.4,19.5
95111,8.4,19.5
95112,8.4,19.5
95113,8.4,19.5
95116,8.4,19.5
95117,8.4,19.5
95118,8.4,19.5
95119,8.4,19.5
95120,8.4,19.5
95121,8.4,19.5
95122,8.4,19.5
95123,8.4,19.5
95124,8.4,19.5
95125,8.4,19.5
95126,8.4,19.5
95127,8.4,19.5
95128,8.4,19.5
95129,8.4,19.5
95130,8.4,19.5
95131,8.4,19.5
95132,8.4,19.5
95133,8.4,19.5
95134,8.4,19.5
95135,8.4,19.5
95136,8.4,19.5
95138,8.4,19.5
95139,8.4,19.5
95140,8.4,19.5
95141,8.4,19.5
95148,8.4,19.5
95150,8.4,19.5
95151,8.4,19.5
95152,8.4,19.5
95153,8.4,19.5
95154,8.4,19.5
95155,8.4,19.5
95156,8.4,19.5
95157,8.4,19.5
95158,8.4,19.5
95159,8.4,19.5
95160,8.4,19.5
95161,8.4,19.5
95164,8.4,19.5
95170,8.4,19.5
95172,8.4,19.5
95173,8.4,19.5
95191,8.4,19.5
95192,8.4,19.5
95201,10.3,28.3
95202,10.3,28.3
95203,10.3,28.3
95204,10.3,28.3
95205,10.3,28.3
95206,10.3,28.3
95207,10.3,28.3
95208,10.3,28.3
95209,10.3,28.3
95210,10.3,28.3
95211,10.3,28.3
95212,10.3,28.3
95213,10.3,28.3
95215,10.3,28.3
95219,10.3,28.3
95220,10.3,28.3
95221,10,23.5
95222,10,23.5
95223,10.15,23.45
95224,10,23.5
95225,10,23.5
95226,10,23.5
95227,10.3,28.3
95228,10,23.5
95229,10,23.5
95230,10,28.13333333
95231,10.3,28.3
95232,10,23.5
95233,10,23.5
95234,10.3,28.3
95236,10.15,25.9
95237,10.3,28.3
95240,10.3,28.3
95241,10.3,28.3
95242,10.3,28.3
95245,10,23.5
95246,10,23.5
95247,10,23.5
95248,10,23.5
95249,10,23.5
95251,10,23.5
95252,10,23.5
95253,10.3,28.3
95254,10,23.5
95255,10,23.5
95257,10,23.5
95258,10.3,28.3
95267,10.3,28.3
95269,10.3,28.3
95301,9.2,29.5
95303,9.2,29.5
95304,10.3,28.3
95305,10.1,20.2
95306,10.7,24.4
95307,9.7,32.6
95309,10.1,20.2
95310,10.1,20.2
95311,10.4,22.3
95312,9.2,29.5
95313,9.7,32.6
95315,9.2,29.5
95316,9.45,31.05
95317,9.2,29.5
95318,10.7,24.4
95319,9.7,32.6
95320,10.3,28.3
95321,10.4,22.3
95322,9.45,31.05
95323,9.7,32.6
95324,9.45,31.05
95325,10.7,24.4
95326,9.7,32.6
95327,10.1,20.2
95328,9.7,32.6
95329,10.16666667,25.73333333
95330,10.3,28.3
95333,9.2,29.5
95334,9.2,29.5
95335,10.1,20.2
95336,10.3,28.3
95337,10.3,28.3
95338,10.7,24.4
95340,9.2,29.5
95341,9.2,29.5
95343,9.2,29.5
95344,9.2,29.5
95345,10.7,24.4
95346,10.1,20.2
95347,10.1,20.2
95348,9.2,29.5
95350,9.7,32.6
95351,9.7,32.6
95352,9.7,32.6
95353,9.7,32.6
95354,9.7,32.6
95355,9.7,32.6
95356,9.7,32.6
95357,9.7,32.6
95358,9.7,32.6
95360,9.45,31.05
95361,10,30.45
95363,9.7,32.6
95364,10.1,20.2
95365,9.2,29.5
95366,10.3,28.3
95367,10,30.45
95368,9.7,32.6
95369,9.95,26.95
95370,10.1,20.2
95372,10.1,20.2
95373,10.1,20.2
95374,9.2,29.5
95375,10.1,20.2
95376,10.3,28.3
95377,9.4,24.15
95378,10.3,28.3
95379,10.1,20.2
95380,9.45,31.05
95381,9.7,32.6
95382,9.7,32.6
95383,10.1,20.2
95385,10,30.45
95386,9.7,32.6
95387,9.7,32.6
95388,9.2,29.5
95389,10.7,24.4
95391,9.4,24.15
95397,9.7,32.6
95401,7.9,20.9
95402,7.9,20.9
95403,7.9,20.9
95404,7.9,20.9
95405,7.9,20.9
95406,7.9,20.9
95407,7.9,20.9
95409,7.9,20.9
95410,8.4,22.4
95412,7.9,20.9
95415,8.4,22.4
95416,7.9,20.9
95417,8.4,22.4
95418,8.4,22.4
95419,7.9,20.9
95420,8.4,22.4
95421,7.9,20.9
95422,10.1,26.2
95423,10.1,26.2
95424,10.1,26.2
95425,7.9,20.9
95426,10.1,26.2
95427,8.4,22.4
95428,8.4,22.4
95429,8.4,22.4
95430,7.9,20.9
95431,7.9,20.9
95432,8.4,22.4
95433,7.9,20.9
95435,10.1,26.2
95436,7.9,20.9
95437,8.4,22.4
95439,7.9,20.9
95441,7.9,20.9
95442,7.9,20.9
95443,10.1,26.2
95444,7.9,20.9
95445,8.15,21.65
95446,7.9,20.9
95448,7.9,20.9
95449,8.4,22.4
95450,7.9,20.9
95451,10.1,26.2
95452,7.9,20.9
95453,10.1,26.2
95454,8.4,22.4
95456,8.4,22.4
95457,10.1,26.2
95458,10.1,26.2
95459,8.4,22.4
95460,8.4,22.4
95461,8.8,23.6
95462,7.9,20.9
95463,8.4,22.4
95464,10.1,26.2
95465,7.9,20.9
95466,8.4,22.4
95467,10.1,26.2
95468,8.4,22.4
95469,9.25,24.3
95470,8.4,22.4
95471,7.9,20.9
95472,7.9,20.9
95473,7.9,20.9
95476,8.15,22.3
95480,7.9,20.9
95481,8.4,22.4
95482,8.4,22.4
95485,10.1,26.2
95486,7.9,20.9
95487,7.9,20.9
95488,8.4,22.4
95490,8.4,22.4
95492,7.9,20.9
95493,10.1,26.2
95494,8.4,22.4
95497,7.9,20.9
95501,8.8,25.5
95502,8.8,25.5
95503,8.8,25.5
95511,8.8,25.5
95514,8.8,25.5
95518,8.8,25.5
95519,8.8,25.5
95521,8.8,25.5
95524,8.8,25.5
95525,8.8,25.5
95526,9.45,25.3
95527,10.1,25.1
95528,8.8,25.5
95531,8.4,25.5
95532,8.4,25.5
95534,8.8,25.5
95536,8.8,25.5
95537,8.8,25.5
95538,8.4,25.5
95540,8.8,25.5
95542,8.6,23.95
95543,8.4,25.5
95545,8.8,25.5
95546,8.8,25.5
95547,8.8,25.5
95548,8.4,25.5
95549,8.8,25.5
95550,8.8,25.5
95551,8.8,25.5
95552,10.1,25.1
95553,8.8,25.5
95554,8.8,25.5
95555,8.8,25.5
95556,8.8,25.5
95558,8.8,25.5
95559,8.8,25.5
95560,8.8,25.5
95562,8.8,25.5
95563,8.8,25.5
95564,8.8,25.5
95565,8.8,25.5
95567,8.4,25.5
95568,8.6,23.2
95569,8.8,25.5
95570,8.8,25.5
95571,8.8,25.5
95573,8.8,25.5
95585,8.4,22.4
95587,8.6,23.95
95589,8.6,23.95
95595,10.1,25.1
95601,10.2,25.5
95602,8.35,21.4
95603,9,21.7
95604,9,21.7
95605,6.9,22.7
95606,6.9,22.7
95607,6.9,22.7
95608,8.4,27.4
95609,8.4,27.4
95610,8.4,27.4
95611,8.4,27.4
95612,6.9,22.7
95613,7.5,20.6
95614,7.5,20.6
95615,7.65,25.05
95616,8.35,26.4
95617,6.9,22.7
95618,8.35,26.4
95619,7.5,20.6
95620,8.35,26.4
95621,8.4,27.4
95623,7.5,20.6
95624,8.4,27.4
95625,9.8,30.1
95626,8.666666667,25.93333333
95627,6.9,22.7
95628,8.4,27.4
95629,8.85,23.05
95630,8.4,27.4
95631,9,21.7
95632,9.35,27.85
95633,7.5,20.6
95634,7.5,20.6
95635,7.5,20.6
95636,7.5,20.6
95637,6.9,22.7
95638,8.4,27.4
95639,8.4,27.4
95640,10.2,25.5
95641,8.4,27.4
95642,10.2,25.5
95645,8.366666667,25.6
95646,10.2,25.5
95648,9,21.7
95650,9,21.7
95651,7.5,20.6
95652,8.4,27.4
95653,6.9,22.7
95654,10.2,25.5
95655,8.4,27.4
95656,7.5,20.6
95658,9,21.7
95659,8.6,28.7
95660,8.4,27.4
95661,9,21.7
95662,8.4,27.4
95663,9,21.7
95664,7.5,20.6
95665,10.2,25.5
95666,8.85,23.05
95667,7.5,20.6
95668,8.8,25.2
95669,10.2,25.5
95670,8.4,27.4
95671,8.4,27.4
95672,7.5,20.6
95673,8.4,27.4
95674,8.6,28.7
95675,10.2,25.5
95676,8.6,28.7
95677,9,21.7
95678,8.7,24.55
95679,6.9,22.7
95680,8.4,27.4
95681,9,21.7
95682,7.5,20.6
95683,8.4,27.4
95684,7.5,20.6
95685,10.2,25.5
95686,10.3,28.3
95687,9.8,30.1
95688,9.8,30.1
95689,10.2,25.5
95690,9.5,28.6
95691,6.9,22.7
95692,8.1,26.75
95693,8.4,27.4
95694,8.35,26.4
95695,6.9,22.7
95696,9.8,30.1
95697,6.9,22.7
95698,6.9,22.7
95699,10.2,25.5
95701,9,21.7
95703,9,21.7
95709,7.5,20.6
95712,7.7,21.1
95713,9,21.7
95714,9,21.7
95715,9,21.7
95717,9,21.7
95720,7.5,20.6
95721,7.5,20.6
95722,9,21.7
95726,7.5,20.6
95728,7.7,21.1
95735,7.5,20.6
95736,9,21.7
95741,8.4,27.4
95742,8.4,27.4
95746,9,21.7
95747,9,21.7
95757,8.4,27.4
95758,8.4,27.4
95759,8.4,27.4
95762,7.5,20.6
95763,8.4,27.4
95765,9,21.7
95776,6.9,22.7
95798,6.9,22.7
95799,6.9,22.7
95811,8.4,27.4
95812,8.4,27.4
95813,8.4,27.4
95814,8.4,27.4
95815,8.4,27.4
95816,8.4,27.4
95817,8.4,27.4
95818,8.4,27.4
95819,8.4,27.4
95820,8.4,27.4
95821,8.4,27.4
95822,8.4,27.4
95823,8.4,27.4
95824,8.4,27.4
95825,8.4,27.4
95826,8.4,27.4
95827,8.4,27.4
95828,8.4,27.4
95829,8.4,27.4
95830,8.4,27.4
95831,8.4,27.4
95832,8.4,27.4
95833,8.4,27.4
95834,8.4,27.4
95835,8.4,27.4
95836,8.5,28.05
95837,8.5,28.05
95838,8.4,27.4
95840,8.4,27.4
95841,8.4,27.4
95842,8.4,27.4
95843,8.4,27.4
95851,8.4,27.4
95852,8.4,27.4
95853,8.4,27.4
95860,8.4,27.4
95864,8.4,27.4
95865,8.4,27.4
95866,8.4,27.4
95867,8.4,27.4
95894,8.4,27.4
95901,8.9,25.35
95903,7.6,24.8
95910,9.6,22.5
95912,9.6,25.4
95913,8.4,26.7
95914,8.9,25.35
95915,9.8,23
95916,10.2,25.9
95917,10.2,25.9
95918,7.6,24.8
95919,7.6,24.8
95920,8.4,26.7
95922,8.6,23.65
95923,9.8,23
95924,7.7,21.1
95925,7.6,24.8
95926,10.2,25.9
95927,10.2,25.9
95928,10.2,25.9
95929,10.2,25.9
95930,10,24.45
95932,9.6,25.4
95934,9.8,23
95935,7.6,24.8
95936,9.6,22.5
95937,6.9,22.7
95938,10.2,25.9
95939,9,26.05
95940,10.2,25.9
95941,8.9,25.35
95942,10.2,25.9
95943,8.4,26.7
95944,9.6,22.5
95945,7.7,21.1
95946,7.7,21.1
95947,9.8,23
95948,9.4,27.3
95949,7.7,21.1
95950,9.6,25.4
95951,8.4,26.7
95953,8.6,28.7
95954,10.2,25.9
95955,9.6,25.4
95956,9.8,23
95957,9.1,27.05
95958,10.2,25.9
95959,8.35,21.4
95960,8.3,22.8
95961,7.6,24.8
95962,7.6,24.8
95963,9.8,26.95
95965,10.2,25.9
95966,8.9,25.35
95967,10.2,25.9
95968,10.2,25.9
95969,10.2,25.9
95970,9,26.05
95971,9.8,23
95972,7.6,24.8
95973,10.7,26.55
95974,10.2,25.9
95975,7.7,21.1
95976,10.2,25.9
95977,7.65,22.95
95978,10.2,25.9
95979,9.6,25.4
95980,9.8,23
95981,8.7,23.9
95982,8.6,28.7
95983,9.8,23
95984,9.8,23
95986,7.7,21.1
95987,9.6,25.4
95988,9,26.05
95991,8.6,28.7
95992,8.6,28.7
95993,8.6,28.7
96001,9.4,26.5
96002,9.4,26.5
96003,9.4,26.5
96006,10.4,23.2
96007,10.3,26.85
96008,9.4,26.5
96009,7.6,23.9
96010,10.1,25.1
96011,9.4,26.5
96013,9.4,26.5
96014,8.6,23.2
96015,10.4,23.2
96016,9.4,26.5
96017,9.4,26.5
96019,9.4,26.5
96020,9.8,23
96021,11.2,27.2
96022,10.3,26.85
96023,8.6,23.2
96024,10.1,25.1
