zipcode,N1,N05780,N85775
62474,0,0,0
62475,60,0,0
62475,40,0,0
62475,30,0,0
62475,30,0,0
62475,0,0,0
62475,0,0,0
62476,250,0,30
62476,190,0,0
62476,120,0,0
62476,70,0,0
62476,60,0,0
62476,0,0,0
62477,150,0,0
62477,110,0,0
62477,60,0,0
62477,40,0,0
62477,50,0,0
62477,0,0,0
62478,60,0,0
62478,40,0,0
62478,50,0,0
62478,0,0,0
62478,20,0,0
62478,0,0,0
62479,130,0,0
62479,110,0,0
62479,70,0,0
62479,60,0,0
62479,50,0,0
62479,0,0,0
62480,130,0,0
62480,80,0,0
62480,50,0,0
62480,20,0,0
62480,30,0,0
62480,0,0,0
62481,50,0,0
62481,40,0,0
62481,30,0,0
62481,30,0,0
62481,30,0,0
62481,0,0,0
62501,370,20,0
62501,260,0,40
62501,200,0,0
62501,170,0,0
62501,180,0,0
62501,40,0,0
62510,250,0,30
62510,230,0,0
62510,120,0,0
62510,80,0,0
62510,90,0,0
62510,0,0,0
62512,70,0,0
62512,50,0,0
62512,40,0,0
62512,30,0,0
62512,50,0,0
62512,0,0,0
62513,290,0,0
62513,160,0,0
62513,130,0,0
62513,90,0,0
62513,100,0,0
62513,0,0,0
62514,40,0,0
62514,40,0,0
62514,40,0,0
62514,0,0,0
62514,0,0,0
62514,0,0,0
62515,130,0,0
62515,100,0,0
62515,60,0,0
62515,50,0,0
62515,80,0,0
62515,0,0,0
62517,50,0,0
62517,30,0,0
62517,20,0,0
62517,0,0,0
62517,0,0,0
62517,0,0,0
62518,70,0,0
62518,50,0,0
62518,40,0,0
62518,0,0,0
62518,30,0,0
62518,0,0,0
62520,250,0,0
62520,170,0,0
62520,130,0,0
62520,110,0,0
62520,130,0,0
62520,0,0,0
62521,6380,80,190
62521,3750,110,170
62521,2300,50,60
62521,1450,0,0
62521,1770,0,0
62521,550,0,0
62522,2690,30,80
62522,1380,50,60
62522,810,0,20
62522,530,0,0
62522,500,0,0
62522,90,0,0
62523,90,0,0
62523,30,0,0
62523,30,0,0
62523,0,0,0
62523,0,0,0
62523,0,0,0
62526,6430,80,200
62526,3600,80,120
62526,1890,40,40
62526,1100,0,0
62526,1080,0,0
62526,210,0,0
62530,230,0,0
62530,190,0,0
62530,130,0,0
62530,90,0,0
62530,130,0,0
62530,0,0,0
62531,280,0,0
62531,200,0,0
62531,150,0,0
62531,100,0,0
62531,140,0,0
62531,0,0,0
62533,150,0,0
62533,130,0,0
62533,70,0,0
62533,50,0,0
62533,80,0,0
62533,0,0,0
62534,210,0,0
62534,130,0,0
62534,80,0,0
62534,60,0,0
62534,70,0,0
62534,0,0,0
62535,390,0,0
62535,210,0,30
62535,180,0,0
62535,190,0,0
62535,450,0,0
62535,230,0,0
62536,120,0,0
62536,60,0,0
62536,50,0,0
62536,70,0,0
62536,140,0,0
62536,20,0,0
62537,40,0,0
62537,30,0,0
62537,30,0,0
62537,0,0,0
62537,0,0,0
62537,0,0,0
62538,50,0,0
62538,30,0,0
62538,40,0,0
62538,0,0,0
62538,20,0,0
62538,0,0,0
62539,160,0,0
62539,130,0,0
62539,110,0,0
62539,80,0,0
62539,90,0,0
62539,0,0,0
62540,300,0,0
62540,200,0,0
62540,100,0,0
62540,70,0,0
62540,60,0,0
62540,0,0,0
62543,100,0,0
62543,50,0,0
62543,30,0,0
62543,40,0,0
62543,30,0,0
62543,0,0,0
62544,240,0,20
62544,180,0,0
62544,150,0,0
62544,110,0,0
62544,130,0,0
62544,0,0,0
62545,190,0,0
62545,120,0,0
62545,110,0,0
62545,90,0,0
62545,120,0,0
62545,0,0,0
62546,240,0,0
62546,170,0,0
62546,120,0,0
62546,100,0,0
62546,110,0,0
62546,0,0,0
62547,100,0,0
62547,70,0,0
62547,60,0,0
62547,50,0,0
62547,50,0,0
62547,0,0,0
62548,320,0,20
62548,270,0,0
62548,180,0,0
62548,130,0,0
62548,160,0,0
62548,30,0,0
62549,830,0,30
62549,510,50,50
62549,450,0,0
62549,370,0,0
62549,570,0,0
62549,140,0,0
62550,410,0,0
62550,260,0,30
62550,210,0,0
62550,160,0,0
62550,240,0,0
62550,0,0,0
62551,130,0,0
62551,100,0,0
62551,60,0,0
62551,40,0,0
62551,30,0,0
62551,0,0,0
62553,70,0,0
62553,60,0,0
62553,40,0,0
62553,20,0,0
62553,20,0,0
62553,0,0,0
62554,230,0,20
62554,150,0,0
62554,130,0,0
62554,110,0,0
62554,140,0,0
62554,20,0,0
62555,90,0,0
62555,40,0,0
62555,50,0,0
62555,30,0,0
62555,40,0,0
62555,0,0,0
62556,50,0,0
62556,60,0,0
62556,30,0,0
62556,30,0,0
62556,0,0,0
62556,0,0,0
62557,1290,0,40
62557,740,50,40
62557,500,0,20
62557,300,0,0
62557,270,0,0
62557,60,0,0
62558,530,0,0
62558,370,0,30
62558,270,0,0
62558,220,0,0
62558,300,0,0
62558,30,0,0
62560,240,0,0
62560,160,0,40
62560,110,0,0
62560,80,0,0
62560,120,0,0
62560,0,0,0
62561,850,0,40
62561,580,30,40
62561,430,0,0
62561,300,0,0
62561,340,0,0
62561,30,0,0
62563,720,0,0
62563,450,30,60
62563,390,0,0
62563,430,0,0
62563,780,0,0
62563,160,0,0
62565,1280,20,60
62565,870,40,70
62565,580,0,0
62565,360,0,0
62565,350,0,0
62565,80,0,0
62567,180,0,0
62567,160,0,0
62567,80,0,0
62567,70,0,0
62567,50,0,0
62567,0,0,0
62568,2630,30,90
62568,1710,50,80
62568,1060,30,30
62568,710,0,0
62568,770,0,0
62568,160,0,0
62570,70,0,0
62570,60,0,0
62570,40,0,0
62570,40,0,0
62570,0,0,0
62570,0,0,0
62571,200,0,0
62571,150,0,0
62571,120,0,0
62571,60,0,0
62571,50,0,0
62571,0,0,0
62572,80,0,0
62572,60,0,0
62572,40,0,0
62572,20,0,0
62572,40,0,0
62572,0,0,0
62573,210,0,0
62573,170,0,0
62573,120,0,0
62573,70,0,0
62573,100,0,0
62573,0,0,0
62601,60,0,0
62601,60,0,0
62601,50,0,0
62601,0,0,0
62601,50,0,0
62601,0,0,0
62611,160,0,20
62611,100,0,0
62611,80,0,0
62611,60,0,0
62611,90,0,0
62611,0,0,0
62612,310,0,20
62612,220,0,0
62612,160,0,0
62612,120,0,0
62612,120,0,0
62612,0,0,0
62613,540,0,0
62613,380,20,40
62613,310,0,0
62613,250,0,0
62613,320,0,0
62613,40,0,0
62615,880,0,0
62615,640,30,50
62615,370,0,0
62615,280,0,0
62615,410,0,0
62615,50,0,0
62617,150,0,0
62617,70,0,0
62617,40,0,0
62617,40,0,0
62617,30,0,0
62617,0,0,0
62618,1250,0,40
62618,1180,40,50
62618,500,0,0
62618,270,0,0
62618,220,0,0
62618,30,0,0
62621,190,0,0
62621,140,0,0
62621,110,0,0
62621,60,0,0
62621,70,0,0
62621,0,0,0
62624,80,0,0
62624,50,0,0
62624,40,0,0
62624,20,0,0
62624,30,0,0
62624,0,0,0
62625,140,0,0
62625,70,0,0
62625,70,0,0
62625,60,0,0
62625,110,0,0
62625,20,0,0
62626,1370,0,60
62626,760,70,60
62626,520,0,30
62626,380,0,0
62626,470,0,0
62626,80,0,0
62627,140,0,0
62627,110,0,0
62627,70,0,0
62627,40,0,0
62627,70,0,0
62627,0,0,0
62628,140,0,0
62628,100,0,0
62628,70,0,0
62628,40,0,0
62628,50,0,0
62628,0,0,0
62629,1720,0,50
62629,1190,40,50
62629,1040,20,40
62629,930,0,0
62629,1750,0,0
62629,290,0,0
62630,80,0,0
62630,40,0,0
62630,40,0,0
62630,30,0,0
62630,30,0,0
62630,0,0,0
62631,40,0,0
62631,30,0,0
62631,40,0,0
62631,0,0,0
62631,30,0,0
62631,0,0,0
62633,100,0,0
62633,60,0,0
62633,40,0,0
62633,40,0,0
62633,60,0,0
62633,0,0,0
62634,110,0,0
62634,90,0,0
62634,80,0,0
62634,50,0,0
62634,80,0,0
62634,0,0,0
62635,110,0,0
62635,90,0,0
62635,50,0,0
62635,50,0,0
62635,50,0,0
62635,0,0,0
62638,190,0,20
62638,150,0,0
62638,110,0,0
62638,80,0,0
62638,110,0,0
62638,0,0,0
62639,40,0,0
62639,30,0,0
62639,30,0,0
62639,0,0,0
62639,20,0,0
62639,0,0,0
62640,600,0,20
62640,390,20,30
62640,260,0,0
62640,160,0,0
62640,210,0,0
62640,30,0,0
62642,210,0,20
62642,160,0,0
62642,130,0,0
62642,90,0,0
62642,80,0,0
62642,0,0,0
62643,90,0,0
62643,60,0,0
62643,40,0,0
62643,30,0,0
62643,30,0,0
62643,0,0,0
62644,880,30,30
62644,530,0,30
62644,330,0,0
62644,210,0,0
62644,200,0,0
62644,50,0,0
62649,70,0,0
62649,60,0,0
62649,50,0,0
62649,0,0,0
62649,30,0,0
62649,0,0,0
62650,4320,40,150
62650,2800,80,130
62650,1580,40,50
62650,1030,0,0
62650,1260,0,0
62650,240,0,0
62655,90,0,0
62655,50,0,0
62655,30,0,0
62655,20,0,0
62655,30,0,0
62655,0,0,0
62656,2900,30,100
62656,1870,60,110
62656,1150,20,40
62656,700,0,0
62656,870,0,0
62656,130,0,0
62661,210,0,0
62661,120,0,0
62661,100,0,0
62661,70,0,0
62661,110,0,0
62661,0,0,0
62663,50,0,0
62663,40,0,0
62663,40,0,0
62663,0,0,0
62663,0,0,0
62663,0,0,0
62664,500,0,0
62664,340,0,40
62664,220,0,0
62664,150,0,0
62664,150,0,0
62664,20,0,0
62665,260,0,0
62665,170,0,0
62665,100,0,0
62665,50,0,0
62665,50,0,0
62665,0,0,0
62666,90,0,0
62666,70,0,0
62666,40,0,0
62666,30,0,0
62666,50,0,0
62666,0,0,0
62667,80,0,0
62667,60,0,0
62667,40,0,0
62667,30,0,0
62667,40,0,0
62667,0,0,0
62668,240,0,0
62668,150,0,0
62668,120,0,0
62668,90,0,0
62668,90,0,0
62668,0,0,0
62670,490,0,30
62670,310,0,0
62670,220,0,0
62670,200,0,0
62670,290,0,0
62670,60,0,0
62671,90,0,0
62671,70,0,0
62671,40,0,0
62671,30,0,0
62671,40,0,0
62671,0,0,0
62673,80,0,0
62673,60,0,0
62673,40,0,0
62673,30,0,0
62673,30,0,0
62673,0,0,0
62674,240,0,0
62674,160,0,0
62674,90,0,0
62674,60,0,0
62674,60,0,0
62674,0,0,0
62675,880,20,20
62675,560,0,30
62675,460,0,0
62675,350,0,0
62675,570,0,0
62675,110,0,0
62677,360,0,20
62677,240,0,0
62677,200,0,0
62677,180,0,0
62677,280,0,0
62677,50,0,0
62681,860,0,40
62681,590,40,40
62681,430,0,0
62681,230,0,0
62681,220,0,0
62681,50,0,0
62682,160,0,0
62682,100,0,0
62682,50,0,0
62682,40,0,0
62682,40,0,0
62682,0,0,0
62684,630,0,0
62684,390,0,40
62684,360,0,0
62684,370,0,0
62684,740,0,0
62684,140,0,0
62685,290,0,30
62685,200,0,0
62685,140,0,0
62685,100,0,0
62685,130,0,0
62685,0,0,0
62688,130,0,0
62688,90,0,0
62688,60,0,0
62688,40,0,0
62688,50,0,0
62688,0,0,0
62689,110,0,0
62689,80,0,0
62689,40,0,0
62689,40,0,0
62689,0,0,0
62689,0,0,0
62690,660,0,30
62690,510,40,40
62690,250,0,0
62690,180,0,0
62690,170,0,0
62690,20,0,0
62691,390,0,0
62691,290,0,40
62691,160,0,0
62691,130,0,0
62691,130,0,0
62691,20,0,0
62692,360,0,20
62692,250,0,0
62692,160,0,0
62692,90,0,0
62692,130,0,0
62692,0,0,0
62693,240,0,0
62693,170,0,0
62693,130,0,0
62693,120,0,0
62693,210,0,0
62693,30,0,0
62694,500,20,20
62694,310,0,30
62694,250,0,0
62694,160,0,0
62694,190,0,0
62694,30,0,0
62695,60,0,0
62695,80,0,0
62695,40,0,0
62695,40,0,0
62695,0,0,0
62695,0,0,0
62701,130,0,0
62701,110,0,0
62701,80,0,0
62701,30,0,0
62701,50,0,0
62701,0,0,0
62702,7500,70,200
62702,4610,130,200
62702,2250,40,50
62702,1170,0,0
62702,990,0,0
62702,150,0,0
62703,6800,70,170
62703,3440,110,170
62703,1650,0,0
62703,900,0,0
62703,700,0,0
62703,50,0,0
62704,6630,80,240
62704,4940,130,190
62704,3080,40,60
62704,2100,30,30
62704,2850,0,0
62704,780,0,0
62707,1160,0,40
62707,870,50,60
62707,630,0,0
62707,470,0,0
62707,560,0,0
62707,110,0,0
62711,2070,0,60
62711,1240,50,60
62711,1130,20,40
62711,1080,0,0
62711,2490,0,0
62711,1070,0,0
62712,1230,0,40
62712,720,40,40
62712,690,0,0
62712,660,0,0
62712,1410,0,0
62712,410,0,0
62801,3800,30,110
62801,2230,70,90
62801,1250,0,40
62801,720,0,0
62801,660,0,0
62801,110,0,0
62803,150,0,0
62803,100,0,0
62803,70,0,0
62803,40,0,0
62803,60,0,0
62803,20,0,0
62806,520,0,20
62806,380,40,40
62806,240,0,0
62806,170,0,0
62806,160,0,0
62806,20,0,0
62807,150,0,0
62807,100,0,0
62807,60,0,0
62807,40,0,0
62807,30,0,0
62807,0,0,0
62808,260,0,20
62808,170,0,0
62808,100,0,0
62808,70,0,0
62808,70,0,0
62808,0,0,0
62809,30,0,0
62809,50,0,0
62809,0,0,0
62809,30,0,0
62809,0,0,0
62809,0,0,0
62810,180,0,20
62810,130,0,0
62810,100,0,0
62810,50,0,0
62810,30,0,0
62810,0,0,0
62811,60,0,0
62811,30,0,0
62811,30,0,0
62811,0,0,0
62811,0,0,0
62811,0,0,0
62812,1940,30,70
62812,1050,40,70
62812,660,30,40
62812,420,0,0
62812,470,0,0
62812,70,0,0
62814,320,0,20
62814,230,0,0
62814,150,0,0
62814,90,0,0
62814,70,0,0
62814,0,0,0
62815,50,0,0
62815,30,0,0
62815,30,0,0
62815,30,0,0
62815,0,0,0
62815,0,0,0
62816,190,0,0
62816,160,0,0
62816,90,0,0
62816,70,0,0
62816,40,0,0
62816,0,0,0
62817,100,0,0
62817,60,0,0
62817,30,0,0
62817,30,0,0
62817,20,0,0
62817,0,0,0
62818,50,0,0
62818,60,0,0
62818,20,0,0
62818,30,0,0
62818,0,0,0
62818,0,0,0
62819,90,0,0
62819,40,0,0
62819,20,0,0
62819,30,0,0
62819,0,0,0
62819,0,0,0
62821,1200,20,50
62821,730,30,50
62821,430,0,0
62821,330,0,0
62821,340,0,0
62821,80,0,0
62822,550,0,40
62822,310,0,0
62822,160,0,0
62822,90,0,0
62822,90,0,0
62822,0,0,0
62823,280,0,0
62823,200,0,30
62823,130,0,0
62823,90,0,0
62823,50,0,0
62823,0,0,0
62824,290,20,0
62824,210,0,40
62824,120,0,0
62824,60,0,0
62824,60,0,0
62824,0,0,0
62827,180,0,20
62827,130,0,0
62827,90,0,0
62827,50,0,0
62827,60,0,0
62827,0,0,0
62828,190,0,0
62828,150,0,0
62828,130,0,0
62828,90,0,0
62828,80,0,0
62828,0,0,0
62830,200,0,0
62830,170,0,0
62830,100,0,0
62830,80,0,0
62830,60,0,0
62830,0,0,0
62831,90,0,0
62831,60,0,0
62831,60,0,0
62831,30,0,0
62831,30,0,0
62831,0,0,0
62832,1630,0,60
62832,940,50,40
62832,580,0,30
62832,400,0,0
62832,370,0,0
62832,40,0,0
62833,50,0,0
62833,40,0,0
62833,20,0,0
62833,50,0,0
62833,0,0,0
62833,0,0,0
62835,170,0,0
62835,120,0,0
62835,60,0,0
62835,60,0,0
62835,50,0,0
62835,0,0,0
62836,120,0,0
62836,70,0,0
62836,50,0,0
62836,30,0,0
62836,50,0,0
62836,0,0,0
62837,1520,30,70
62837,1040,40,70
62837,580,30,30
62837,380,0,0
62837,310,0,0
62837,60,0,0
62838,300,0,30
62838,190,0,0
62838,110,0,0
62838,70,0,0
62838,60,0,0
62838,0,0,0
62839,1220,20,50
62839,750,30,40
62839,430,0,20
62839,290,0,0
62839,220,0,0
62839,30,0,0
62842,140,0,0
62842,80,0,0
62842,50,0,0
62842,30,0,0
62842,40,0,0
62842,0,0,0
62844,340,0,20
62844,220,0,0
62844,130,0,0
62844,80,0,0
62844,90,0,0
62844,0,0,0
62846,130,0,0
62846,70,0,0
62846,50,0,0
62846,30,0,0
62846,20,0,0
62846,0,0,0
62848,100,0,0
62848,70,0,0
62848,50,0,0
62848,40,0,0
62848,30,0,0
62848,0,0,0
62849,380,0,20
62849,230,0,0
62849,150,0,0
62849,100,0,0
62849,90,0,0
62849,0,0,0
62850,50,0,0
62850,50,0,0
62850,0,0,0
62850,30,0,0
62850,0,0,0
62850,0,0,0
62851,60,0,0
62851,50,0,0
62851,20,0,0
62851,30,0,0
62851,0,0,0
62851,0,0,0
62853,180,0,0
62853,130,0,0
62853,60,0,0
62853,50,0,0
62853,40,0,0
62853,0,0,0
62854,330,0,20
62854,190,0,0
62854,110,0,0
62854,70,0,0
62854,60,0,0
62854,0,0,0
62856,50,0,0
62856,40,0,0
62856,0,0,0
62856,20,0,0
62856,0,0,0
62856,0,0,0
62858,500,0,0
62858,350,0,50
62858,220,0,0
62858,130,0,0
62858,120,0,0
62858,30,0,0
62859,970,0,40
62859,570,40,60
62859,360,0,0
62859,210,0,0
62859,220,0,0
62859,40,0,0
62860,80,0,0
62860,60,0,0
62860,40,0,0
62860,40,0,0
62860,40,0,0
62860,0,0,0
62862,60,0,0
62862,40,0,0
62862,30,0,0
62862,30,0,0
62862,0,0,0
62862,0,0,0
62863,1630,0,60
62863,1030,60,50
62863,670,0,30
62863,440,0,0
62863,500,0,0
62863,110,0,0
62864,4500,50,150
62864,2570,80,120
62864,1420,60,50
62864,910,0,20
62864,920,0,0
62864,230,0,0
62865,310,0,40
62865,220,0,0
62865,130,0,0
62865,90,0,0
62865,120,0,0
62865,0,0,0
62867,80,0,0
62867,50,0,0
62867,20,0,0
62867,40,0,0
62867,0,0,0
62867,0,0,0
62868,340,0,20
62868,200,0,20
62868,130,0,0
62868,90,0,0
62868,100,0,0
62868,0,0,0
62869,400,0,0
62869,260,0,40
62869,180,0,0
62869,140,0,0
62869,140,0,0
62869,0,0,0
62870,360,0,20
62870,250,0,0
62870,140,0,0
62870,80,0,0
62870,80,0,0
62870,0,0,0
62871,90,0,0
62871,80,0,0
62871,20,0,0
62871,30,0,0
62871,40,0,0
62871,0,0,0
62872,190,0,0
62872,130,0,0
62872,80,0,0
62872,50,0,0
62872,50,0,0
62872,0,0,0
62874,60,0,0
62874,30,0,0
62874,40,0,0
62874,0,0,0
62874,0,0,0
62874,0,0,0
62875,180,0,0
62875,140,0,0
62875,100,0,0
62875,60,0,0
62875,80,0,0
62875,0,0,0
62876,40,0,0
62876,40,0,0
62876,0,0,0
62876,30,0,0
62876,0,0,0
62876,0,0,0
62877,70,0,0
62877,60,0,0
62877,50,0,0
62877,30,0,0
62877,30,0,0
62877,0,0,0
62878,60,0,0
62878,50,0,0
62878,30,0,0
62878,20,0,0
62878,0,0,0
62878,0,0,0
62880,110,0,0
62880,80,0,0
62880,60,0,0
62880,40,0,0
62880,30,0,0
62880,0,0,0
62881,1950,20,60
62881,1290,40,60
62881,730,30,40
62881,500,0,0
62881,500,0,0
62881,80,0,0
62882,420,0,20
62882,260,0,0
62882,140,0,0
62882,70,0,0
62882,60,0,0
62882,0,0,0
62883,90,0,0
62883,70,0,0
62883,60,0,0
62883,40,0,0
62883,40,0,0
62883,0,0,0
62884,510,0,40
62884,310,0,0
62884,200,0,0
62884,100,0,0
62884,130,0,0
62884,0,0,0
62885,150,0,0
62885,80,0,0
62885,60,0,0
62885,40,0,0
62885,30,0,0
62885,0,0,0
62886,70,0,0
62886,50,0,0
62886,40,0,0
62886,0,0,0
62886,0,0,0
62886,0,0,0
62887,60,0,0
62887,30,0,0
62887,20,0,0
62887,30,0,0
62887,0,0,0
62887,0,0,0
62888,330,0,30
62888,220,0,0
62888,180,0,0
62888,100,0,0
62888,70,0,0
62888,0,0,0
62889,130,0,0
62889,90,0,0
62889,70,0,0
62889,50,0,0
62889,40,0,0
62889,0,0,0
62890,410,20,0
62890,280,0,40
62890,180,0,0
62890,120,0,0
62890,110,0,0
62890,0,0,0
62891,100,0,0
62891,60,0,0
62891,50,0,0
62891,20,0,0
62891,30,0,0
62891,0,0,0
62892,50,0,0
62892,30,0,0
62892,20,0,0
62892,30,0,0
62892,0,0,0
62892,0,0,0
62893,160,0,0
62893,120,0,0
62893,80,0,0
62893,60,0,0
62893,60,0,0
62893,0,0,0
62894,150,0,0
62894,110,0,0
62894,70,0,0
62894,60,0,0
62894,50,0,0
62894,0,0,0
62895,300,0,30
62895,220,0,0
62895,120,0,0
62895,90,0,0
62895,90,0,0
62895,0,0,0
62896,2160,20,80
62896,1210,60,90
62896,660,0,20
62896,450,0,0
62896,400,0,0
62896,50,0,0
62897,70,0,0
62897,40,0,0
62897,40,0,0
62897,30,0,0
62897,20,0,0
62897,0,0,0
62898,320,0,30
62898,250,0,0
62898,150,0,0
62898,110,0,0
62898,130,0,0
62898,0,0,0
62899,270,0,30
62899,180,0,0
62899,110,0,0
62899,80,0,0
62899,60,0,0
62899,0,0,0
62901,4360,30,100
62901,1560,70,80
62901,730,0,20
62901,470,0,0
62901,660,0,0
62901,190,0,0
62902,870,0,30
62902,510,30,40
62902,290,0,0
62902,220,0,0
62902,290,0,0
62902,100,0,0
62903,470,0,30
62903,240,0,0
62903,160,0,0
62903,80,0,0
62903,170,0,0
62903,60,0,0
62905,120,0,0
62905,90,0,0
62905,70,0,0
62905,0,0,0
62905,30,0,0
62905,0,0,0
62906,1270,0,40
62906,710,50,50
62906,440,0,0
62906,310,0,0
62906,330,0,0
62906,40,0,0
62907,330,0,0
62907,210,0,0
62907,170,0,0
62907,120,0,0
62907,140,0,0
62907,0,0,0
62908,90,0,0
62908,50,0,0
62908,50,0,0
62908,0,0,0
62908,30,0,0
62908,0,0,0
62910,450,0,0
62910,270,0,0
62910,130,0,0
62910,80,0,0
62910,80,0,0
62910,0,0,0
62912,190,0,0
62912,120,0,0
62912,90,0,0
62912,60,0,0
62912,60,0,0
62912,0,0,0
62914,510,0,0
62914,190,0,0
62914,90,0,0
62914,30,0,0
62914,30,0,0
62914,0,0,0
62915,160,0,0
62915,90,0,0
62915,40,0,0
62915,30,0,0
62915,0,0,0
62915,0,0,0
62916,160,0,0
62916,110,0,0
62916,70,0,0
62916,60,0,0
62916,70,0,0
62916,0,0,0
62917,460,0,30
62917,210,0,0
62917,130,0,0
62917,90,0,0
62917,100,0,0
62917,0,0,0
62918,1510,30,60
62918,990,40,60
62918,680,20,40
62918,510,0,0
62918,660,0,0
62918,150,0,0
62919,140,0,0
62919,60,0,0
62919,70,0,0
62919,30,0,0
62919,30,0,0
62919,0,0,0
62920,560,0,40
62920,340,0,0
62920,210,0,0
62920,120,0,0
62920,160,0,0
62920,30,0,0
62921,80,0,0
62921,30,0,0
62921,20,0,0
62921,0,0,0
62921,0,0,0
62921,0,0,0
62922,440,20,20
62922,290,0,20
62922,190,0,0
62922,150,0,0
62922,170,0,0
62922,0,0,0
62923,70,0,0
62923,50,0,0
62923,60,0,0
62923,0,0,0
62923,20,0,0
62923,0,0,0
62924,490,20,20
62924,350,0,30
62924,200,0,0
62924,90,0,0
62924,100,0,0
62924,0,0,0
62926,350,0,0
62926,240,0,0
62926,140,0,0
62926,90,0,0
62926,70,0,0
62926,0,0,0
62927,90,0,0
62927,40,0,0
62927,40,0,0
62927,0,0,0
62927,0,0,0
62927,0,0,0
62928,40,0,0
62928,30,0,0
62928,40,0,0
62928,0,0,0
62928,0,0,0
62928,0,0,0
62930,1050,0,40
62930,560,40,40
62930,310,0,0
62930,210,0,0
62930,200,0,0
62930,40,0,0
62931,260,0,20
62931,140,0,0
62931,90,0,0
62931,60,0,0
62931,60,0,0
62931,0,0,0
62932,280,0,0
62932,180,0,0
62932,80,0,0
62932,50,0,0
62932,50,0,0
62932,0,0,0
62933,210,0,20
62933,150,0,0
62933,70,0,0
62933,60,0,0
62933,60,0,0
62933,0,0,0
62934,160,0,0
62934,100,0,0
62934,50,0,0
62934,30,0,0
62934,40,0,0
62934,0,0,0
62935,350,0,30
62935,190,0,0
62935,110,0,0
62935,90,0,0
62935,100,0,0
62935,0,0,0
62938,440,20,30
62938,220,0,0
62938,180,0,0
62938,110,0,0
62938,110,0,0
62938,0,0,0
62939,450,0,20
62939,330,0,30
62939,260,0,0
62939,160,0,0
62939,200,0,0
62939,0,0,0
62940,70,0,0
62940,50,0,0
62940,30,0,0
62940,30,0,0
62940,0,0,0
62940,0,0,0
62941,120,0,0
62941,70,0,0
62941,70,0,0
62941,40,0,0
62941,30,0,0
62941,0,0,0
62942,110,0,0
62942,50,0,0
62942,40,0,0
62942,40,0,0
62942,0,0,0
62942,0,0,0
62943,90,0,0
62943,60,0,0
62943,50,0,0
62943,30,0,0
62943,30,0,0
62943,0,0,0
62946,2270,30,90
62946,1130,50,80
62946,770,0,0
62946,500,0,0
62946,490,0,0
62946,100,0,0
62947,70,0,0
62947,60,0,0
62947,30,0,0
62947,40,0,0
62947,0,0,0
62947,0,0,0
62948,2400,30,90
62948,1400,60,60
62948,730,0,30
62948,470,0,0
62948,530,0,0
62948,80,0,0
62949,160,0,0
62949,100,0,0
62949,40,0,0
62949,40,0,0
62949,0,0,0
62949,0,0,0
62951,1010,0,30
62951,620,40,40
62951,320,0,0
62951,200,0,0
62951,200,0,0
62951,0,0,0
62952,560,20,0
62952,330,0,40
62952,220,0,0
62952,140,0,0
62952,170,0,0
62952,0,0,0
62953,80,0,0
62953,40,0,0
62953,20,0,0
62953,0,0,0
62953,0,0,0
62953,0,0,0
62954,80,0,0
62954,50,0,0
62954,20,0,0
62954,20,0,0
62954,20,0,0
62954,0,0,0
62956,140,0,0
62956,80,0,0
62956,60,0,0
62956,30,0,0
62956,40,0,0
62956,0,0,0
62957,170,0,0
62957,90,0,0
62957,50,0,0
62957,40,0,0
62957,0,0,0
62957,0,0,0
62958,370,0,20
62958,230,0,30
62958,150,0,0
62958,110,0,0
62958,170,0,0
62958,40,0,0
62959,4600,50,140
62959,2770,80,140
62959,1670,40,50
62959,1160,0,0
62959,1410,0,0
62959,330,0,0
62960,2030,20,80
62960,1090,40,60
62960,630,0,0
62960,470,0,0
62960,470,0,0
62960,60,0,0
62963,100,0,0
62963,50,0,0
62963,30,0,0
62963,0,0,0
62963,0,0,0
62963,0,0,0
62964,230,0,0
62964,160,0,0
62964,70,0,0
62964,40,0,0
62964,30,0,0
62964,0,0,0
62966,2510,20,90
62966,1600,60,90
62966,930,30,30
62966,590,0,0
62966,650,0,0
62966,120,0,0
62967,50,0,0
62967,50,0,0
62967,0,0,0
62967,30,0,0
62967,0,0,0
62967,0,0,0
62969,80,0,0
62969,70,0,0
62969,30,0,0
62969,40,0,0
62969,0,0,0
62969,0,0,0
62970,90,0,0
62970,60,0,0
62970,40,0,0
62970,20,0,0
62970,20,0,0
62970,0,0,0
62972,200,0,0
62972,100,0,0
62972,90,0,0
62972,70,0,0
62972,70,0,0
62972,0,0,0
62974,250,0,0
62974,160,0,0
62974,100,0,0
62974,80,0,0
62974,80,0,0
62974,0,0,0
62975,40,0,0
62975,40,0,0
62975,20,0,0
62975,30,0,0
62975,0,0,0
62975,0,0,0
62976,80,0,0
62976,50,0,0
62976,50,0,0
62976,0,0,0
62976,0,0,0
62976,0,0,0
62977,100,0,0
62977,60,0,0
62977,40,0,0
62977,30,0,0
62977,40,0,0
62977,0,0,0
62979,180,0,0
62979,130,0,0
62979,70,0,0
62979,60,0,0
62979,80,0,0
62979,0,0,0
62982,200,0,0
62982,80,0,0
62982,60,0,0
62982,40,0,0
62982,20,0,0
62982,0,0,0
62983,240,0,30
62983,160,0,0
62983,90,0,0
62983,60,0,0
62983,60,0,0
62983,0,0,0
62984,270,0,30
