STATEFIPS,STATE,ZIPCODE,N1,A00100,Avg
40,OK,74827,160,6546,40.9125
40,OK,74829,190,5470,28.78947368
40,OK,74830,110,3529,32.08181818
40,OK,74831,310,12957,41.79677419
40,OK,74832,370,17196,46.47567568
40,OK,74833,250,9641,38.564
40,OK,74834,2890,146391,50.65432526
40,OK,74839,230,8572,37.26956522
40,OK,74840,790,36415,46.09493671
40,OK,74842,140,7790,55.64285714
40,OK,74843,130,6049,46.53076923
40,OK,74844,180,6758,37.54444444
40,OK,74845,170,6428,37.81176471
40,OK,74848,2410,95332,39.55684647
40,OK,74849,1180,46395,39.31779661
40,OK,74850,100,3860,38.6
40,OK,74851,3720,183872,49.42795699
40,OK,74852,620,25582,41.26129032
40,OK,74854,640,26229,40.9828125
40,OK,74855,1850,90338,48.83135135
40,OK,74856,330,15061,45.63939394
40,OK,74857,4120,231101,56.09247573
40,OK,74859,2200,86904,39.50181818
40,OK,74860,600,25287,42.145
40,OK,74864,2050,99096,48.3395122
40,OK,74865,620,30012,48.40645161
40,OK,74867,310,11822,38.13548387
40,OK,74868,4230,173655,41.05319149
40,OK,74869,300,11985,39.95
40,OK,74871,910,44521,48.92417582
40,OK,74872,1400,62222,44.44428571
40,OK,74873,4580,195507,42.6871179
40,OK,74875,430,18770,43.65116279
40,OK,74878,580,24319,41.92931034
40,OK,74880,660,24688,37.40606061
40,OK,74881,1870,82771,44.26256684
40,OK,74883,870,35943,41.3137931
40,OK,74884,1970,80879,41.05532995
40,OK,74901,650,19721,30.34
40,OK,74902,1730,73636,42.56416185
40,OK,74930,670,25789,38.49104478
40,OK,74931,440,13140,29.86363636
40,OK,74932,790,31913,40.39620253
40,OK,74936,380,13607,35.80789474
40,OK,74937,1910,69124,36.19057592
40,OK,74939,200,6573,32.865
40,OK,74940,850,33352,39.23764706
40,OK,74941,840,32732,38.96666667
40,OK,74944,340,12521,36.82647059
40,OK,74945,200,5998,29.99
40,OK,74948,4430,178674,40.33273138
40,OK,74949,110,4177,37.97272727
40,OK,74951,560,22197,39.6375
40,OK,74953,4480,211517,47.21361607
40,OK,74954,1980,84461,42.65707071
40,OK,74955,5450,238286,43.72220183
40,OK,74956,660,25591,38.77424242
40,OK,74957,400,14788,36.97
40,OK,74959,2310,92440,40.01731602
40,OK,74960,4640,161259,34.75409483
40,OK,74962,1740,91993,52.86954023
40,OK,74963,160,6690,41.8125
40,OK,74964,920,31049,33.74891304
40,OK,74965,1800,66956,37.19777778
40,OK,74966,1380,61191,44.34130435
48,TX,75001,9030,834716,92.43809524
48,TX,75002,29990,2729569,91.01597199
48,TX,75006,23940,1252213,52.30630744
48,TX,75007,26050,1789193,68.68303263
48,TX,75009,5940,650745,109.5530303
48,TX,75010,13940,1144270,82.08536585
48,TX,75013,18100,2501220,138.1889503
48,TX,75019,19960,2715952,136.0697395
48,TX,75020,9710,475078,48.92667353
48,TX,75021,3780,182513,48.28386243
48,TX,75022,10730,1878458,175.0659832
48,TX,75023,22420,1635496,72.94808207
48,TX,75024,19670,2543545,129.3108795
48,TX,75025,23560,2439535,103.5456282
48,TX,75028,20610,2193095,106.4092673
48,TX,75032,14170,1684405,118.8712068
48,TX,75034,30830,4902404,159.0140772
48,TX,75035,28350,3151448,111.1621869
48,TX,75038,15100,1151211,76.23913907
48,TX,75039,10910,1203208,110.2848763
48,TX,75040,28720,1205437,41.97204039
48,TX,75041,13460,496384,36.87845468
48,TX,75042,17180,590226,34.35541327
48,TX,75043,28400,1341221,47.22609155
48,TX,75044,20600,1328613,64.4957767
48,TX,75048,11490,905054,78.76884247
48,TX,75050,19110,813264,42.55698587
48,TX,75051,16820,565191,33.60231867
48,TX,75052,42780,2179316,50.94240299
48,TX,75054,5970,572799,95.94623116
48,TX,75056,30080,2619163,87.07323803
48,TX,75057,6940,301971,43.51167147
48,TX,75058,1450,120077,82.81172414
48,TX,75060,21180,842197,39.76378659
48,TX,75061,23590,904780,38.35438745
48,TX,75062,22700,1098672,48.39964758
48,TX,75063,18770,1905477,101.517155
48,TX,75065,5740,382079,66.56428571
48,TX,75067,32910,1630734,49.55132179
48,TX,75068,23850,1728802,72.48645702
48,TX,75069,16830,1360817,80.85662507
48,TX,75070,44100,4501689,102.0791156
48,TX,75071,22560,2092556,92.75514184
48,TX,75074,22820,1405692,61.59912358
48,TX,75075,17200,1290899,75.05226744
48,TX,75076,3610,246471,68.27451524
48,TX,75077,17630,1830366,103.8211004
48,TX,75078,10160,1527890,150.382874
48,TX,75080,20440,1615655,79.04378669
48,TX,75081,17750,1068318,60.18692958
48,TX,75082,10840,1203253,111.0011993
48,TX,75087,16110,1540981,95.65369336
48,TX,75088,11860,850931,71.74797639
48,TX,75089,14810,1016025,68.60398379
48,TX,75090,9630,381610,39.62720665
48,TX,75092,11040,667870,60.49547101
48,TX,75093,23050,3963242,171.9410846
48,TX,75094,9560,1102065,115.2787657
48,TX,75098,25380,1730048,68.16579984
48,TX,75101,290,10722,36.97241379
48,TX,75102,540,27439,50.81296296
48,TX,75103,5700,333222,58.46
48,TX,75104,22730,1282092,56.40527937
48,TX,75105,120,7222,60.18333333
48,TX,75109,1730,108497,62.7150289
48,TX,75110,11410,478318,41.92094654
48,TX,75114,2490,155398,62.40883534
48,TX,75115,25880,1298368,50.16877898
48,TX,75116,8950,360666,40.29787709
48,TX,75117,1660,85108,51.26987952
48,TX,75119,11360,543427,47.8368838
48,TX,75124,1900,91103,47.94894737
48,TX,75125,3010,120349,39.98305648
48,TX,75126,20780,1458679,70.19629451
48,TX,75127,650,25462,39.17230769
48,TX,75132,230,15061,65.4826087
48,TX,75134,9640,334352,34.68381743
48,TX,75135,3060,189304,61.86405229
48,TX,75137,9450,488897,51.73513228
48,TX,75140,2800,130702,46.67928571
48,TX,75141,1610,56776,35.26459627
48,TX,75142,8690,467071,53.74810127
48,TX,75143,5820,284860,48.94501718
48,TX,75144,1310,64007,48.86030534
48,TX,75146,10470,431670,41.22922636
48,TX,75147,3120,150899,48.3650641
48,TX,75148,2360,113681,48.16991525
48,TX,75149,25500,999727,39.20498039
48,TX,75150,28130,1109715,39.44952009
48,TX,75152,2180,119718,54.91651376
48,TX,75153,280,9932,35.47142857
48,TX,75154,19060,1083547,56.84926548
48,TX,75155,1100,44458,40.41636364
48,TX,75156,5660,273199,48.26837456
48,TX,75157,130,5457,41.97692308
48,TX,75158,1980,117192,59.18787879
48,TX,75159,7840,343920,43.86734694
48,TX,75160,11080,566149,51.09648014
48,TX,75161,2870,151946,52.94285714
48,TX,75163,940,53766,57.19787234
48,TX,75164,200,9606,48.03
48,TX,75165,19180,1127022,58.76027112
48,TX,75166,2150,160231,74.52604651
48,TX,75167,4420,336277,76.08076923
48,TX,75169,6300,301390,47.83968254
48,TX,75172,1890,56586,29.93968254
48,TX,75173,2680,167177,62.37947761
48,TX,75180,10060,332227,33.02455268
48,TX,75181,12270,631417,51.4602282
48,TX,75182,2880,376509,130.7322917
48,TX,75189,12630,826307,65.42414885
48,TX,75201,9330,2374895,254.5439443
48,TX,75202,1660,181488,109.3301205
48,TX,75203,6030,197203,32.70364842
48,TX,75204,17910,1757620,98.13623674
48,TX,75205,9620,4387256,456.0557173
48,TX,75206,20170,1924165,95.39737234
48,TX,75207,1790,163095,91.11452514
48,TX,75208,13960,933183,66.84691977
48,TX,75209,7570,1846876,243.9730515
48,TX,75210,2910,62196,21.37319588
48,TX,75211,29670,977488,32.94533199
48,TX,75212,10580,305921,28.91502836
48,TX,75214,16860,2534272,150.3126928
48,TX,75215,7080,239822,33.87316384
48,TX,75216,21560,559251,25.93928571
48,TX,75217,33270,966946,29.06360084
48,TX,75218,11540,1120361,97.08500867
48,TX,75219,16590,2378916,143.394575
48,TX,75220,15330,2164372,141.1853881
48,TX,75223,6060,264681,43.67673267
48,TX,75224,14090,477674,33.90163236
48,TX,75225,10570,4967495,469.961684
48,TX,75226,1880,100717,53.57287234
48,TX,75227,24170,794781,32.88295408
48,TX,75228,29250,1156454,39.53688889
48,TX,75229,15090,2383282,157.9378396
48,TX,75230,13550,3605658,266.1002214
48,TX,75231,16920,1022691,60.4427305
48,TX,75232,13910,471110,33.86843997
48,TX,75233,6200,229867,37.07532258
48,TX,75234,15640,926494,59.2387468
48,TX,75235,8950,420617,46.99631285
48,TX,75236,7400,269509,36.42013514
48,TX,75237,7670,204288,26.63468057
48,TX,75238,13510,1175909,87.03989637
48,TX,75240,10670,762021,71.41715089
48,TX,75241,13620,376663,27.6551395
48,TX,75243,28090,1364631,48.58066928
48,TX,75244,6410,778379,121.4319813
48,TX,75246,1050,45477,43.31142857
48,TX,75247,580,44144,76.11034483
48,TX,75248,18060,2213980,122.5902547
48,TX,75249,7010,310575,44.30456491
48,TX,75251,1920,179908,93.70208333
48,TX,75252,12240,1276586,104.2962418
48,TX,75253,7790,244395,31.37291399
48,TX,75254,11940,1008456,84.46030151
48,TX,75287,27230,1912751,70.24425266
48,TX,75401,7420,261085,35.18665768
48,TX,75402,7670,479958,62.57601043
48,TX,75407,8280,410503,49.577657
48,TX,75409,7170,430787,60.0818689
48,TX,75410,1900,99476,52.35578947
48,TX,75411,420,21228,50.54285714
48,TX,75412,260,10671,41.04230769
48,TX,75413,120,4504,37.53333333
48,TX,75414,1460,84408,57.81369863
48,TX,75416,1210,55809,46.1231405
48,TX,75417,940,44890,47.75531915
48,TX,75418,4810,229347,47.68128898
48,TX,75420,550,26924,48.95272727
48,TX,75421,430,19457,45.24883721
48,TX,75422,1230,67096,54.5495935
48,TX,75423,1140,60935,53.45175439
48,TX,75424,1610,105378,65.45217391
48,TX,75426,2090,81674,39.0784689
48,TX,75428,3360,136465,40.61458333
48,TX,75431,810,30266,37.3654321
48,TX,75432,1290,59530,46.14728682
48,TX,75433,1140,53999,47.36754386
48,TX,75435,360,14511,40.30833333
48,TX,75436,820,36205,44.15243902
48,TX,75437,480,22836,47.575
48,TX,75438,470,24915,53.0106383
48,TX,75439,420,19647,46.77857143
48,TX,75440,2770,156108,56.3566787
48,TX,75442,4170,254195,60.95803357
48,TX,75446,1260,64734,51.37619048
48,TX,75447,470,25839,54.97659574
48,TX,75448,270,10961,40.5962963
48,TX,75449,400,15399,38.4975
48,TX,75450,110,4851,44.1
48,TX,75451,510,23618,46.30980392
48,TX,75452,1920,114632,59.70416667
48,TX,75453,1470,76065,51.74489796
48,TX,75454,4490,395876,88.16837416
48,TX,75455,10960,478338,43.6439781
48,TX,75457,2690,141413,52.56988848
48,TX,75459,2090,118071,56.49330144
48,TX,75460,8950,317404,35.46413408
48,TX,75462,4940,318925,64.5597166
48,TX,75468,430,22740,52.88372093
48,TX,75469,160,6749,42.18125
48,TX,75470,90,3292,36.57777778
48,TX,75471,560,24080,43
48,TX,75472,1450,64864,44.7337931
48,TX,75473,1560,97404,62.43846154
48,TX,75474,6210,280406,45.15394525
48,TX,75475,120,4769,39.74166667
48,TX,75476,530,27862,52.56981132
48,TX,75477,370,13890,37.54054054
48,TX,75478,380,17029,44.81315789
48,TX,75479,800,37743,47.17875
48,TX,75480,580,34814,60.02413793
48,TX,75481,160,7103,44.39375
48,TX,75482,10160,491922,48.41751969
48,TX,75486,1010,55014,54.46930693
48,TX,75487,580,22304,38.45517241
48,TX,75488,460,20802,45.22173913
48,TX,75489,500,26123,52.246
48,TX,75490,1090,64879,59.52201835
48,TX,75491,2090,120589,57.69808612
48,TX,75492,230,12103,52.62173913
48,TX,75493,250,7898,31.592
48,TX,75494,4340,208903,48.1343318
48,TX,75495,3650,276883,75.85835616
48,TX,75496,1330,64945,48.83082707
48,TX,75497,1550,104728,67.56645161
48,TX,75501,14270,561961,39.38058865
48,TX,75503,11290,865548,76.66501329
48,TX,75550,310,11710,37.77419355
48,TX,75551,4430,211961,47.84672686
48,TX,75554,680,31037,45.64264706
48,TX,75555,620,27512,44.37419355
48,TX,75556,500,22759,45.518
48,TX,75558,640,33344,52.1
48,TX,75559,2390,114799,48.03305439
48,TX,75560,410,16975,41.40243902
48,TX,75561,2270,99254,43.72422907
48,TX,75563,1610,73091,45.39813665
48,TX,75565,170,7276,42.8
48,TX,75566,290,10870,37.48275862
48,TX,75567,1590,76808,48.30691824
48,TX,75568,1160,46968,40.48965517
48,TX,75569,1630,70967,43.53803681
48,TX,75570,3810,181022,47.51233596
48,TX,75571,1150,49898,43.38956522
48,TX,75572,1550,68604,44.26064516
48,TX,75573,300,13944,46.48
48,TX,75574,770,35776,46.46233766
48,TX,75601,6190,323077,52.19337641
48,TX,75602,8310,312429,37.5967509
48,TX,75603,2520,133178,52.8484127
48,TX,75604,12400,627432,50.59935484
48,TX,75605,13670,979262,71.63584492
48,TX,75630,980,46585,47.53571429
48,TX,75631,990,55447,56.00707071
48,TX,75633,5880,320674,54.53639456
48,TX,75638,2230,104519,46.86950673
48,TX,75639,1090,49808,45.69541284
48,TX,75640,2030,113503,55.91280788
48,TX,75642,190,10378,54.62105263
48,TX,75643,780,41412,53.09230769
48,TX,75644,4750,220372,46.39410526
48,TX,75645,3860,196376,50.8746114
48,TX,75647,5470,259713,47.47952468
48,TX,75650,4070,246379,60.53538084
48,TX,75651,900,46525,51.69444444
48,TX,75652,5030,253018,50.30178926
48,TX,75654,4780,231430,48.41631799
48,TX,75656,1910,80579,42.18795812
48,TX,75657,3210,137472,42.82616822
48,TX,75661,1020,44302,43.43333333
48,TX,75662,9650,442660,45.87150259
48,TX,75667,450,20692,45.98222222
48,TX,75668,770,28329,36.79090909
48,TX,75669,250,12876,51.504
48,TX,75670,6390,219359,34.328482
48,TX,75672,6780,369790,54.54129794
48,TX,75681,1110,48243,43.46216216
48,TX,75682,240,11842,49.34166667
48,TX,75683,1450,59492,41.02896552
48,TX,75684,2230,99498,44.61793722
48,TX,75686,5260,244394,46.46273764
48,TX,75691,1790,93206,52.07039106
48,TX,75692,2130,98914,46.43849765
48,TX,75693,2740,159029,58.03978102
48,TX,75701,14100,753138,53.41404255
48,TX,75702,10500,293480,27.95047619
48,TX,75703,19100,1654276,86.6113089
48,TX,75704,3800,153118,40.29421053
48,TX,75705,930,35278,37.93333333
48,TX,75706,3810,139663,36.65695538
48,TX,75707,6900,477392,69.18724638
48,TX,75708,3040,100273,32.98453947
48,TX,75709,2530,166984,66.00158103
48,TX,75750,1590,87199,54.84213836
48,TX,75751,7070,337545,47.74328147
48,TX,75752,2790,155939,55.8921147
48,TX,75754,2460,126731,51.51666667
48,TX,75755,2070,95337,46.05652174
48,TX,75756,1710,83179,48.64269006
48,TX,75757,5250,414714,78.99314286
48,TX,75758,4170,219670,52.67865707
48,TX,75760,980,43134,44.01428571
48,TX,75762,6080,423832,69.70921053
48,TX,75763,2500,131286,52.5144
48,TX,75765,3120,170598,54.67884615
48,TX,75766,10660,456779,42.84981238
48,TX,75770,1140,68604,60.17894737
48,TX,75771,8820,559834,63.47324263
48,TX,75773,5170,259643,50.22108317
48,TX,75778,1300,61129,47.02230769
48,TX,75779,140,7375,52.67857143
48,TX,75780,360,12330,34.25
48,TX,75783,3060,154162,50.37973856
48,TX,75784,320,12707,39.709375
48,TX,75785,3710,178802,48.19460916
48,TX,75789,3250,180082,55.40984615
48,TX,75790,2050,98070,47.83902439
48,TX,75791,5800,367283,63.32465517
48,TX,75792,1450,63258,43.6262069
48,TX,75801,6800,293319,43.13514706
48,TX,75803,6120,276942,45.25196078
48,TX,75831,2000,101965,50.9825
48,TX,75833,1420,77072,54.27605634
48,TX,75835,4450,176228,39.60179775
48,TX,75838,270,13266,49.13333333
48,TX,75839,2180,98969,45.39862385
48,TX,75840,3160,176225,55.76740506
48,TX,75844,2090,102133,48.86746411
48,TX,75845,1090,46135,42.32568807
48,TX,75846,990,49122,49.61818182
48,TX,75847,630,28237,44.82063492
48,TX,75849,130,4787,36.82307692
48,TX,75850,200,9638,48.19
48,TX,75851,980,50810,51.84693878
48,TX,75852,720,31980,44.41666667
48,TX,75853,450,24353,54.11777778
48,TX,75855,950,41423,43.60315789
48,TX,75856,110,4327,39.33636364
48,TX,75859,850,65888,77.51529412
48,TX,75860,2290,107195,46.81004367
48,TX,75861,730,31955,43.7739726
48,TX,75862,3960,167314,42.2510101
48,TX,75901,11530,580215,50.32220295
48,TX,75904,13810,690338,49.98826937
48,TX,75925,1450,64523,44.49862069
48,TX,75926,430,19613,45.61162791
48,TX,75928,440,15834,35.98636364
48,TX,75929,550,28129,51.14363636
48,TX,75930,590,27260,46.20338983
48,TX,75931,910,51543,56.64065934
48,TX,75932,520,27429,52.74807692
48,TX,75933,590,28648,48.5559322
48,TX,75935,5370,235031,43.76741155
48,TX,75936,360,18501,51.39166667
48,TX,75937,500,20828,41.656
48,TX,75938,950,45628,48.02947368
48,TX,75939,1550,64900,41.87096774
48,TX,75941,3240,137380,42.40123457
48,TX,75942,110,3859,35.08181818
48,TX,75943,600,29397,48.995
48,TX,75944,530,26578,50.14716981
48,TX,75946,1320,59767,45.2780303
48,TX,75948,2330,130250,55.90128755
48,TX,75949,3130,146396,46.77188498
48,TX,75951,6120,272599,44.54232026
48,TX,75954,1250,62360,49.888
48,TX,75956,2790,139176,49.88387097
48,TX,75959,340,17914,52.68823529
48,TX,75960,350,14639,41.82571429
48,TX,75961,5620,235324,41.87259786
48,TX,75964,7270,278988,38.37524072
48,TX,75965,6890,442114,64.16748911
48,TX,75966,1640,71487,43.58963415
48,TX,75968,740,33742,45.5972973
48,TX,75969,1510,71604,47.41986755
48,TX,75972,2430,94491,38.88518519
48,TX,75973,930,45030,48.41935484
48,TX,75974,1200,50529,42.1075
48,TX,75975,1330,60727,45.6593985
48,TX,75976,410,16445,40.1097561
48,TX,75977,240,8591,35.79583333
48,TX,75979,3120,148496,47.59487179
48,TX,75980,940,49261,52.40531915
48,TX,76001,14890,970579,65.18327737
48,TX,76002,15120,800293,52.92943122
48,TX,76006,13520,773558,57.2158284
48,TX,76008,7640,1015607,132.9328534
48,TX,76009,9040,422616,46.74955752
48,TX,76010,21980,636918,28.97716106
48,TX,76011,10670,436833,40.94029991
48,TX,76012,12960,899764,69.42623457
48,TX,76013,14770,876593,59.34955992
48,TX,76014,15850,531735,33.54794953
48,TX,76015,8400,415857,49.50678571
48,TX,76016,15060,1279082,84.93240372
48,TX,76017,22120,1389024,62.79493671
48,TX,76018,13230,589012,44.52093726
48,TX,76020,12880,833542,64.71599379
48,TX,76021,18010,1220667,67.77717934
48,TX,76022,7350,370341,50.38653061
48,TX,76023,2800,150502,53.75071429
48,TX,76028,31290,2093687,66.91233621
48,TX,76031,6840,308474,45.09853801
48,TX,76033,11550,633867,54.88025974
48,TX,76034,12100,2782144,229.9292562
48,TX,76035,830,71610,86.27710843
48,TX,76036,12400,696707,56.18604839
48,TX,76039,18950,1122369,59.22791557
48,TX,76040,14030,658938,46.9663578
48,TX,76041,170,7730,45.47058824
48,TX,76043,3090,194674,63.0012945
48,TX,76044,1960,118680,60.55102041
48,TX,76048,10490,640559,61.06377502
48,TX,76049,13150,1074411,81.70425856
48,TX,76050,2820,178997,63.47411348
48,TX,76051,23920,2152358,89.98152174
48,TX,76052,9130,783826,85.8516977
48,TX,76053,14540,683288,46.99367263
48,TX,76054,6190,521824,84.30113086
48,TX,76055,1160,50577,43.60086207
48,TX,76058,8130,403223,49.59692497
48,TX,76059,2130,85721,40.24460094
48,TX,76060,3790,261638,69.03377309
48,TX,76061,250,14157,56.628
48,TX,76063,31690,2589702,81.71984853
48,TX,76064,910,61739,67.84505495
48,TX,76065,16420,1302405,79.3182095
48,TX,76066,1420,92787,65.34295775
48,TX,76067,7950,332012,41.76251572
48,TX,76070,220,17747,80.66818182
48,TX,76071,1750,101954,58.25942857
48,TX,76073,2480,149863,60.42862903
48,TX,76077,270,18339,67.92222222
48,TX,76078,4040,249021,61.63886139
48,TX,76082,8360,466281,55.77523923
48,TX,76084,3630,170646,47.00991736
48,TX,76085,4970,321967,64.78209256
48,TX,76086,9630,495038,51.40581516
48,TX,76087,13340,1185054,88.83463268
48,TX,76088,5370,384724,71.64320298
48,TX,76092,13220,3847499,291.036233
48,TX,76093,1000,54207,54.207
48,TX,76102,4290,1353362,315.4689977
48,TX,76103,6270,232004,37.00223285
48,TX,76104,7260,256347,35.30950413
48,TX,76105,9170,228760,24.94656489
48,TX,76106,14200,420440,29.6084507
48,TX,76107,14500,1897656,130.8728276
48,TX,76108,19460,1171391,60.19480987
48,TX,76109,9930,1711259,172.3322256
48,TX,76110,13110,682515,52.06064073
48,TX,76111,9350,339749,36.33679144
48,TX,76112,19160,730406,38.12139875
48,TX,76114,11100,481246,43.3554955
48,TX,76115,8620,249709,28.96856148
48,TX,76116,22360,1361092,60.87173524
48,TX,76117,14210,536666,37.76678395
48,TX,76118,7520,427314,56.82367021
48,TX,76119,18840,538861,28.60196391
48,TX,76120,8390,378117,45.06758045
48,TX,76123,15060,817217,54.26407703
48,TX,76126,11140,1168669,104.9074506
48,TX,76127,260,9332,35.89230769
48,TX,76131,17820,1062248,59.60987654
48,TX,76132,12880,1224235,95.04930124
48,TX,76133,23070,1051143,45.56319896
48,TX,76134,11830,455352,38.49129332
48,TX,76135,9150,519019,56.72338798
48,TX,76137,27110,1474922,54.40509037
48,TX,76140,13420,537275,40.03539493
48,TX,76148,11520,539908,46.86701389
48,TX,76155,2940,147964,50.32789116
48,TX,76164,6510,232079,35.64961598
48,TX,76177,7220,505147,69.96495845
48,TX,76179,26850,1871073,69.68614525
48,TX,76180,17030,908095,53.32325308
48,TX,76182,14930,1217789,81.56657736
48,TX,76201,9660,332624,34.43312629
48,TX,76205,8290,434964,52.46851628
48,TX,76207,6730,442138,65.69658247
48,TX,76208,10620,701161,66.02269303
48,TX,76209,11700,505827,43.23307692
48,TX,76210,19090,1393961,73.02048193
48,TX,76225,1450,91261,62.93862069
48,TX,76226,12260,1804852,147.2146819
48,TX,76227,15220,1075620,70.67148489
48,TX,76228,420,20941,49.85952381
48,TX,76230,4020,206732,51.42587065
48,TX,76233,1520,87206,57.37236842
48,TX,76234,7760,537362,69.24768041
48,TX,76238,230,14404,62.62608696
48,TX,76239,480,28334,59.02916667
48,TX,76240,11300,584554,51.73044248
48,TX,76244,31170,2379665,76.34472249
48,TX,76245,800,51476,64.345
48,TX,76247,6820,460163,67.47258065
48,TX,76248,17650,2202654,124.7962606
48,TX,76249,3990,262633,65.82280702
48,TX,76250,580,46828,80.73793103
48,TX,76251,330,17505,53.04545455
48,TX,76252,1440,98822,68.62638889
48,TX,76255,2170,104491,48.15253456
48,TX,76258,3170,232968,73.49148265
48,TX,76259,2390,170355,71.27824268
48,TX,76262,17330,2621784,151.2858627
48,TX,76264,680,39450,58.01470588
48,TX,76265,730,38026,52.09041096
48,TX,76266,7130,442282,62.03113604
48,TX,76268,130,5582,42.93846154
48,TX,76270,870,57743,66.37126437
48,TX,76271,750,48793,65.05733333
48,TX,76272,2210,142791,64.61131222
48,TX,76273,4120,241589,58.6381068
48,TX,76301,6250,219686,35.14976
48,TX,76302,5330,281183,52.75478424
48,TX,76305,2180,110430,50.6559633
48,TX,76306,6050,227061,37.5307438
48,TX,76308,9130,625774,68.54041621
48,TX,76309,5710,309174,54.14605954
48,TX,76310,8470,527175,62.24025974
48,TX,76311,1340,46712,34.85970149
48,TX,76351,830,41005,49.40361446
48,TX,76354,5040,244650,48.54166667
48,TX,76357,270,14981,55.48518519
48,TX,76360,1170,53624,45.83247863
48,TX,76363,130,4131,31.77692308
48,TX,76365,2040,111159,54.48970588
48,TX,76366,940,54874,58.37659574
48,TX,76367,4150,224224,54.02987952
48,TX,76370,100,4277,42.77
48,TX,76371,650,28316,43.56307692
48,TX,76372,300,14269,47.56333333
48,TX,76374,1580,83567,52.89050633
48,TX,76377,320,14474,45.23125
48,TX,76379,230,10974,47.71304348
48,TX,76380,1410,72726,51.5787234
48,TX,76384,4970,218467,43.95714286
48,TX,76389,580,29560,50.96551724
48,TX,76401,10750,564239,52.48734884
48,TX,76424,3190,144290,45.23197492
48,TX,76426,4670,248076,53.12119914
48,TX,76427,290,14047,48.43793103
48,TX,76430,1020,74446,72.98627451
48,TX,76431,1440,77037,53.49791667
48,TX,76432,560,28658,51.175
48,TX,76433,670,54070,80.70149254
48,TX,76435,260,10986,42.25384615
48,TX,76436,100,4829,48.29
48,TX,76437,2190,100172,45.74063927
48,TX,76442,2980,140970,47.30536913
48,TX,76443,740,33609,45.41756757
48,TX,76444,1430,63836,44.64055944
48,TX,76445,150,5695,37.96666667
48,TX,76446,3240,141683,43.72932099
48,TX,76448,2380,132945,55.8592437
48,TX,76449,990,62914,63.54949495
48,TX,76450,5440,336083,61.77996324
48,TX,76453,520,45555,87.60576923
48,TX,76454,620,24655,39.76612903
48,TX,76455,340,12909,37.96764706
48,TX,76457,1490,86040,57.74496644
48,TX,76458,2080,104793,50.38125
48,TX,76460,150,7167,47.78
48,TX,76462,1370,99113,72.34525547
48,TX,76463,190,11918,62.72631579
48,TX,76464,170,7119,41.87647059
48,TX,76466,100,4365,43.65
48,TX,76470,1090,41516,38.08807339
48,TX,76471,610,27156,44.51803279
48,TX,76472,660,36472,55.26060606
48,TX,76474,130,5933,45.63846154
48,TX,76475,390,23528,60.32820513
48,TX,76476,1260,81294,64.51904762
48,TX,76483,400,23453,58.6325
48,TX,76484,410,23562,57.46829268
48,TX,76486,500,24925,49.85
48,TX,76487,1080,65614,60.7537037
48,TX,76491,170,7864,46.25882353
48,TX,76501,7010,291130,41.53067047
48,TX,76502,18060,1218727,67.48211517
48,TX,76504,10140,364953,35.99142012
48,TX,76511,960,42062,43.81458333
48,TX,76513,15980,1055622,66.05894869
48,TX,76518,520,22946,44.12692308
48,TX,76519,220,10631,48.32272727
48,TX,76520,3250,140385,43.19538462
48,TX,76522,16180,689290,42.6013597
48,TX,76524,1300,62946,48.42
48,TX,76525,420,17355,41.32142857
48,TX,76527,1940,109609,56.49948454
48,TX,76528,6780,341583,50.38097345
48,TX,76530,1180,61034,51.72372881
48,TX,76531,2020,116297,57.57277228
48,TX,76534,1130,66924,59.22477876
48,TX,76537,3540,190847,53.91158192
48,TX,76538,330,17676,53.56363636
48,TX,76539,3720,204910,55.08333333
48,TX,76541,7310,199486,27.28946648
48,TX,76542,20720,945996,45.65617761
48,TX,76543,12500,426833,34.14664
48,TX,76544,7950,255993,32.20037736
48,TX,76548,12390,684950,55.28248588
48,TX,76549,20990,814715,38.81443545
48,TX,76550,5330,301823,56.6272045
48,TX,76554,950,48824,51.39368421
48,TX,76556,610,31101,50.9852459
48,TX,76557,2190,104965,47.92922374
48,TX,76559,2380,125695,52.81302521
48,TX,76561,450,21230,47.17777778
48,TX,76566,140,7515,53.67857143
48,TX,76567,3800,191266,50.33315789
48,TX,76569,1120,53292,47.58214286
48,TX,76570,1020,42953,42.11078431
48,TX,76571,3700,355508,96.08324324
48,TX,76574,8550,426517,49.88502924
48,TX,76577,1400,79940,57.1
48,TX,76578,820,45854,55.9195122
48,TX,76579,2150,108185,50.31860465
48,TX,76621,480,27011,56.27291667
48,TX,76622,470,22048,46.9106383
48,TX,76623,120,4717,39.30833333
48,TX,76624,1130,58075,51.39380531
48,TX,76626,690,37320,54.08695652
48,TX,76627,610,29382,48.16721311
48,TX,76629,870,43843,50.39425287
48,TX,76630,780,40892,52.42564103
48,TX,76631,210,10786,51.36190476
48,TX,76632,680,25613,37.66617647
48,TX,76633,2450,182396,74.44734694
48,TX,76634,2950,151367,51.31084746
48,TX,76635,450,15861,35.24666667
48,TX,76636,670,37127,55.41343284
48,TX,76637,230,11777,51.20434783
48,TX,76638,1380,116685,84.55434783
48,TX,76639,590,24973,42.32711864
48,TX,76640,1340,58220,43.44776119
48,TX,76641,690,29889,43.3173913
48,TX,76642,2570,130739,50.87120623
48,TX,76643,6860,404401,58.95058309
48,TX,76645,4640,205746,44.34181034
