FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,MEDHHINC15
31179,6.9,6.6,29.7,29.6,54503.0
31181,10.9,10.2,29.6,32.9,40444.0
31183,8.3,9.3,28.5,28.1,55106.0
31185,9.0,8.4,32.0,33.6,59500.0
32001,8.3,9.5,25.8,25.5,54134.0
32003,8.6,9.2,26.0,27.8,51624.0
32005,7.0,8.0,21.1,21.4,63620.0
32007,7.3,8.1,29.8,30.3,76518.0
32009,11.2,10.6,25.0,25.5,49057.0
32011,7.8,8.6,26.5,27.2,65459.0
32013,6.8,6.8,29.9,25.7,68060.0
32015,8.0,7.8,29.2,30.4,76713.0
32017,11.3,9.5,26.2,25.9,51788.0
32019,7.3,9.3,28.6,29.8,51934.0
32021,12.1,11.2,29.4,28.0,42164.0
32023,10.2,12.5,30.2,31.5,43819.0
32027,7.0,7.8,33.2,31.1,54416.0
32029,7.3,11.1,25.8,26.9,61594.0
32031,6.7,7.1,21.6,21.8,56457.0
32033,8.4,9.2,34.5,28.7,54975.0
32510,7.6,8.2,23.7,24.6,47015.0
33001,8.5,10.6,25.9,31.3,63377.0
33003,8.5,10.1,21.9,25.2,54351.0
33005,8.1,9.0,28.0,27.4,60339.0
33007,9.6,12.3,28.8,30.5,40286.0
33009,7.6,8.8,23.0,25.3,57827.0
33011,7.7,9.1,26.4,28.5,73474.0
33013,7.6,9.1,25.0,29.5,68148.0
33015,7.4,9.1,24.7,26.1,87103.0
33017,8.3,10.5,27.4,29.1,60931.0
33019,8.1,10.2,26.8,28.8,53804.0
34001,10.0,11.3,26.5,27.6,53296.0
34003,8.8,8.0,20.8,21.5,88512.0
34005,9.0,9.5,26.2,28.0,74844.0
34007,9.4,10.4,26.8,30.2,63589.0
34009,9.7,11.0,24.8,27.9,55632.0
34011,9.2,11.6,29.6,34.5,50259.0
34013,9.8,10.7,26.1,28.7,52206.0
34015,9.6,11.3,25.6,30.3,76780.0
34017,8.1,7.4,24.1,23.9,60053.0
34019,6.9,7.0,19.8,22.3,102797.0
34021,8.7,9.6,24.0,24.6,72172.0
34023,8.3,9.8,23.7,25.0,78249.0
34025,8.5,8.9,21.7,23.2,86722.0
34027,7.1,7.9,20.8,21.0,101754.0
34029,9.4,11.2,25.8,28.1,63478.0
34031,9.0,8.3,23.7,25.7,55723.0
34033,9.4,11.7,29.7,33.9,63988.0
34035,7.5,8.4,22.3,22.6,99059.0
34037,7.8,8.6,26.9,26.2,84431.0
34039,8.2,7.8,22.2,24.7,70581.0
34041,8.1,9.2,27.5,28.8,71672.0
35001,5.7,7.4,19.9,21.5,47870.0
35003,7.6,10.2,18.8,20.3,36570.0
35005,7.9,9.2,28.0,29.2,39265.0
35006,11.3,13.4,29.0,31.2,35580.0
35007,7.0,9.2,17.8,22.0,37269.0
35009,8.5,7.9,26.2,30.5,41879.0
35011,8.0,9.8,23.9,22.9,33427.0
35013,6.1,7.4,25.1,23.6,39421.0
35015,9.2,9.7,28.8,31.2,60407.0
35017,7.3,9.7,20.7,21.8,39792.0
35019,6.1,8.4,22.6,27.3,31710.0
35021,7.9,10.3,22.4,22.9,39561.0
35023,6.6,9.0,21.8,22.9,34336.0
35025,7.7,8.0,28.8,33.8,54686.0
35027,6.1,7.9,19.9,19.9,40297.0
35028,5.6,7.0,19.3,19.9,107126.0
35029,7.8,10.6,25.6,24.3,27151.0
35031,12.0,13.6,35.0,35.1,29040.0
35033,6.3,11.3,20.2,22.6,31816.0
35035,7.6,9.5,24.9,25.1,38381.0
35037,7.8,9.6,27.5,32.0,29047.0
35039,6.4,8.8,22.9,24.5,37319.0
35041,5.2,9.4,25.9,26.9,38053.0
35043,6.3,8.0,23.3,23.8,62833.0
35045,8.4,10.0,28.1,31.7,49173.0
35047,6.6,8.8,20.2,22.6,32303.0
35049,4.0,4.7,12.9,13.7,55247.0
35051,7.9,10.1,22.9,21.0,29432.0
35053,8.0,10.4,25.1,26.3,33673.0
35055,6.1,7.7,16.1,17.4,37092.0
35057,6.1,9.9,23.0,26.1,35950.0
35059,6.6,9.5,22.3,27.0,36715.0
35061,7.3,9.0,26.5,26.6,42395.0
36001,7.5,9.8,25.7,25.4,57312.0
36003,8.6,9.3,26.3,29.6,44331.0
36005,9.5,12.3,28.4,30.4,35102.0
36007,8.8,9.9,28.1,27.3,46067.0
36009,9.3,9.3,29.0,28.1,40933.0
36011,8.2,10.0,24.7,30.6,51925.0
36013,8.8,9.9,30.0,29.6,43973.0
36015,9.6,9.4,26.4,29.1,51285.0
36017,8.1,10.2,25.8,30.3,49082.0
36019,7.8,9.9,25.6,30.3,46747.0
36021,8.3,10.6,26.2,25.0,58335.0
36023,7.7,8.3,27.6,26.8,49894.0
36025,8.4,10.8,26.5,27.9,42907.0
36027,8.3,9.6,26.7,25.9,71348.0
36029,10.1,9.4,26.7,26.7,52176.0
36031,8.1,9.7,25.2,27.3,52282.0
36033,8.4,9.6,27.8,30.3,45682.0
36035,8.4,10.1,27.4,30.1,46543.0
36037,9.2,9.3,28.2,26.8,53771.0
36039,8.4,9.5,26.8,27.9,48144.0
36041,10.3,11.0,25.1,26.1,47997.0
36043,8.8,9.2,28.6,29.6,49504.0
36045,7.5,9.4,27.6,28.4,50179.0
36047,9.1,10.3,24.4,22.7,51026.0
36049,8.5,9.9,26.9,33.7,50846.0
36051,8.7,10.5,28.7,31.2,53945.0
36053,7.6,9.6,26.8,26.1,58094.0
36055,8.6,9.7,28.4,27.7,54204.0
36057,8.8,9.4,29.1,26.0,44414.0
36059,8.8,8.3,21.3,23.5,101568.0
36061,6.8,6.7,16.1,14.7,75136.0
36063,8.9,9.5,26.9,30.4,48517.0
36065,8.8,10.0,26.0,31.4,47390.0
36067,8.6,9.1,28.9,27.9,57114.0
36069,8.4,7.6,28.2,29.4,58085.0
36071,8.7,9.7,25.4,28.8,71162.0
36073,8.6,9.7,28.8,28.5,48126.0
36075,9.1,10.7,30.0,29.2,49391.0
36077,8.4,9.3,27.5,26.0,47942.0
36079,7.7,7.6,27.4,24.1,90497.0
36081,9.2,11.2,23.7,23.8,60241.0
36083,8.0,8.9,26.9,27.4,60117.0
36085,8.9,9.5,25.0,28.2,71058.0
36087,9.8,10.3,25.4,22.4,84249.0
36089,8.6,10.6,29.6,28.2,42811.0
36091,7.7,8.5,25.7,26.7,75029.0
36093,8.7,9.9,27.0,26.1,59432.0
36095,8.9,9.8,26.1,26.2,50588.0
36097,8.2,10.7,26.3,30.8,49664.0
36099,8.5,8.9,29.9,28.9,49813.0
36101,9.9,11.2,29.1,30.8,47352.0
36103,8.0,8.8,24.7,23.1,87634.0
36105,9.3,10.5,25.7,29.3,49161.0
36107,7.9,10.5,28.4,29.3,57541.0
36109,6.1,7.5,24.4,25.3,55839.0
36111,7.5,9.3,27.8,27.2,58328.0
36113,8.9,9.8,28.7,27.4,54492.0
36115,8.5,11.0,26.7,31.9,51188.0
36117,8.8,10.3,28.3,30.2,51273.0
36119,7.4,8.2,19.0,20.3,85688.0
36121,8.0,8.1,26.7,25.6,52796.0
36123,8.8,9.5,23.5,26.6,46392.0
37001,10.3,10.9,31.4,35.1,41566.0
37003,9.5,11.6,28.6,34.0,41092.0
37005,10.4,12.8,26.7,27.1,36113.0
37007,11.8,14.9,33.0,34.6,35307.0
37009,8.5,11.5,24.4,29.1,35238.0
37011,10.2,11.1,28.4,26.0,37120.0
37013,11.5,13.4,33.7,33.0,41725.0
37015,13.8,14.2,35.9,35.5,31967.0
37017,12.1,14.5,33.4,38.2,33882.0
37019,9.7,11.0,28.4,28.0,48831.0
37021,8.7,9.5,22.2,23.5,45094.0
37023,10.6,11.9,26.8,32.4,42711.0
37025,10.1,9.9,29.8,30.0,57881.0
37027,9.9,14.2,30.8,32.7,39636.0
37029,9.9,11.1,31.6,31.0,62000.0
37031,10.8,10.3,28.7,25.8,50837.0
37033,13.4,13.2,30.2,36.0,40504.0
37035,8.7,13.5,27.2,29.5,41745.0
37037,8.5,12.1,25.9,27.1,58860.0
37039,11.9,13.0,25.2,30.0,38284.0
37041,12.4,13.3,30.0,34.2,40794.0
37043,10.3,13.1,25.4,28.7,38980.0
37045,11.6,12.4,31.9,30.9,40237.0
37047,12.1,16.0,33.0,31.2,34478.0
37049,10.9,10.3,29.9,30.1,47805.0
37051,12.2,12.1,32.5,32.3,42380.0
37053,9.3,10.6,29.1,28.9,66426.0
37055,9.1,9.8,25.1,27.4,53585.0
37057,10.6,11.0,29.9,31.4,46400.0
37059,9.2,10.9,27.8,29.1,52525.0
37061,11.3,13.8,31.8,32.0,38397.0
37063,9.3,8.7,29.2,29.2,53875.0
37065,12.8,16.4,37.2,40.8,32529.0
37067,8.4,11.2,25.0,31.4,47346.0
37069,9.3,14.0,31.4,31.2,48009.0
37071,10.2,13.7,27.2,33.3,45031.0
37073,11.8,12.9,33.5,33.9,46387.0
37075,10.7,12.0,28.8,27.5,33827.0
37077,10.9,12.1,33.3,35.8,50314.0
37079,11.4,12.7,32.2,35.9,35060.0
37081,10.0,10.3,27.9,30.7,48283.0
37083,14.7,13.7,36.9,39.0,31952.0
37085,8.9,10.6,31.7,33.2,48301.0
37087,10.8,12.3,28.7,30.0,43573.0
37089,9.6,9.9,25.1,27.1,47280.0
37091,13.3,14.4,34.0,36.9,34453.0
37093,10.9,12.2,31.7,34.7,42819.0
37095,12.3,12.0,30.8,29.7,37074.0
37097,8.7,10.4,26.5,29.1,55848.0
37099,10.8,11.6,29.7,31.4,41537.0
37101,8.9,13.9,33.1,35.5,52681.0
37103,13.1,14.9,31.9,33.9,39688.0
37105,11.9,13.5,28.8,29.9,44294.0
37107,12.9,15.6,32.6,37.2,37085.0
37109,11.4,11.4,26.8,27.6,49343.0
37111,11.1,14.2,33.5,30.9,37430.0
37113,10.4,11.7,27.1,27.4,41395.0
37115,9.2,10.5,26.3,24.8,37899.0
37117,13.6,15.9,32.8,38.0,36543.0
37119,7.9,8.5,25.6,23.9,57029.0
37121,12.0,12.8,26.1,29.2,39955.0
37123,10.7,12.5,30.7,30.7,39096.0
37125,9.3,10.6,25.9,27.4,52139.0
37127,11.8,13.2,32.1,31.5,43450.0
37129,10.3,8.4,25.4,24.9,52456.0
37131,14.9,16.2,35.6,38.5,33301.0
37133,8.9,7.8,30.6,29.7,46144.0
37135,6.4,8.0,22.4,23.3,61570.0
37137,11.9,15.1,28.6,31.5,41004.0
37139,10.7,14.4,31.7,35.4,42171.0
37141,11.5,12.1,32.3,31.1,49390.0
37143,11.2,13.5,32.1,32.6,42337.0
37145,11.3,12.6,30.1,32.7,43917.0
37147,9.2,9.5,32.9,34.3,41909.0
37149,9.6,13.1,23.2,27.3,45672.0
37151,10.2,13.7,28.8,32.2,43216.0
37153,11.3,11.2,30.7,37.9,33017.0
37155,12.9,15.7,38.7,39.6,32128.0
37157,11.2,14.1,30.9,35.4,40148.0
37159,11.8,12.8,30.3,32.7,44862.0
37161,11.3,13.9,29.5,28.7,36998.0
37163,10.8,13.7,32.8,36.7,40660.0
37165,12.4,13.7,34.9,36.4,35447.0
37167,10.4,12.1,27.7,30.0,44878.0
37169,10.7,12.7,30.7,33.8,42889.0
37171,11.5,13.2,28.2,30.9,38408.0
37173,12.7,14.9,31.6,33.3,36103.0
37175,9.8,11.3,23.7,24.3,45792.0
37177,11.5,13.6,31.5,30.8,33759.0
37179,7.6,9.5,27.5,26.5,71690.0
37181,12.9,14.0,33.7,38.2,32698.0
37183,7.8,8.2,26.7,24.8,70629.0
37185,13.9,14.4,36.1,39.2,34149.0
37187,13.8,14.7,33.4,32.8,35146.0
37189,6.7,8.6,25.0,26.4,41762.0
37191,11.1,13.1,31.9,34.4,41161.0
37193,10.8,10.8,28.6,26.7,40647.0
37195,12.0,12.4,31.9,36.8,41276.0
37197,11.2,10.5,29.9,31.0,41208.0
37199,9.1,11.2,24.5,27.0,36418.0
38001,10.1,10.5,27.6,31.9,48106.0
38003,8.3,10.5,29.2,34.7,51053.0
38005,11.3,11.7,31.9,31.0,39969.0
38007,8.4,7.8,27.5,28.3,76913.0
38009,9.7,9.8,27.4,31.0,56645.0
38011,9.2,9.1,27.5,30.3,62892.0
38013,10.4,8.9,28.1,28.9,68477.0
38015,6.7,7.5,25.0,29.1,66057.0
38017,6.4,7.0,27.6,29.1,55946.0
38019,10.3,11.2,27.7,32.1,57200.0
38021,9.2,11.2,27.6,33.4,56325.0
38023,9.7,10.1,28.1,27.1,62922.0
38025,10.2,9.2,30.3,33.5,73135.0
38027,9.9,11.8,27.5,31.5,47804.0
38029,10.0,11.3,26.9,30.9,46952.0
38031,9.8,10.7,26.6,30.5,53408.0
38033,9.4,8.8,27.7,32.1,56948.0
38035,7.0,7.3,29.3,30.1,52022.0
38037,9.6,10.8,29.5,33.3,40879.0
38039,9.5,10.2,27.7,26.9,47222.0
38041,10.3,9.5,28.3,29.1,53403.0
38043,9.3,8.9,27.4,30.1,46800.0
38045,9.0,11.2,27.5,33.4,58638.0
38047,10.2,11.2,27.6,32.8,50047.0
38049,9.6,8.3,28.7,31.7,56351.0
38051,10.8,10.6,29.3,32.8,48494.0
38053,9.1,9.5,30.6,32.8,82906.0
38055,9.1,10.4,29.0,33.4,62480.0
38057,8.9,11.9,28.4,31.8,75698.0
38059,7.7,7.9,29.5,33.3,64260.0
38061,10.1,12.6,31.6,35.9,65606.0
38063,10.0,12.2,27.1,31.7,48196.0
38065,9.3,10.9,28.2,32.1,65798.0
38067,9.2,12.1,29.1,32.1,58683.0
38069,9.4,10.4,27.4,34.0,43419.0
38071,8.3,10.2,28.3,33.2,51607.0
38073,8.9,10.4,28.7,33.1,60122.0
38075,9.3,10.8,27.0,31.6,65651.0
38077,7.5,8.4,29.6,33.1,56942.0
38079,13.6,12.9,37.6,41.4,37634.0
38081,9.3,9.4,28.5,34.4,58626.0
38083,10.6,11.5,28.6,31.6,38234.0
38085,12.4,13.3,35.6,33.7,32895.0
38087,8.5,9.3,28.0,26.9,56833.0
38089,8.1,8.0,28.2,29.6,76844.0
38091,9.7,11.4,29.5,30.2,61352.0
38093,8.4,8.8,28.6,33.0,54925.0
38095,9.7,11.2,28.1,30.1,51561.0
38097,8.0,8.5,29.3,32.8,54814.0
38099,8.6,9.5,28.5,32.2,51749.0
38101,8.2,7.8,27.0,30.8,61170.0
38103,9.8,10.9,27.1,33.5,51857.0
38105,8.5,8.3,28.7,35.3,89860.0
39001,10.9,11.4,29.6,31.1,36609.0
39003,11.7,13.0,32.5,35.4,49297.0
39005,10.5,11.6,29.2,27.9,48338.0
39007,10.1,13.3,30.5,33.5,44258.0
39009,9.6,11.1,30.9,28.3,38400.0
39011,10.6,11.1,30.5,34.7,58840.0
39013,11.2,15.1,29.4,33.5,45675.0
39015,10.2,13.6,30.7,33.7,47202.0
39017,10.6,12.0,30.5,32.8,58954.0
39019,10.6,12.7,30.0,34.7,52166.0
39021,10.4,13.2,29.4,37.0,58837.0
39023,11.8,12.9,30.4,31.5,47651.0
39025,9.6,11.7,29.7,30.3,62214.0
39027,10.5,11.7,29.6,34.3,47055.0
39029,11.3,12.5,32.6,33.0,42301.0
39031,10.6,14.6,30.5,34.3,41643.0
39033,11.7,13.3,30.5,32.0,41471.0
39035,11.1,12.0,28.2,30.0,45506.0
39037,10.6,12.8,28.8,32.3,51131.0
39039,10.8,11.6,28.4,32.9,53936.0
39041,8.7,9.2,26.9,28.1,97679.0
39043,11.6,11.1,29.7,35.4,48129.0
39045,10.4,11.1,30.7,32.6,61450.0
39047,11.7,13.0,29.8,33.4,45068.0
39049,10.3,9.9,30.9,29.7,53939.0
39051,11.5,13.4,30.0,36.7,58782.0
39053,11.2,14.5,29.7,32.3,38738.0
39055,10.2,11.8,27.3,27.0,76315.0
39057,10.1,10.5,29.0,31.3,61250.0
39059,11.4,12.6,29.8,36.4,41630.0
39061,10.2,11.0,26.9,29.2,51070.0
39063,9.3,11.5,29.9,31.4,55265.0
39065,10.5,9.6,30.2,35.2,44101.0
39067,12.4,13.2,30.3,30.3,44221.0
39069,10.9,11.8,30.3,29.2,56986.0
39071,10.1,11.0,29.2,32.1,41494.0
39073,11.3,14.6,31.3,37.5,43598.0
39075,9.2,10.3,28.6,31.2,53540.0
39077,10.0,12.8,31.4,33.3,48838.0
39079,11.2,14.2,31.1,37.4,42828.0
39081,13.5,15.4,32.2,36.6,43306.0
39083,10.1,11.0,28.6,27.6,50914.0
39085,11.0,11.2,29.8,26.7,60782.0
39087,11.7,15.7,34.5,38.8,39698.0
39089,11.3,11.0,30.2,31.4,59119.0
39091,11.2,13.4,30.4,34.3,49690.0
39093,10.8,11.5,31.0,29.2,52779.0
39095,10.7,12.3,31.0,34.2,43136.0
39097,10.8,10.7,29.4,29.6,63736.0
39099,10.7,12.5,28.1,31.3,42443.0
39101,11.0,12.9,29.4,35.8,43529.0
39103,8.8,9.6,28.2,29.1,70576.0
39105,10.4,16.7,30.1,34.3,38479.0
39107,10.7,11.0,29.2,27.9,56124.0
39109,11.1,12.8,29.3,34.1,51685.0
39111,11.6,14.9,31.3,36.8,41754.0
39113,11.9,13.0,30.1,33.3,46696.0
39115,11.6,14.8,31.1,36.7,39969.0
39117,9.5,12.2,29.9,36.9,52312.0
39119,11.4,12.9,29.5,31.2,43324.0
39121,9.5,14.0,30.4,33.5,47714.0
39123,10.6,11.1,30.2,30.6,58793.0
39125,10.8,12.4,29.9,29.9,49796.0
39127,10.0,13.1,30.4,36.3,44738.0
39129,10.9,12.4,30.9,34.0,58472.0
39131,10.9,13.6,30.1,35.8,39851.0
39133,9.4,9.1,28.8,29.0,53609.0
39135,10.9,12.6,29.2,29.3,51042.0
39137,10.9,9.9,31.1,35.2,60036.0
39139,11.0,11.9,29.0,32.8,45273.0
39141,10.3,13.3,32.0,33.7,45615.0
39143,10.9,12.9,29.9,33.5,49994.0
39145,10.8,16.0,31.3,37.0,37277.0
39147,10.0,13.5,29.2,35.1,48617.0
39149,10.1,11.3,29.3,31.8,59149.0
39151,11.5,12.9,30.8,30.7,48976.0
39153,10.7,10.4,28.0,30.8,51434.0
39155,11.3,12.3,27.9,32.6,42831.0
39157,10.9,12.7,29.3,35.0,47588.0
39159,8.8,10.2,31.7,34.2,76116.0
39161,10.6,14.8,30.5,37.9,51264.0
39163,10.4,17.0,30.6,33.6,41675.0
39165,9.5,9.7,27.6,29.9,81383.0
39167,12.2,14.4,30.5,34.8,44697.0
39169,10.4,12.3,30.1,30.3,52717.0
39171,10.2,12.8,29.8,35.9,49031.0
39173,9.7,11.0,29.6,30.9,57390.0
39175,11.2,12.5,30.2,35.8,51109.0
40001,13.3,14.3,33.7,38.6,31572.0
40003,11.2,13.2,30.2,36.0,52551.0
40005,11.5,12.8,31.0,34.3,34850.0
40007,10.7,13.4,31.4,38.9,59544.0
40009,10.3,10.0,31.0,35.5,51394.0
40011,9.7,14.2,31.5,38.4,43540.0
40013,10.9,11.4,29.5,32.5,40875.0
40015,11.5,12.6,31.8,37.0,43548.0
40017,10.6,11.9,30.4,35.0,63291.0
40019,10.2,12.5,30.3,32.3,45287.0
40021,11.3,14.6,33.2,35.5,40600.0
40023,12.5,15.5,31.5,36.2,30572.0
40025,11.2,12.5,28.8,32.8,44023.0
40027,9.2,10.4,29.2,30.1,59417.0
40029,12.1,12.9,31.3,35.6,38954.0
40031,9.7,11.1,31.5,34.8,46821.0
40033,11.2,14.5,32.1,36.2,42901.0
40035,13.2,13.1,32.8,27.4,41119.0
40037,11.1,14.8,32.3,36.8,47395.0
40039,10.5,11.7,29.7,30.9,47745.0
40041,12.6,14.2,31.0,33.4,38840.0
40043,11.7,13.9,31.5,35.5,53004.0
40045,12.1,13.0,31.1,31.0,57524.0
40047,10.4,9.8,31.4,36.7,49070.0
40049,11.1,13.2,28.7,33.8,46139.0
40051,8.6,12.0,32.3,34.8,53208.0
40053,12.3,13.0,29.2,36.4,50729.0
40055,10.7,12.9,30.9,32.7,36495.0
40057,12.5,14.0,31.0,36.8,33144.0
40059,12.5,12.4,29.8,35.0,52635.0
40061,11.5,18.0,33.8,38.5,36888.0
40063,12.6,15.6,32.0,32.3,37676.0
40065,12.9,12.8,31.2,34.1,44723.0
40067,11.7,13.7,29.6,36.0,36227.0
40069,11.8,13.7,31.8,39.2,38980.0
40071,11.4,12.7,32.1,29.7,43373.0
40073,11.4,12.2,30.4,32.1,59462.0
40075,11.5,13.6,29.9,30.8,37721.0
40077,12.2,15.0,31.8,32.6,38313.0
40079,11.6,14.2,29.1,39.1,38261.0
40081,11.7,14.4,31.1,38.8,46976.0
40083,10.8,12.1,31.5,31.4,57892.0
40085,12.3,15.0,30.5,33.5,45223.0
40087,10.1,11.1,30.5,31.5,56700.0
40089,11.1,14.0,31.4,35.3,31723.0
40091,11.7,13.8,33.0,37.9,35775.0
40093,10.4,11.6,28.3,31.6,55020.0
40095,11.6,13.4,30.3,36.1,41312.0
40097,11.3,13.8,32.7,34.7,46373.0
40099,12.0,13.4,33.2,39.7,45560.0
40101,13.1,13.3,31.2,37.4,40340.0
40103,11.4,13.2,31.9,32.8,51977.0
40105,12.4,15.1,31.0,36.4,43341.0
40107,12.7,13.4,30.7,31.0,37289.0
40109,10.2,10.2,28.7,31.2,49750.0
40111,10.5,12.5,33.9,38.0,39825.0
40113,11.4,12.4,31.6,34.5,46093.0
40115,13.3,15.6,31.8,37.1,36166.0
40117,13.6,13.4,32.8,33.9,45184.0
40119,9.4,7.1,31.2,28.9,41747.0
40121,11.6,13.1,31.2,32.4,43257.0
40123,10.9,11.9,34.8,35.6,44798.0
40125,10.5,14.1,33.9,34.2,43587.0
40127,12.3,16.8,30.9,30.3,34910.0
40129,11.5,12.5,32.1,32.8,57063.0
40131,10.6,10.7,33.7,32.7,63263.0
40133,11.3,14.4,33.7,36.4,39102.0
40135,13.1,13.5,34.2,32.5,36718.0
40137,11.2,13.5,30.1,34.0,47949.0
40139,8.2,9.6,30.1,32.7,51092.0
40141,13.9,14.3,31.7,33.4,38247.0
40143,9.6,10.6,27.3,29.6,51366.0
40145,10.7,11.4,30.6,33.5,57948.0
40147,10.3,14.0,31.5,33.2,52056.0
40149,11.0,12.6,27.6,40.6,49606.0
40151,10.0,12.4,29.5,33.4,52920.0
40153,10.9,11.5,29.4,38.6,60290.0
41001,10.7,12.0,27.1,26.9,40855.0
41003,6.8,7.8,23.7,21.6,54773.0
41005,7.7,9.8,25.0,25.3,69523.0
41007,8.4,11.0,23.7,30.7,47340.0
41009,7.9,10.6,31.0,33.8,52060.0
41011,11.7,12.8,30.5,30.4,38934.0
41013,8.9,12.5,27.2,25.7,45046.0
41015,9.9,11.9,27.0,29.9,38126.0
41017,6.5,7.8,18.1,24.1,56911.0
41019,11.4,11.4,30.1,31.0,41696.0
41021,9.9,11.6,26.2,27.2,50694.0
41023,10.4,12.4,27.0,29.6,43105.0
41025,9.8,11.2,24.8,31.7,40468.0
41027,7.2,8.5,26.9,26.5,53726.0
41029,7.5,8.9,22.4,25.6,44855.0
41031,8.3,11.2,26.7,32.5,42325.0
41033,8.6,9.3,25.1,27.1,40569.0
41035,8.6,10.8,24.8,29.9,42384.0
41037,9.5,11.5,24.0,28.0,39878.0
41039,6.9,7.8,25.9,27.4,47254.0
41041,9.7,13.3,25.7,28.5,41118.0
41043,8.5,11.2,28.2,33.6,47757.0
41045,7.7,8.9,27.8,28.5,37604.0
41047,8.0,10.3,28.2,34.1,51623.0
41049,8.5,11.4,26.8,30.9,53774.0
41051,7.3,7.7,22.8,21.3,58764.0
41053,7.9,9.3,30.9,34.5,55342.0
41055,9.5,11.1,25.6,27.1,51448.0
41057,8.5,11.4,26.2,28.8,44972.0
41059,8.9,9.9,31.4,31.8,49016.0
41061,7.7,9.2,24.9,27.3,46378.0
41063,9.6,11.4,27.2,24.3,44045.0
41065,8.1,11.0,32.4,25.5,45110.0
41067,6.4,8.4,24.0,24.0,70417.0
41069,8.6,12.6,25.6,27.2,34157.0
41071,7.7,9.6,25.0,27.8,52806.0
42001,8.2,11.6,26.6,31.4,60558.0
42003,9.5,9.7,27.1,26.7,54412.0
42005,10.4,11.7,30.3,35.9,44893.0
42007,10.2,11.4,30.0,29.7,50131.0
42009,8.9,13.2,27.1,33.7,45988.0
42011,7.6,11.0,29.0,32.2,56167.0
42013,9.6,11.7,33.8,33.1,44880.0
42015,9.6,10.9,29.1,32.5,49367.0
42017,8.7,9.6,24.4,25.7,80512.0
42019,8.7,10.9,25.0,28.5,67892.0
42021,11.2,13.1,33.4,28.9,43786.0
42023,9.9,10.4,28.6,27.9,42452.0
42025,9.3,10.7,29.0,35.0,52121.0
42027,7.9,7.8,27.6,26.6,55084.0
42029,7.9,7.9,22.7,23.0,90555.0
42031,9.6,11.7,30.4,33.8,39988.0
42033,9.6,13.7,30.9,36.8,44336.0
42035,8.8,10.9,27.9,32.4,45897.0
42037,8.9,11.9,31.8,37.9,44763.0
42039,11.1,11.7,29.3,34.5,45989.0
42041,9.9,9.4,26.0,27.6,63926.0
42043,9.2,11.9,31.5,32.5,54198.0
42045,9.5,9.0,27.0,24.0,67184.0
42047,9.4,10.5,28.6,28.5,47826.0
42049,9.0,11.6,29.4,31.2,47118.0
42051,12.4,15.9,33.4,38.5,40293.0
42053,9.1,11.3,28.9,32.1,37388.0
42055,9.0,11.4,29.4,32.2,56975.0
42057,9.4,11.9,28.9,31.6,49378.0
42059,9.6,12.5,28.6,33.4,50714.0
42061,9.6,11.5,28.0,29.4,44875.0
42063,8.8,9.7,28.0,37.2,45448.0
42065,10.1,11.5,27.9,31.5,45499.0
42067,10.3,12.3,30.8,34.7,50008.0
42069,9.6,11.5,25.9,31.3,48000.0
42071,8.0,9.7,28.5,29.3,59231.0
42073,10.4,12.5,27.9,34.3,43944.0
42075,9.9,10.1,29.0,29.5,52829.0
42077,9.4,10.8,26.6,30.1,56352.0
42079,9.9,11.7,28.3,28.9,49589.0
42081,9.1,10.7,27.6,31.5,49941.0
42083,9.3,10.4,29.6,31.9,46039.0
42085,10.1,12.2,29.3,31.7,46319.0
42087,9.3,12.5,30.5,32.0,42296.0
42089,8.3,11.2,27.7,28.8,57152.0
42091,8.0,7.4,24.5,24.6,83258.0
42093,10.2,12.4,28.3,32.5,57056.0
42095,8.8,11.2,28.8,28.6,62129.0
42097,9.5,12.1,28.3,35.3,44221.0
42099,9.7,10.3,30.3,33.0,54818.0
42101,11.0,11.5,30.2,29.8,41210.0
42103,9.2,10.5,31.3,29.1,60436.0
42105,10.2,12.1,30.0,32.4,41754.0
42107,9.8,11.4,31.3,35.1,45733.0
42109,9.1,9.9,30.7,32.5,49803.0
42111,9.7,12.5,32.1,37.7,43608.0
42113,10.8,13.1,30.6,31.1,43844.0
42115,9.1,10.1,25.3,30.4,50141.0
42117,9.9,12.0,31.4,30.3,48186.0
42119,8.5,10.2,29.4,28.2,57862.0
42121,8.9,13.2,30.5,34.7,44916.0
42123,10.2,12.5,29.5,33.6,45362.0
42125,11.0,11.8,32.4,28.3,57622.0
42127,9.8,12.6,27.9,33.1,49927.0
42129,9.4,11.8,25.9,30.0,53422.0
42131,9.3,10.8,30.9,33.4,51797.0
42133,9.0,11.3,30.9,33.3,58527.0
44001,7.1,8.8,19.9,22.9,75324.0
44003,8.8,9.9,25.0,28.8,65332.0
44005,7.2,8.5,20.9,23.1,66096.0
44007,8.2,9.9,25.1,28.2,50364.0
44009,6.7,9.1,20.7,23.9,71951.0
45001,13.4,17.0,30.3,35.2,35932.0
45003,10.9,12.8,31.5,31.9,48012.0
45005,14.0,19.2,34.6,41.1,27089.0
45007,12.1,13.2,26.8,33.9,44745.0
45009,15.2,17.0,37.5,40.3,29642.0
45011,13.6,17.3,34.6,36.8,33280.0
45013,8.2,9.8,20.1,22.0,60071.0
