FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,MEDHHINC15,agi_bracket_08,total_returns_08,joint_returns_08,exemptions_08,dependents_08,agi_kUSD_08,agi_bracket_13,total_returns_13,joint_returns_13,exemptions_13,dependents_13,agi_kUSD_13
41045,7.7,8.9,27.8,28.5,37604.0,28.0,1805.0,906.0,3929.0,656.0,63878.074,21.0,1710.0,830.0,3800.0,1380.0,76186.0
41047,8.0,10.3,28.2,34.1,51623.0,84.0,28028.0,12286.0,60424.0,10618.0,1317529.129,63.0,28780.0,12280.0,61300.0,21740.0,1456155.0
41049,8.5,11.4,26.8,30.9,53774.0,49.0,2355.0,1170.0,5321.0,914.0,97779.351,42.0,2310.0,1090.0,5240.0,1960.0,108889.0
41053,7.9,9.3,30.9,34.5,55342.0,287.0,40504.0,19310.0,85194.0,14194.0,2010012.4640000002,231.0,41170.0,19140.0,86340.0,28440.0,2240914.0
41057,8.5,11.4,26.2,28.8,44972.0,21.0,761.0,362.0,1479.0,218.0,27991.468,21.0,820.0,380.0,1650.0,500.0,34265.0
41059,8.9,9.9,31.4,31.8,49016.0,21.0,484.0,240.0,992.0,157.0,18150.924,21.0,470.0,210.0,950.0,290.0,19700.0
41061,7.7,9.2,24.9,27.3,46378.0,217.0,16868.0,8041.0,33553.0,5209.0,692583.4809999999,189.0,16360.0,7570.0,32590.0,9610.0,756142.0
41063,9.6,11.4,27.2,24.3,44045.0,77.0,3111.0,1534.0,5823.0,807.0,118760.852,63.0,2920.0,1400.0,5470.0,1340.0,129589.0
41065,8.1,11.0,32.4,25.5,45110.0,77.0,9593.0,4119.0,19336.0,3218.0,408608.97400000005,63.0,9750.0,3960.0,19730.0,6570.0,452120.0
41071,7.7,9.6,25.0,27.8,52806.0,399.0,84927.0,40093.0,184668.0,32388.0,4823513.987,315.0,89040.0,40780.0,191310.0,66860.0,5420500.0
42001,8.2,11.6,26.6,31.4,60558.0,56.0,8040.0,3622.0,15494.0,2625.0,379427.392,42.0,8080.0,3560.0,15480.0,4530.0,416641.0
42003,9.5,9.7,27.1,26.7,54412.0,210.0,66168.0,25144.0,117942.0,18683.0,3369902.306,168.0,66580.0,24730.0,117850.0,32120.0,3789335.0
42005,10.4,11.7,30.3,35.9,44893.0,56.0,5101.0,2418.0,9908.0,1566.0,227874.505,42.0,5040.0,2330.0,9460.0,2510.0,254180.0
42007,10.2,11.4,30.0,29.7,50131.0,364.0,45977.0,19466.0,85229.0,13452.0,2013495.0019999999,294.0,46100.0,18930.0,83660.0,22380.0,2301684.0
42009,8.9,13.2,27.1,33.7,45988.0,84.0,3817.0,1815.0,7523.0,1229.0,134089.422,84.0,3600.0,1700.0,7110.0,2050.0,146945.0
42011,7.6,11.0,29.0,32.2,56167.0,224.0,30725.0,14143.0,60037.0,10033.0,1678762.2800000003,168.0,31600.0,14210.0,61370.0,18550.0,1890878.0
42013,9.6,11.7,33.8,33.1,44880.0,56.0,9117.0,4122.0,17535.0,2843.0,367625.03500000003,42.0,9000.0,3970.0,17270.0,4990.0,401555.0
42015,9.6,10.9,29.1,32.5,49367.0,70.0,6241.0,2647.0,11871.0,1946.0,281135.352,63.0,6210.0,2540.0,11670.0,3370.0,320303.0
42017,8.7,9.6,24.4,25.7,80512.0,168.0,48116.0,23026.0,96410.0,16817.0,4889043.413000001,126.0,50540.0,24110.0,100490.0,32470.0,5834851.0
42019,8.7,10.9,25.0,28.5,67892.0,126.0,11968.0,5155.0,22075.0,3397.0,555583.669,105.0,12010.0,5070.0,21860.0,5790.0,651768.0
42021,11.2,13.1,33.4,28.9,43786.0,98.0,17336.0,7644.0,31895.0,4860.0,833338.2880000001,84.0,16570.0,7130.0,30110.0,7790.0,857870.0
42023,9.9,10.4,28.6,27.9,42452.0,49.0,2973.0,1248.0,5509.0,878.0,106465.57699999999,42.0,2860.0,1120.0,5070.0,1310.0,114805.0
42025,9.3,10.7,29.0,35.0,52121.0,56.0,16177.0,4788.0,30545.0,6255.0,542847.819,42.0,16970.0,4550.0,31740.0,11320.0,584518.0
42027,7.9,7.8,27.6,26.6,55084.0,126.0,6435.0,3091.0,12774.0,1999.0,345851.623,105.0,6610.0,3140.0,12800.0,3680.0,404777.0
42029,7.9,7.9,22.7,23.0,90555.0,28.0,3429.0,1458.0,6977.0,1231.0,170469.082,21.0,3480.0,1430.0,7090.0,2510.0,179745.0
42031,9.6,11.7,30.4,33.8,39988.0,28.0,1627.0,709.0,2973.0,437.0,69740.005,21.0,1560.0,690.0,2870.0,750.0,77756.0
42033,9.6,13.7,30.9,36.8,44336.0,161.0,7212.0,3461.0,14211.0,2304.0,265208.633,147.0,7130.0,3270.0,13770.0,3870.0,293686.0
42035,8.8,10.9,27.9,32.4,45897.0,28.0,3358.0,1551.0,6619.0,1036.0,133979.75,21.0,3450.0,1520.0,6740.0,2040.0,159742.0
42037,8.9,11.9,31.8,37.9,44763.0,105.0,23146.0,10112.0,43047.0,6691.0,1149670.9640000002,84.0,23240.0,9850.0,42850.0,11710.0,1335958.0
42039,11.1,11.7,29.3,34.5,45989.0,203.0,30047.0,13262.0,57456.0,9074.0,1223851.395,168.0,29570.0,12610.0,55970.0,15960.0,1344481.0
42041,9.9,9.4,26.0,27.6,63926.0,56.0,20568.0,8018.0,35781.0,5145.0,1255242.895,42.0,20310.0,7840.0,35930.0,9340.0,1398665.0
42043,9.2,11.9,31.5,32.5,54198.0,56.0,7428.0,3461.0,14203.0,2212.0,343852.51399999997,42.0,7320.0,3270.0,13770.0,3750.0,371989.0
42045,9.5,9.0,27.0,24.0,67184.0,385.0,120746.0,42508.0,225751.0,40695.0,10543471.700000001,294.0,120140.0,41820.0,226650.0,74770.0,11545371.0
42047,9.4,10.5,28.6,28.5,47826.0,112.0,15748.0,6613.0,28884.0,4559.0,663523.7629999999,84.0,15430.0,6240.0,27680.0,7480.0,726443.0
42049,9.0,11.6,29.4,31.2,47118.0,126.0,27174.0,11905.0,53083.0,9077.0,1172844.601,105.0,27290.0,11430.0,51990.0,15730.0,1283672.0
42051,12.4,15.9,33.4,38.5,40293.0,168.0,15643.0,6693.0,29524.0,4855.0,602215.702,147.0,15220.0,6260.0,28470.0,8060.0,674990.0
42053,9.1,11.3,28.9,32.1,37388.0,21.0,811.0,330.0,1435.0,204.0,25684.82,21.0,750.0,330.0,1290.0,280.0,28318.0
42059,9.6,12.5,28.6,33.4,50714.0,42.0,2729.0,1117.0,5115.0,845.0,103114.44,42.0,2660.0,1020.0,4910.0,1360.0,117892.0
42061,9.6,11.5,28.0,29.4,44875.0,105.0,3595.0,1761.0,7187.0,1140.0,137528.802,105.0,3560.0,1690.0,6970.0,2000.0,158284.0
42063,8.8,9.7,28.0,37.2,45448.0,113.0,3858.0,1897.0,7763.0,1224.0,154685.094,105.0,3760.0,1820.0,7400.0,2140.0,164340.0
42065,10.1,11.5,27.9,31.5,45499.0,28.0,4673.0,2148.0,8772.0,1347.0,212893.224,21.0,4540.0,2040.0,8520.0,2300.0,205972.0
42067,10.3,12.3,30.8,34.7,50008.0,84.0,2557.0,1244.0,5065.0,785.0,99988.32699999999,84.0,2500.0,1180.0,4920.0,1420.0,107197.0
42069,9.6,11.5,25.9,31.3,48000.0,84.0,16692.0,6095.0,30639.0,5193.0,688992.1799999999,63.0,16480.0,5840.0,30380.0,9450.0,743731.0
42071,8.0,9.7,28.5,29.3,59231.0,56.0,17389.0,8355.0,33902.0,4766.0,914316.372,42.0,17440.0,8280.0,34170.0,10050.0,976059.0
42073,10.4,12.5,27.9,34.3,43944.0,168.0,38370.0,16462.0,72369.0,11674.0,1631435.062,126.0,38620.0,15940.0,71630.0,20420.0,1870308.0
42077,9.4,10.8,26.6,30.1,56352.0,350.0,80696.0,31455.0,149651.0,25429.0,4422670.365,273.0,80690.0,30350.0,147750.0,43370.0,4864188.0
42079,9.9,11.7,28.3,28.9,49589.0,182.0,30906.0,10730.0,53629.0,8621.0,1298980.2120000003,147.0,30060.0,9870.0,51960.0,14200.0,1365271.0
42081,9.1,10.7,27.6,31.5,49941.0,56.0,5263.0,2376.0,10231.0,1693.0,218871.173,42.0,5680.0,2370.0,10970.0,3340.0,257949.0
42083,9.3,10.4,29.6,31.9,46039.0,21.0,367.0,179.0,731.0,121.0,14318.71,21.0,370.0,180.0,720.0,190.0,15777.0
42085,10.1,12.2,29.3,31.7,46319.0,309.0,30469.0,14598.0,60304.0,9338.0,1276207.018,252.0,30170.0,13860.0,58580.0,16850.0,1432191.0
42087,9.3,12.5,30.5,32.0,42296.0,21.0,1952.0,1014.0,4064.0,684.0,69856.299,21.0,1910.0,1000.0,4010.0,1210.0,75797.0
42089,8.3,11.2,27.7,28.8,57152.0,322.0,31878.0,13321.0,62940.0,11349.0,1543056.667,252.0,31880.0,12470.0,60870.0,19150.0,1613433.0
42091,8.0,7.4,24.5,24.6,83258.0,252.0,62615.0,24974.0,116424.0,19344.0,4143962.664,189.0,61780.0,24030.0,115230.0,34530.0,4560137.0
42093,10.2,12.4,28.3,32.5,57056.0,133.0,30465.0,13188.0,56624.0,8822.0,1437135.9049999998,105.0,30440.0,12790.0,56180.0,15470.0,1655139.0
42095,8.8,11.2,28.8,28.6,62129.0,28.0,16246.0,5088.0,27548.0,4373.0,705641.233,21.0,16360.0,4760.0,27410.0,7270.0,760242.0
42097,9.5,12.1,28.3,35.3,44221.0,133.0,18278.0,7106.0,33003.0,5423.0,658020.114,105.0,17710.0,6570.0,32040.0,9010.0,708774.0
42099,9.7,10.3,30.3,33.0,54818.0,126.0,9935.0,4569.0,19304.0,3031.0,442483.3219999999,105.0,9930.0,4430.0,18860.0,5300.0,471054.0
42101,11.0,11.5,30.2,29.8,41210.0,168.0,92349.0,17344.0,156257.0,30859.0,3789550.592,126.0,94890.0,18090.0,160200.0,51250.0,4479467.0
42103,9.2,10.5,31.3,29.1,60436.0,98.0,5983.0,2655.0,11679.0,1980.0,280208.70900000003,84.0,5780.0,2460.0,10890.0,3160.0,290069.0
42105,10.2,12.1,30.0,32.4,41754.0,21.0,592.0,302.0,1242.0,197.0,20845.549,21.0,560.0,290.0,1170.0,360.0,22684.0
42107,9.8,11.4,31.3,35.1,45733.0,42.0,1644.0,678.0,3097.0,531.0,59241.501,42.0,1580.0,630.0,2960.0,870.0,61776.0
42109,9.1,9.9,30.7,32.5,49803.0,28.0,6175.0,2631.0,11369.0,1806.0,282522.201,21.0,6240.0,2600.0,11370.0,3100.0,324289.0
42111,9.7,12.5,32.1,37.7,43608.0,70.0,3640.0,1827.0,7317.0,1121.0,133420.524,63.0,3490.0,1720.0,6910.0,1960.0,140756.0
42113,10.8,13.1,30.6,31.1,43844.0,56.0,851.0,400.0,1562.0,218.0,38778.354,42.0,820.0,410.0,1510.0,340.0,37881.0
42115,9.1,10.1,25.3,30.4,50141.0,49.0,3027.0,1222.0,5608.0,939.0,130407.982,42.0,2930.0,1110.0,5280.0,1470.0,138985.0
42117,9.9,12.0,31.4,30.3,48186.0,42.0,1234.0,644.0,2557.0,411.0,49438.061,42.0,1290.0,640.0,2570.0,770.0,65857.0
42119,8.5,10.2,29.4,28.2,57862.0,105.0,10609.0,4967.0,20141.0,3047.0,589926.331,84.0,10630.0,4910.0,20240.0,5700.0,672707.0
42121,8.9,13.2,30.5,34.7,44916.0,21.0,532.0,288.0,1086.0,160.0,20455.705,21.0,570.0,290.0,1090.0,280.0,25568.0
42123,10.2,12.5,29.5,33.6,45362.0,91.0,4833.0,2322.0,9339.0,1414.0,199018.512,84.0,4770.0,2200.0,9210.0,2590.0,224334.0
42125,11.0,11.8,32.4,28.3,57622.0,126.0,11914.0,4795.0,21677.0,3418.0,494485.298,105.0,11780.0,4570.0,20970.0,5520.0,570347.0
42127,9.8,12.6,27.9,33.1,49927.0,49.0,6683.0,3048.0,12434.0,1842.0,326052.684,42.0,6710.0,2880.0,12240.0,3210.0,350144.0
42129,9.4,11.8,25.9,30.0,53422.0,126.0,12134.0,5270.0,21974.0,3321.0,512952.60699999996,105.0,12120.0,5170.0,21890.0,5510.0,584934.0
42131,9.3,10.8,30.9,33.4,51797.0,28.0,5747.0,2490.0,10702.0,1681.0,288874.171,21.0,5650.0,2380.0,10500.0,2920.0,313801.0
42133,9.0,11.3,30.9,33.3,58527.0,301.0,69108.0,28631.0,129969.0,21623.0,3621324.144000001,231.0,69120.0,27830.0,130040.0,38250.0,3905663.0
44001,7.1,8.8,19.9,22.9,75324.0,112.0,32304.0,13296.0,59008.0,9570.0,2389571.1789999995,84.0,32170.0,12790.0,58180.0,16140.0,2610858.0
44003,8.8,9.9,25.0,28.8,65332.0,308.0,116213.0,44574.0,209983.0,34419.0,6929559.792000001,231.0,117210.0,42720.0,208040.0,57380.0,7593754.0
44005,7.2,8.5,20.9,23.1,66096.0,140.0,33125.0,12390.0,58272.0,8928.0,2263708.3370000003,105.0,33650.0,11940.0,57940.0,15290.0,2549631.0
44007,8.2,9.9,25.1,28.2,50364.0,133.0,50283.0,12740.0,94699.0,20484.0,1615468.25,105.0,51690.0,12270.0,95720.0,34650.0,1713289.0
44009,6.7,9.1,20.7,23.9,71951.0,56.0,3382.0,1505.0,6503.0,1107.0,191986.655,42.0,3430.0,1480.0,6350.0,1740.0,213444.0
45001,13.4,17.0,30.3,35.2,35932.0,161.0,37611.0,14011.0,79537.0,16999.0,1538727.329,126.0,37190.0,13430.0,78550.0,30130.0,1644790.0
45003,10.9,12.8,31.5,31.9,48012.0,42.0,3873.0,1358.0,7967.0,1721.0,140805.809,42.0,4040.0,1360.0,8360.0,3150.0,163177.0
45007,12.1,13.2,26.8,33.9,44745.0,84.0,21629.0,9153.0,44761.0,8624.0,867733.886,63.0,22220.0,8780.0,45920.0,16180.0,970019.0
45009,15.2,17.0,37.5,40.3,29642.0,175.0,10610.0,3173.0,22186.0,5400.0,348737.84900000005,168.0,9800.0,2850.0,20360.0,8170.0,346935.0
45013,8.2,9.8,20.1,22.0,60071.0,112.0,19998.0,7899.0,40769.0,8046.0,985013.723,84.0,20740.0,8160.0,41800.0,13950.0,1130517.0
45015,12.5,13.5,36.3,35.0,55876.0,28.0,24664.0,9142.0,48381.0,9495.0,1029475.931,21.0,26800.0,9690.0,52600.0,17810.0,1172641.0
45017,13.6,18.6,33.9,35.3,41277.0,182.0,25573.0,8671.0,52118.0,11491.0,983009.977,147.0,25390.0,8220.0,51950.0,19580.0,1048793.0
45021,12.2,14.4,30.4,36.5,37098.0,238.0,45661.0,17072.0,94546.0,19974.0,1859775.2929999998,189.0,45380.0,16210.0,92840.0,33970.0,1913853.0
45023,13.0,13.8,32.5,36.1,35006.0,225.0,39822.0,13225.0,81102.0,17955.0,1457148.1739999999,210.0,40210.0,12680.0,80080.0,29460.0,1577200.0
45025,12.8,14.8,32.7,34.8,36520.0,253.0,31555.0,11185.0,65790.0,14842.0,1192755.466,231.0,30620.0,10790.0,63620.0,23900.0,1269132.0
45027,13.9,17.2,35.9,42.3,34654.0,231.0,21544.0,6516.0,44559.0,10743.0,687236.045,210.0,20800.0,6240.0,42470.0,16440.0,732035.0
45029,13.3,16.5,33.7,39.0,33745.0,49.0,5409.0,1724.0,10929.0,2512.0,184741.123,42.0,5380.0,1730.0,10840.0,3980.0,201216.0
45031,13.5,14.6,32.4,37.7,36719.0,56.0,7581.0,2423.0,15925.0,3856.0,250959.995,42.0,7280.0,2280.0,15170.0,5980.0,266716.0
45033,13.5,16.5,35.8,37.4,31094.0,254.0,27799.0,7418.0,57566.0,14776.0,840758.7790000001,231.0,26940.0,6910.0,54730.0,22150.0,884987.0
45035,10.1,10.4,29.8,33.9,55595.0,175.0,37794.0,15109.0,78460.0,16233.0,1746034.968,147.0,41640.0,16280.0,85510.0,30230.0,2102619.0
45037,10.0,14.1,33.8,32.7,46430.0,105.0,12819.0,5284.0,28053.0,6006.0,572723.2799999999,84.0,13770.0,5260.0,31020.0,12750.0,649787.0
45039,14.5,18.6,36.0,41.3,36622.0,98.0,13117.0,5356.0,26959.0,5520.0,638254.393,84.0,13980.0,5600.0,28480.0,9790.0,774884.0
45041,12.0,14.1,32.5,34.1,41197.0,28.0,10355.0,4100.0,20873.0,4311.0,487139.0,21.0,10630.0,4030.0,21380.0,7350.0,534775.0
45045,8.9,10.4,25.8,28.1,52017.0,112.0,55336.0,20983.0,108020.0,19660.0,3026640.8269999996,84.0,60590.0,22260.0,117100.0,38080.0,3649971.0
45047,12.1,13.2,32.7,33.5,42240.0,77.0,22510.0,7822.0,47726.0,10361.0,949088.715,63.0,22550.0,7490.0,47710.0,18980.0,1018541.0
45049,14.7,15.1,37.7,42.0,30772.0,28.0,2049.0,673.0,4312.0,1033.0,68613.355,21.0,1970.0,640.0,4130.0,1610.0,71127.0
45051,10.6,11.1,27.7,29.8,47083.0,84.0,33133.0,11350.0,63832.0,11013.0,1393166.76,63.0,35830.0,11980.0,65770.0,20190.0,1674776.0
45053,13.0,15.0,35.4,37.0,37231.0,77.0,12905.0,6422.0,24997.0,3341.0,762245.1969999999,63.0,14910.0,7310.0,28050.0,6230.0,1009553.0
45055,11.7,12.6,30.5,31.7,48233.0,119.0,11651.0,4621.0,24060.0,4982.0,430990.525,105.0,11180.0,4380.0,22880.0,7900.0,461486.0
45057,12.0,11.8,31.5,31.3,47279.0,126.0,32110.0,13335.0,67577.0,13443.0,1392851.32,105.0,35450.0,15080.0,73910.0,25160.0,1802200.0
45059,11.7,15.0,33.9,40.8,39731.0,392.0,67282.0,29148.0,143572.0,29394.0,3335534.6420000005,336.0,69160.0,29470.0,146550.0,52740.0,3833702.0
45061,13.8,16.9,36.7,44.3,31525.0,70.0,14110.0,5271.0,29304.0,6447.0,604891.746,63.0,13750.0,5040.0,28590.0,10590.0,650335.0
45063,9.1,9.9,28.3,33.4,55413.0,224.0,78961.0,30024.0,155318.0,30252.0,3930147.0190000003,168.0,85080.0,31410.0,167290.0,56670.0,4617419.0
45065,13.9,17.6,32.2,35.2,41589.0,21.0,537.0,167.0,1068.0,253.0,15678.552,21.0,490.0,160.0,930.0,310.0,16290.0
45069,13.5,15.2,38.5,39.2,32485.0,135.0,14105.0,3564.0,29244.0,7663.0,408456.0359999999,126.0,13190.0,3300.0,27210.0,11310.0,423949.0
45071,11.3,15.7,34.4,35.5,41120.0,133.0,15321.0,5504.0,33343.0,6743.0,619140.939,105.0,15180.0,5370.0,32090.0,12350.0,668075.0
45073,11.7,12.0,28.2,28.0,44819.0,84.0,18082.0,8173.0,36494.0,6463.0,874304.855,63.0,17930.0,7950.0,36020.0,11290.0,968453.0
45075,14.3,15.1,38.5,41.9,37651.0,161.0,9606.0,2930.0,19899.0,4840.0,325136.829,147.0,8960.0,2750.0,18340.0,7040.0,332353.0
45077,10.0,11.9,27.7,30.2,44091.0,28.0,4934.0,1898.0,9337.0,1661.0,195838.635,21.0,5180.0,1950.0,9740.0,3070.0,223894.0
45079,10.8,11.1,30.1,32.6,51065.0,133.0,31487.0,12948.0,62394.0,11694.0,1706991.249,105.0,33840.0,13620.0,66100.0,21220.0,2059966.0
45081,11.8,13.0,30.8,35.6,41409.0,301.0,29307.0,11607.0,61576.0,12660.0,1146756.4749999999,252.0,29580.0,11360.0,63580.0,24190.0,1252702.0
45083,10.6,12.8,30.0,30.5,45768.0,105.0,10143.0,4705.0,21054.0,3887.0,493738.48600000003,84.0,10120.0,4540.0,20630.0,6710.0,525193.0
45085,13.4,14.3,35.3,34.4,41058.0,280.0,53624.0,17734.0,111158.0,25543.0,1946653.3339999998,252.0,54180.0,17300.0,111870.0,43080.0,2138410.0
45087,12.1,15.6,33.0,36.9,35467.0,49.0,9540.0,3253.0,19045.0,4199.0,322143.647,42.0,8720.0,2910.0,17660.0,6440.0,318570.0
45089,14.4,17.5,39.2,42.5,28943.0,282.0,37836.0,11156.0,78972.0,19438.0,1274521.1940000001,252.0,36510.0,10530.0,75000.0,29900.0,1340933.0
45091,9.0,12.0,30.0,29.4,57302.0,28.0,12530.0,6046.0,26689.0,4985.0,732207.185,21.0,13790.0,6490.0,29170.0,9770.0,926902.0
46003,8.8,8.7,27.9,28.0,50392.0,203.0,5022.0,2533.0,9860.0,1406.0,199581.19499999998,189.0,4830.0,2350.0,9580.0,2900.0,257066.0
46009,8.0,9.4,29.8,29.6,48900.0,91.0,2283.0,1086.0,4330.0,589.0,86958.521,84.0,2140.0,1050.0,4000.0,1020.0,102878.0
46011,6.1,6.1,27.9,27.4,55749.0,56.0,10287.0,4076.0,18346.0,2756.0,530845.153,42.0,10900.0,4350.0,20190.0,6030.0,643968.0
46015,7.7,10.1,29.4,34.4,50604.0,140.0,4531.0,2087.0,8674.0,1300.0,176645.798,126.0,4490.0,1940.0,8570.0,2640.0,224905.0
46017,13.6,16.2,39.1,42.0,22894.0,49.0,1996.0,815.0,3727.0,596.0,78104.943,42.0,2030.0,750.0,3750.0,1190.0,95470.0
46023,10.1,11.7,33.4,33.6,41005.0,42.0,1132.0,433.0,2355.0,412.0,35564.104,42.0,1150.0,420.0,2260.0,790.0,46395.0
46025,8.9,10.4,29.8,30.6,60544.0,28.0,841.0,399.0,1554.0,206.0,38056.609,21.0,850.0,380.0,1590.0,390.0,47262.0
46027,5.8,7.7,28.7,31.1,43902.0,182.0,8261.0,3548.0,15444.0,2366.0,352033.20900000003,168.0,8220.0,3410.0,15320.0,4540.0,434548.0
46029,6.7,8.3,28.5,31.2,53073.0,49.0,12517.0,5194.0,23480.0,3878.0,601134.024,42.0,12930.0,5200.0,24140.0,7290.0,751664.0
46033,7.9,10.7,27.9,29.7,54309.0,49.0,1563.0,791.0,3022.0,445.0,66213.755,42.0,1640.0,820.0,3150.0,830.0,84307.0
46035,7.2,9.4,28.4,34.3,47591.0,21.0,497.0,229.0,975.0,161.0,18415.609,21.0,470.0,230.0,960.0,310.0,26624.0
46043,9.5,11.0,29.9,29.8,51915.0,77.0,2005.0,1005.0,3943.0,570.0,85652.624,63.0,1930.0,960.0,3720.0,1040.0,110594.0
46047,9.8,11.2,29.3,31.7,44065.0,21.0,581.0,271.0,1106.0,159.0,19905.427,21.0,530.0,250.0,980.0,240.0,21379.0
46051,9.3,8.3,28.0,30.6,51251.0,42.0,778.0,370.0,1516.0,205.0,30443.006999999998,42.0,710.0,330.0,1320.0,360.0,40057.0
46055,9.4,10.3,28.3,30.1,50221.0,42.0,668.0,335.0,1331.0,201.0,19856.178,42.0,640.0,310.0,1260.0,390.0,31582.0
46059,10.0,10.5,28.9,29.9,52718.0,49.0,1312.0,631.0,2462.0,343.0,59987.771,42.0,1310.0,600.0,2410.0,670.0,73688.0
46061,7.0,8.3,28.3,28.9,59508.0,21.0,396.0,201.0,829.0,137.0,15986.916,21.0,400.0,200.0,840.0,300.0,22655.0
46063,7.5,8.1,29.0,32.4,57053.0,21.0,338.0,157.0,624.0,96.0,13381.027,21.0,330.0,160.0,640.0,180.0,27282.0
46067,8.8,10.5,29.3,31.0,49558.0,49.0,1622.0,818.0,3146.0,441.0,66671.16399999999,42.0,1570.0,790.0,3020.0,840.0,87729.0
46075,8.7,10.9,29.6,29.3,47362.0,21.0,367.0,150.0,667.0,102.0,12698.344,21.0,360.0,150.0,650.0,170.0,17978.0
46077,8.2,10.0,26.8,33.8,54543.0,28.0,817.0,393.0,1564.0,217.0,36369.68,21.0,790.0,380.0,1500.0,430.0,48626.0
46079,7.2,8.6,29.0,31.3,55300.0,28.0,4247.0,2034.0,7893.0,1072.0,204928.732,21.0,4910.0,2360.0,9040.0,2120.0,274421.0
46083,5.5,6.6,25.6,28.7,77540.0,203.0,39230.0,18063.0,76218.0,12272.0,2588646.551,168.0,44800.0,19970.0,87560.0,26990.0,3285430.0
46093,7.3,8.4,25.8,27.0,55515.0,28.0,17198.0,8155.0,31658.0,4448.0,1158391.936,21.0,17190.0,7650.0,31370.0,8220.0,1302895.0
46101,8.3,11.0,29.7,32.9,54729.0,105.0,5369.0,2426.0,10769.0,1774.0,273824.346,84.0,5270.0,2340.0,10950.0,3880.0,308305.0
46103,7.5,8.4,25.9,27.3,52217.0,231.0,31628.0,11892.0,58856.0,10028.0,1267473.733,189.0,36770.0,14000.0,67570.0,19390.0,1687210.0
46105,9.6,10.1,28.6,32.8,44132.0,21.0,449.0,220.0,977.0,164.0,15485.1,21.0,420.0,180.0,870.0,310.0,19036.0
46107,9.5,11.0,28.0,29.2,54655.0,49.0,1206.0,555.0,2196.0,302.0,59410.468,42.0,1190.0,540.0,2240.0,630.0,77767.0
46109,9.9,12.0,32.6,32.0,42744.0,21.0,257.0,106.0,512.0,87.0,16405.03,21.0,270.0,120.0,590.0,230.0,12308.0
46111,8.0,10.2,30.1,29.7,49638.0,28.0,6825.0,2741.0,12826.0,2100.0,322350.272,21.0,7380.0,2900.0,14720.0,5010.0,372977.0
46119,8.2,9.3,30.4,33.1,58230.0,56.0,9049.0,3755.0,16758.0,2720.0,469211.897,42.0,9560.0,3800.0,17550.0,5140.0,551515.0
46121,12.0,18.2,36.2,38.0,29193.0,37.0,2032.0,348.0,4974.0,1320.0,48612.638999999996,63.0,2010.0,340.0,4740.0,2460.0,58085.0
46125,8.7,8.4,27.9,32.9,54134.0,98.0,3393.0,1705.0,6920.0,1146.0,152897.995,84.0,3500.0,1630.0,7000.0,2250.0,187186.0
46127,7.1,9.2,29.7,30.4,74439.0,175.0,8236.0,3971.0,16474.0,2723.0,719824.0099999999,147.0,8700.0,3990.0,17100.0,5330.0,909411.0
46129,10.4,10.7,29.8,28.4,44480.0,49.0,821.0,414.0,1552.0,210.0,35650.12,42.0,790.0,400.0,1550.0,420.0,48455.0
46137,12.2,16.5,37.6,42.0,33239.0,15.0,397.0,140.0,894.0,195.0,10552.85,21.0,390.0,140.0,870.0,380.0,15156.0
47001,13.1,12.3,30.1,31.7,44488.0,71.0,10577.0,5421.0,22148.0,4016.0,509664.683,63.0,10690.0,5270.0,22140.0,6930.0,556688.0
47003,11.3,11.5,30.1,32.1,44734.0,259.0,44141.0,19280.0,93007.0,17597.0,1814807.6450000003,210.0,44460.0,18650.0,93520.0,32880.0,1981733.0
47005,13.5,14.3,31.3,32.4,36201.0,42.0,2230.0,1072.0,4497.0,783.0,68268.605,42.0,2070.0,980.0,4210.0,1250.0,77094.0
47007,11.6,12.5,32.9,32.7,39730.0,231.0,38042.0,18803.0,80257.0,14595.0,1548486.1620000002,189.0,38710.0,18460.0,81250.0,26290.0,1779273.0
47009,11.2,13.7,31.5,34.0,49532.0,112.0,31014.0,13014.0,59676.0,10210.0,1356980.751,84.0,30970.0,12440.0,59060.0,17440.0,1384526.0
47011,12.0,14.3,29.1,34.9,43772.0,84.0,16516.0,8178.0,35131.0,6575.0,662651.745,63.0,16990.0,7870.0,35900.0,12110.0,752385.0
47013,13.2,13.4,33.1,32.5,33092.0,43.0,2173.0,1122.0,4610.0,841.0,69653.63399999999,42.0,1980.0,970.0,4270.0,1390.0,71355.0
47015,10.5,12.9,30.8,33.3,43864.0,273.0,31526.0,14628.0,67450.0,12662.0,1179486.005,231.0,31670.0,13800.0,67190.0,23310.0,1301360.0
47017,12.7,14.6,33.2,32.4,38412.0,49.0,22770.0,8988.0,46020.0,9220.0,1269175.26,42.0,23370.0,8810.0,46890.0,16410.0,1349019.0
47019,12.8,14.2,34.4,31.8,35053.0,49.0,16921.0,6503.0,31635.0,5586.0,652116.728,42.0,16840.0,6220.0,32280.0,10110.0,697224.0
47021,10.0,12.3,30.1,33.8,56447.0,329.0,67286.0,27990.0,133777.0,24405.0,3139403.501,252.0,70650.0,28420.0,139850.0,44870.0,3643526.0
47023,13.3,14.7,33.0,32.0,43452.0,57.0,2756.0,1303.0,5862.0,1105.0,95394.458,63.0,2570.0,1220.0,5430.0,1790.0,101426.0
